{\rtf1\ansi\ansicpg1252\cocoartf1343\cocoasubrtf140,,,,,,,,,
{\fonttbl\f0\fswiss\fcharset0 Helvetica;},,,,,,,,,
{\colortbl;\red255\green255\blue255;},,,,,,,,,
\margl1440\margr1440\vieww28600\viewh15380\viewkind0,,,,,,,,,
\pard\tx566\tx1133\tx1700\tx2267\tx2834\tx3401\tx3968\tx4535\tx5102\tx5669\tx6236\tx6803\pardirnatural,,,,,,,,,
,,,,,,,,,
255,T,33,CC,11828714,4140.54,136.29,18,4140.54,254\
255,T,33,PP,11828851,564.71,40.1,4156.65,254\,
255,T,33,AA,11828853,-1.33,0.24,1.73,254\,
255,T,33,PP,11829000,563.67,40.1,4175.01,254\,
255,T,33,CC,11829000,4176.09,134,18,4176.09,254\
255,T,33,PP,11829155,562.63,40.1,4193.41,254\,
255,T,33,AA,11829157,-1.22,0.39,0.2,254\,
255,T,33,PP,11829301,561.52,40.1,4213.09,254\,
255,T,33,CC,11829301,4213.37,132.61,15,4213.37,254\
255,T,33,PP,11829450,560.61,40.1,4229.26,254\,
255,T,33,AA,11829451,-1.57,-0.27,2.28,254\,
255,T,33,PP,11829602,559.56,40.1,4247.96,254\,
255,T,33,CC,11829602,4247.95,126.56,17,4247.95,254\
255,T,33,PP,11829763,558.6,40.1,4265.09,254\,
255,T,33,AA,11829764,-1.14,0.16,1.33,254\,
255,T,33,PP,11829908,557.72,40.1,4280.82,254\,
255,T,33,CC,11829908,4283.32,120.79,15,4283.32,254\
255,T,33,PP,11830064,556.68,40.1,4299.46,254\,
255,T,33,AA,11830065,-1.33,0.16,1.29,254\,
255,T,33,PP,11830209,555.91,40.1,4313.28,254\,
255,T,33,CC,11830209,4315.51,116.01,15,4315.51,254\
255,T,33,PP,11830355,554.96,40.1,4330.37,254\,
255,T,33,AA,11830356,-1.18,0.47,1.53,254\,
255,T,33,PP,11830506,554.1,40.1,4345.86,254\,
255,T,33,CC,11830506,4345.57,109.81,19,4345.57,254\
255,T,33,PP,11830662,553.17,40.1,4362.66,254\,
255,T,33,AA,11830663,-1.14,-0.16,1.61,254\,
255,T,33,PP,11830801,552.56,40.1,4373.69,254\,
255,T,33,CC,11830801,4374.8,108.5,19,4374.8,254\
255,T,33,PP,11830963,551.63,40.1,4390.54,254\,
255,T,33,AA,11830965,-1.14,0.2,1.26,254\,
255,T,33,PP,11831103,550.85,40.1,4404.69,254\,
255,T,33,CC,11831103,4405.35,111.51,19,4405.35,254\
255,T,33,PP,11831249,550.04,40.1,4419.42,254\,
255,T,33,AA,11831251,-1.02,0.35,0.9,254\,
255,T,33,PP,11831415,549.26,40.1,4433.62,254\,
255,T,33,CC,11831415,4435.61,105.02,18,4435.61,254\
255,T,33,PP,11831550,548.58,40.1,4446.02,254\,
255,T,33,AA,11831552,-0.9,0.24,1.14,254\,
255,T,33,PP,11831704,547.82,40.1,4459.91,254\,
255,T,33,CC,11831704,4461.3,99.71,16,4461.3,254\
255,T,33,PP,11831852,547.02,40.1,4474.54,254\,
255,T,33,AA,11831853,-0.9,0.12,1.45,254\,
255,T,33,PP,11832003,546.36,40.1,4486.64,254\,
255,T,33,CC,11832003,4487.63,98.63,18,4487.63,254\
255,T,33,PP,11832156,545.75,40.1,4497.84,254\,
255,T,33,AA,11832157,-0.75,0.16,1.26,254\,
255,T,33,PP,11832301,544.95,40.1,4512.54,254\,
255,T,33,CC,11832301,4512.24,91.41,15,4512.24,254\
255,T,33,PP,11832450,544.36,40.1,4523.4,254\,
255,T,33,AA,11832452,-0.98,0.24,1.1,254\,
255,T,33,PP,11832612,543.63,40.1,4536.86,254\,
255,T,33,CC,11832612,4536.96,84.73,14,4536.96,254\
