{\rtf1\ansi\ansicpg1252\cocoartf1343\cocoasubrtf140,,,,,,,,,
{\fonttbl\f0\fswiss\fcharset0 Helvetica;},,,,,,,,,
{\colortbl;\red255\green255\blue255;},,,,,,,,,
\margl1440\margr1440\vieww28600\viewh15380\viewkind0,,,,,,,,,
\pard\tx566\tx1133\tx1700\tx2267\tx2834\tx3401\tx3968\tx4535\tx5102\tx5669\tx6236\tx6803\pardirnatural,,,,,,,,,
\f0\fs24 \cf0 ,,,,,,,,,
255,T,44,PP,11851961,543.16,40,4544.08,254\,
255,T,44,PP,11852112,543.29,40,4541.68,254\,
255,T,44,PP,11852259,543.49,40,4537.99,254\,
255,T,44,PP,11852410,543.5,40,4537.81,254\,
255,T,44,PP,11852566,543.72,40,4533.75,254\,
255,T,44,PP,11852703,544,40,4528.59,254\,
255,T,44,PP,11852849,544.31,40,4522.88,254\,
255,T,44,PP,11853016,544.7,40,4515.7,254\,
255,T,44,PP,11853154,544.91,40,4511.84,254\,
255,T,44,PP,11853314,544.76,40,4514.59,254\,
255,T,44,PP,11853460,545.13,40,4507.79,254\,
255,T,44,PP,11853611,544.88,40,4512.39,254\,
255,T,44,PP,11853766,545.29,40,4504.85,254\,
255,T,44,PP,11853906,545.39,40,4503.01,254\,
255,T,44,PP,11854058,545.79,40,4495.66,254\,
255,T,44,PP,11854204,545.94,40,4492.91,254\,
255,T,44,PP,11854351,546.22,40,4487.77,254\,
255,T,44,PP,11854514,546.16,40,4488.88,254\,
255,T,44,PP,11854651,545.97,40,4492.36,254\,
255,T,44,PP,11854806,545.82,40,4495.11,254\,
255,T,44,PP,11854950,546.16,40,4488.88,254\,
255,T,44,PP,11855110,546.82,40,4476.78,254\,
255,T,44,PP,11855256,547.26,40,4468.72,254\,
255,T,44,PP,11855405,547.29,40,4468.17,254\,
255,T,44,PP,11855554,547.05,39.9,4471.14,254\,
255,T,44,PP,11855708,547.29,40,4468.17,254\,
255,T,44,PP,11855849,547.47,40,4464.88,254\,
255,T,44,PP,11856007,547.92,40,4456.66,254\,
255,T,44,PP,11856159,548.07,39.9,4452.49,254\,
255,T,44,PP,11856305,548.34,40,4448.98,254\,
255,T,44,PP,11856454,548.46,40,4446.79,254\,
255,T,44,PP,11856606,548.46,40,4446.79,254\,
255,T,44,PP,11856760,548.86,40,4439.5,254\,
255,T,44,PP,11856904,548.99,40,4437.12,254\,
255,T,44,PP,11857062,548.81,39.9,4438.99,254\,
255,T,44,PP,11857208,548.46,40,4446.79,254\,
255,T,44,PP,11857354,549.17,40,4433.84,254\,
255,T,44,PP,11857506,549.47,40,4428.38,254\,
255,T,44,PP,11857649,549.7,39.9,4422.78,254\,
255,T,44,PP,11857804,549.65,39.9,4423.68,254\,
255,T,44,PP,11857959,549.73,39.9,4422.23,254\,
255,T,44,PP,11858111,550.07,39.9,4416.05,254\,
255,T,44,PP,11858257,550.1,39.9,4415.5,254\,
255,T,44,PP,11858406,550.07,39.9,4416.05,254\,
255,T,44,PP,11858558,550.45,39.9,4409.14,254\,
255,T,44,PP,11858712,550.69,39.9,4404.78,254\,
255,T,44,PP,11858865,550.85,39.9,4401.87,254\,
255,T,44,PP,11859002,551.07,39.9,4397.88,254\,
