# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
0,0,0,-0.070937,0,0.070937,0,0,0,0,0,0,45,0,9.8062,90,0,0,0,20544,3776.9,17.596,0.027774,NaN,176.68,NaN,0.021507,1427090,200,0,0.81276,0,0.5083,0.18439,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10.4,84.949,90,0,NaN,15,1013.2,340.39,0.01,0.011379,0
0.01,0,0,19.4,0,19.4,0,0,0,0,0,0,45,0,9.8062,90,0,0,0,20544,3776.9,17.596,0.027774,NaN,176.68,NaN,0.021501,1426645,600,0,0.81279,0,0.50833,0.18439,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10.4,84.949,90,0,NaN,15,1013.2,340.39,0.01,0.015483,0
0.02,9.70E-04,0.19402,34.616,0.19402,34.616,0,0,0,0,0,0,45,0,9.8062,88.481,0,0,0,20542,3774.7,17.594,0.027773,NaN,176.67,NaN,0.021502,1426702,912.5,1.04E-05,0.81278,3.75E-05,0.50833,0.18439,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.00E-05,10.4,84.949,90,0,NaN,15,1013.2,340.39,0.01,0.018882,4.61E-04
0.03,0.0046414,0.54025,45.58,0.54025,45.58,0,0,0,0,0,0,45,0,9.8062,85.776,0,0,0,20538,3770.7,17.592,0.02777,NaN,176.66,NaN,0.021546,1429640,1137.5,2.19E-04,0.81258,7.83E-04,0.50813,0.18439,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.57E-05,10.4,84.949,90,0,NaN,15,1013.2,340.39,0.01,0.021679,0.0035754
0.04,0.012323,0.99618,57.771,0.99618,57.771,0,0,0,0,0,0,45,0,9.8062,82.242,0,0,0,20532,3765,17.589,0.027766,NaN,176.64,NaN,0.021679,1438478,1387.5,0.0013216,0.81198,0.0046646,0.50753,0.18439,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.03E-04,10.4,84.949,90,0,NaN,15,1013.2,340.39,0.01,0.025541,0.012157
0.05,0.025174,1.5741,71.192,1.5741,71.192,0,0,0,0,0,0,45,0,9.8062,77.847,0,0,0,20525,3758,17.584,0.027761,NaN,176.61,NaN,0.021966,1457529,1662.5,0.0049515,0.81071,0.017022,0.50625,0.18439,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.62E-04,10.4,84.949,90,0,NaN,15,1013.2,340.39,0.01,0.030018,0.030352
0.06,0.044476,2.2863,85.238,2.2863,85.238,0,0,0,0,0,0,45,0,9.8062,72.738,0,0,0,20517,3749.5,17.579,0.027755,NaN,176.58,NaN,0.022635,1501905,1950,0.014112,0.80782,0.04569,0.50336,0.1844,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.36E-04,10.4,84.949,90,0,NaN,15,1013.2,340.39,0.01,0.033673,0.064032
0.07,0.071602,3.139,99.914,3.139,99.914,0,0,0,0,0,0,45,0,9.8062,67.03,0,0,0,20506,3739.5,17.573,0.027748,NaN,176.55,NaN,0.023631,1567977,2250,0.033488,0.80372,0.099477,0.49925,0.1844,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.24E-04,10.4,84.949,90,0,NaN,15,1013.2,340.39,0.01,0.037296,0.12071
0.08,0.10799,4.1387,106.11,4.1387,106.11,0,0,0,0,0,0,45,0,9.8062,60.96,0,0,0,20495,3727.9,17.566,0.02774,NaN,176.51,NaN,0.025048,1661987,2375.7,0.069348,0.79826,0.18335,0.49377,0.1844,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.27E-04,10.4,84.949,90,0,NaN,14.999,1013.2,340.39,0.01,0.041047,0.20983
0.09,0.15469,5.2003,103.8,5.2003,103.8,0,0,0,0,0,0,45,0,9.8062,55.272,0,0,0,20483,3715.9,17.559,0.027731,NaN,176.46,NaN,0.026818,1779413,2327.1,0.12365,0.79197,0.28519,0.48746,0.18441,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.36E-04,10.4,84.949,90,0,NaN,14.999,1013.2,340.39,0.01,0.044771,0.33128
0.1,0.21188,6.2389,101.49,6.2389,101.49,0,0,0,0,0,0,45,0,9.8062,50.433,0,0,0,20470,3703.5,17.552,0.027723,NaN,176.42,NaN,0.028775,1909263,2278.6,0.19269,0.7856,0.38605,0.48108,0.18442,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.43E-04,10.4,84.949,90,0,NaN,14.999,1013.2,340.39,0.01,0.047491,0.47681
0.11,0.27935,7.2544,99.183,7.2544,99.183,0,0,0,0,0,0,45,0,9.8062,46.35,0,0,0,20458,3691.2,17.545,0.027714,NaN,176.37,NaN,0.030876,2048669,2230,0.27463,0.77936,0.47786,0.47482,0.18442,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.48E-04,10.4,84.949,90,0,NaN,14.998,1013.2,340.39,0.01,0.050829,0.64466
0.12,0.35685,8.2468,96.869,8.2468,96.869,0,0,0,0,0,0,45,0,9.8062,42.883,0,0,0,20446,3678.8,17.537,0.027705,NaN,176.33,NaN,0.033064,2193823,2181.4,0.36769,0.77342,0.55793,0.46885,0.18443,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.50E-04,10.4,84.949,90,0,NaN,14.998,1013.2,340.39,0.01,0.057945,0.83309
0.13,0.44416,9.216,94.552,9.216,94.552,0,0,0,0,0,0,45,0,9.8062,39.926,0,0,0,20433,3666.4,17.53,0.027697,NaN,176.28,NaN,0.035305,2342536,2132.9,0.47016,0.76784,0.62571,0.46323,0.18444,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.50E-04,10.4,84.949,90,0,NaN,14.997,1013.2,340.39,0.01,0.060729,1.0404
0.14,0.54105,10.162,92.231,10.162,92.231,0,0,0,0,0,0,45,0,9.8062,37.391,0,0,0,20421,3654.1,17.522,0.027688,NaN,176.24,NaN,0.037576,2493139,2084.3,0.58051,0.76263,0.68204,0.45799,0.18445,0.12018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001048,10.4,84.949,90,0,NaN,14.996,1013.2,340.39,0.01,0.064662,1.265
0.15,0.64729,11.085,90.803,11.085,90.803,0,0,0,0,0,0,45,0,9.8062,35.205,0,0,0,20409,3641.7,17.515,0.027679,NaN,176.19,NaN,0.039855,2644358,2054,0.69738,0.75779,0.72832,0.45311,0.18446,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011431,10.4,84.949,90,0,NaN,14.996,1013.2,340.39,0.01,0.0677,1.5051
0.16,0.76268,11.993,90.267,11.993,90.267,0,0,0,0,0,0,45,0,9.8062,33.316,0,0,0,20397,3629.9,17.508,0.027671,NaN,176.15,NaN,0.042164,2797524,2042,0.82071,0.75323,0.76583,0.44852,0.18448,0.12023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012368,10.4,84.949,90,0,NaN,14.995,1013.2,340.39,0.01,0.07221,1.7619
0.17,0.88712,12.896,89.727,12.896,89.727,0,0,0,0,0,0,45,0,9.8062,31.636,0,0,0,20386,3618.7,17.501,0.027663,NaN,176.11,NaN,0.0445,2952514,2030,0.9512,0.74894,0.79685,0.44419,0.18449,0.12026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013299,10.4,84.949,90,0,NaN,14.994,1013.1,340.39,0.01,0.076474,2.0372
0.18,1.0206,13.794,89.186,13.794,89.186,0,0,0,0,0,0,45,0,9.8062,30.134,0,0,0,20374,3607.4,17.494,0.027655,NaN,176.07,NaN,0.046858,3108874,2018,1.0884,0.7449,0.82235,0.44011,0.1845,0.12029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014225,10.4,84.949,90,0,NaN,14.993,1013.1,340.38,0.01,0.079626,2.3307
0.19,1.163,14.686,88.644,14.686,88.644,0,0,0,0,0,0,45,0,9.8062,28.786,0,0,0,20363,3596.2,17.488,0.027647,NaN,176.03,NaN,0.04923,3266234,2006,1.2318,0.74108,0.8432,0.43625,0.18452,0.12032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015145,10.4,84.949,90,0,NaN,14.992,1013.1,340.38,0.01,0.082535,2.6419
0.2,1.3143,15.573,88.561,15.573,88.561,0,0,0,0,0,0,45,0,9.8062,27.571,0,0,0,20352,3584.9,17.481,0.027639,NaN,175.99,NaN,0.051613,3424294,2003.3,1.3811,0.73748,0.86013,0.4326,0.18453,0.12035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001606,10.4,84.949,90,0,NaN,14.991,1013.1,340.38,0.01,0.10678,2.9706
0.21,1.4744,16.459,88.935,16.459,88.935,0,0,0,0,0,0,45,0,9.8062,26.92,0,0,0,20341,3573.6,17.474,0.027631,NaN,175.94,NaN,0.054231,3597962,2010,1.5358,0.73376,0.86638,0.42883,0.18455,0.12038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016974,10.4,84.949,90,0,NaN,14.99,1013.1,340.38,0.01,0.11171,3.3182
0.22,1.6435,17.349,89.31,17.349,89.31,0,0,0,0,0,0,45,0,9.8062,26.324,0,0,0,20329,3562.3,17.467,0.027623,NaN,175.9,NaN,0.056866,3772700,2016.7,1.6986,0.73025,0.87147,0.42526,0.18457,0.12042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017891,10.4,84.949,90,0,NaN,14.989,1013.1,340.38,0.01,0.11461,3.6866
0.23,1.8214,18.243,89.686,18.243,89.686,0,0,0,0,0,0,45,0,9.8062,25.776,0,0,0,20318,3550.9,17.46,0.027615,NaN,175.86,NaN,0.059516,3948461,2023.3,1.8694,0.72692,0.87559,0.42187,0.18459,0.12046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018813,10.4,84.949,90,0,NaN,14.988,1013,340.38,0.01,0.11972,4.076
0.24,2.0083,19.14,90.061,19.14,90.061,0,0,0,0,0,0,45,0,9.8062,25.271,0,0,0,20307,3539.6,17.453,0.027607,NaN,175.82,NaN,0.062181,4125206,2030,2.0482,0.72376,0.87891,0.41865,0.18461,0.1205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019738,10.4,84.949,90,0,NaN,14.987,1013,340.38,0.01,0.12396,4.4868
0.25,2.2042,20.041,90.436,20.041,90.436,0,0,0,0,0,0,45,0,9.8062,24.803,0,0,0,20295,3528.2,17.446,0.027599,NaN,175.78,NaN,0.064861,4302901,2036.7,2.2352,0.72076,0.88154,0.41558,0.18463,0.12055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020667,10.4,84.949,90,0,NaN,14.986,1013,340.38,0.01,0.12667,4.9191
0.26,2.4092,20.946,90.811,20.946,90.811,0,0,0,0,0,0,45,0,9.8062,23.628,0,0,0,20284,3516.9,17.44,0.027591,NaN,175.74,NaN,0.067167,4455801,2043.3,2.428,0.71831,0.89301,0.41307,0.18465,0.12059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00216,10.4,84.949,90,0,NaN,14.984,1013,340.38,0.01,0.13155,5.3731
0.27,2.6232,21.854,91.187,21.854,91.187,0,0,0,0,0,0,45,0,9.8062,22.528,0,0,0,20272,3505.5,17.433,0.027583,NaN,175.69,NaN,0.069509,4611119,2050,2.6259,0.71592,0.90182,0.41062,0.18467,0.12063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022537,10.4,84.949,90,0,NaN,14.983,1012.9,340.38,0.01,0.13497,5.8493
0.28,2.8463,22.766,91.562,22.766,91.562,0,0,0,0,0,0,45,0,9.8062,21.497,0,0,0,20261,3494.1,17.426,0.027576,NaN,175.65,NaN,0.071886,4768698,2056.7,2.8286,0.71361,0.90826,0.40824,0.18469,0.12067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023478,10.4,84.949,90,0,NaN,14.981,1012.9,340.38,0.01,0.14118,6.3477
0.29,3.0785,23.682,91.938,23.682,91.938,0,0,0,0,0,0,45,0,9.8062,20.529,0,0,0,20250,3482.8,17.419,0.027568,NaN,175.61,NaN,0.074295,4928400,2063.3,3.0358,0.71136,0.91262,0.40593,0.18472,0.12072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024423,10.4,84.949,90,0,NaN,14.98,1012.9,340.38,0.01,0.14381,6.8686
0.3,3.3199,24.602,92.314,24.602,92.314,0,0,0,0,0,0,45,0,9.8062,19.619,0,0,0,20238,3471.4,17.412,0.02756,NaN,175.57,NaN,0.076734,5090101,2070,3.2473,0.70918,0.91515,0.40368,0.18474,0.12077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025371,10.4,84.949,90,0,NaN,14.978,1012.9,340.38,0.01,0.14736,7.4123
0.31,3.5706,25.526,92.69,25.526,92.69,0,0,0,0,0,0,45,0,9.8062,19.181,0,0,0,20227,3460.1,17.405,0.027552,NaN,175.53,NaN,0.079401,5266881,2076.7,3.4733,0.7069,0.91424,0.40132,0.18477,0.12082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026324,10.4,84.949,90,0,NaN,14.977,1012.8,340.37,0.01,0.14991,7.9791
0.32,3.8305,26.453,93.066,26.453,93.066,0,0,0,0,0,0,45,0,9.8062,18.769,0,0,0,20216,3448.7,17.398,0.027544,NaN,175.48,NaN,0.082083,5444632,2083.3,3.7067,0.70471,0.913,0.39904,0.18479,0.12088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002728,10.4,84.949,90,0,NaN,14.975,1012.8,340.37,0.01,0.15277,8.5692
0.33,4.0997,27.384,93.442,27.384,93.442,0,0,0,0,0,0,45,0,9.8062,18.38,0,0,0,20204,3437.3,17.391,0.027536,NaN,175.44,NaN,0.084779,5623331,2090,3.9475,0.7026,0.91147,0.39684,0.18482,0.12093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002824,10.4,84.949,90,0,NaN,14.973,1012.8,340.37,0.01,0.15609,9.1828
0.34,4.3782,28.319,93.818,28.319,93.818,0,0,0,0,0,0,45,0,9.8062,18.014,0,0,0,20193,3426,17.384,0.027528,NaN,175.4,NaN,0.087489,5802958,2096.7,4.1956,0.70057,0.9097,0.39472,0.18485,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029204,10.4,84.949,90,0,NaN,14.972,1012.7,340.37,0.01,0.15871,9.8202
0.35,4.6661,29.258,93.83,29.258,93.83,0,0,0,0,0,0,45,0,9.8062,17.667,0,0,0,20182,3414.6,17.377,0.02752,NaN,175.36,NaN,0.090213,5983494,2096,4.4512,0.69861,0.90774,0.39266,0.18488,0.12106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0030172,10.4,84.949,90,0,NaN,14.97,1012.7,340.37,0.01,0.16149,10.482
0.36,4.9633,30.196,93.479,30.196,93.479,0,0,0,0,0,0,45,0,9.8062,17.112,0,0,0,20170,3403.4,17.37,0.027512,NaN,175.31,NaN,0.092826,6156634,2088,4.7027,0.6968,0.90583,0.39077,0.18491,0.12112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003114,10.4,84.949,90,0,NaN,14.968,1012.7,340.37,0.01,0.16887,11.165
0.37,5.27,31.132,93.127,31.132,93.127,0,0,0,0,0,0,45,0,9.8062,16.589,0,0,0,20159,3392.2,17.363,0.027504,NaN,175.27,NaN,0.095437,6329650,2080,4.9565,0.69506,0.90322,0.38893,0.18495,0.12118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032105,10.4,84.949,90,0,NaN,14.966,1012.6,340.37,0.01,0.17404,11.867
0.38,5.5859,32.063,92.774,32.063,92.786,0,0,0,0,0,1.4804,45,0,9.8062,16.096,0,0,0,20148,3381,17.357,0.027496,173.08,175.23,-0.20647,0.098046,6502492,2070,5.2106,0.69339,0.89971,0.38716,0.18498,0.12125,5.1387,-1.0606,-2.04E-04,0,0,0,0,0,0.0033066,10.4,84.949,90,0,NaN,14.964,1012.6,340.37,0.015,0.17877,12.587
0.395,6.0773,33.454,92.132,33.454,92.144,-1.67E-04,0,1.67E-04,-180,0.022313,1.494,45,0,9.8062,15.371,0,-0.027548,2.11E-06,20134,3367,17.348,0.027486,173.57,175.18,-0.15502,0.10194,6760221,2055,5.5898,0.69101,0.89296,0.38463,0.18503,0.12135,4.793,-0.74268,-3.97E-04,0,0,0,0,-1.76E-06,0.00345,10.4,84.949,90,-179.99,NaN,14.96,1012.5,340.36,0.0225,0.19074,13.703
0.4175,6.8534,35.526,91.164,35.526,91.177,-0.0010518,0,0.0010518,-180,0.056577,1.5594,45,-1.34E-08,9.8062,14.646,0,-0.056351,3.00E-06,20113,3346,17.335,0.027471,174.08,175.1,-0.098178,0.10788,7154098,2032.5,6.1913,0.68759,0.8831,0.38097,0.18511,0.12151,4.457,-0.43726,2.33E-04,0,0,0,0,-6.58E-06,0.0036637,10.4,84.949,89.999,-179.99,NaN,14.955,1012.4,340.36,0.03375,0.19358,15.451
0.45125,8.1043,38.6,89.707,38.601,89.722,-0.0038725,-9.69E-09,0.0038725,-180,0.11121,1.673,45,-4.93E-08,9.8062,13.774,0,-0.077783,-4.10E-07,20082,3314.5,17.316,0.027449,174.74,174.98,-0.023552,0.11677,7742439,1999,7.1321,0.68296,0.86851,0.37595,0.18524,0.12177,4.0666,-0.096225,3.14E-06,0,0,0,0,-1.07E-05,0.0039807,10.4,84.949,89.996,180,NaN,14.947,1012.3,340.36,0.05,0.1965,18.239
0.50125,10.146,43.08,87.557,43.081,87.572,-0.011494,-4.78E-08,0.011494,-180,0.193,1.5973,45,-1.46E-07,9.8062,11.583,0,-0.032552,3.30E-05,20035,3267.7,17.287,0.027416,176.61,174.81,0.17372,0.12921,8565615,1959,8.3644,0.67759,0.8321,0.36999,0.18543,0.12217,3.152,0.54744,-1.76E-04,0,0,0,0,-1.53E-06,0.0044428,10.4,84.949,89.993,-179.99,NaN,14.934,1012.1,340.35,0.05,0.19934,22.714
0.55125,12.41,47.468,86.453,47.468,86.469,-0.023174,-1.38E-07,0.023174,-180,0.27476,1.6628,45,-2.95E-07,9.8062,10.46,0,0.10392,3.03E-05,19979,3211.7,17.252,0.027377,177.72,174.59,0.30105,0.14183,9400450,1933,9.8614,0.67813,0.81441,0.36986,0.18565,0.12261,2.7209,0.81914,2.07E-04,0,0,0,0,1.29E-05,0.0048953,10.4,84.949,89.995,-179.98,NaN,14.919,1011.8,340.34,0.05,0.20348,27.571
0.60125,14.892,51.8,85.984,51.801,85.996,-0.038903,-3.07E-07,0.038903,-180,0.35263,1.4502,45,-4.95E-07,9.8062,8.5016,0,0.33008,1.30E-05,19924,3157.2,17.218,0.027339,179.96,174.39,0.53565,0.1539,10198383,1919.7,11.125,0.67869,0.78052,0.36973,0.18588,0.12308,2.0318,1.0885,-1.62E-05,0,0,0,0,1.11E-04,0.0053422,10.4,84.949,89.995,-0.034152,NaN,14.903,1011.5,340.33,0.05,0.21452,32.826
0.65125,17.589,56.108,85.489,56.109,85.501,-0.058342,-5.79E-07,0.058342,-180,0.42467,1.4223,45,-7.42E-07,9.8061,7.621,0,0.63609,1.58E-05,19871,3104,17.184,0.027301,181.11,174.18,0.66636,0.16635,11020862,1906.3,12.743,0.67932,0.76547,0.36958,0.18614,0.1236,1.7484,1.1648,-4.56E-04,0,0,0,0,3.53E-04,0.0057865,10.4,84.949,89.971,-0.0067322,NaN,14.886,1011.2,340.32,0.05,0.21807,38.503
0.70125,20.502,60.391,85.251,60.393,85.261,-0.081299,-9.76E-07,0.081299,-180,0.49247,1.2847,45,-1.03E-06,9.8061,6.5959,0,1.0073,6.31E-05,19818,3050.8,17.151,0.027264,182.59,173.98,0.82849,0.17867,11833998,1898.2,14.366,0.67999,0.74828,0.36943,0.18641,0.12415,1.4394,1.1921,-3.65E-04,0,0,0,0,7.66E-04,0.0062283,10.4,84.949,89.93,-0.004922,NaN,14.867,1010.8,340.31,0.05,0.22212,44.594
0.75125,23.628,64.661,85.225,64.664,85.235,-0.10755,-1.52E-06,0.10755,-180,0.55805,1.3263,45,-1.37E-06,9.8061,6.3929,0,1.4414,1.33E-04,19765,2998.4,17.117,0.027227,182.92,173.77,0.87894,0.19125,12664220,1894.7,16.397,0.68072,0.74564,0.36925,0.18671,0.12476,1.3811,1.2128,2.20E-05,0,0,0,0,0.0013696,0.0066688,10.4,84.949,89.869,-0.0047771,NaN,14.846,1010.5,340.3,0.05,0.22491,51.11
0.80125,26.968,68.931,85.205,68.933,85.212,-0.13702,-2.26E-06,0.13702,-180,0.61841,1.0829,45,-1.74E-06,9.8061,5.4976,0,1.9337,1.37E-04,19714,2946.8,17.084,0.027191,184.38,173.57,1.0394,0.20358,13476524,1891.2,18.227,0.68148,0.7318,0.36907,0.18702,0.12539,1.1337,1.176,-4.23E-04,0,0,0,0,0.0021756,0.0071091,10.4,84.949,89.785,-0.0046819,NaN,14.825,1010.1,340.28,0.05,0.22761,58.064
0.85125,30.521,73.198,85.16,73.202,85.167,-0.1693,-3.24E-06,0.1693,-180,0.67297,1.0873,45,-2.15E-06,9.8061,5.4948,0,2.4867,6.76E-05,19662,2895.1,17.051,0.027154,184.4,173.37,1.0605,0.21623,1.43E+07,1887.7,20.579,0.68232,0.73265,0.36888,0.18736,0.12608,1.1331,1.1989,-4.28E-04,0,0,0,0,0.0031892,0.0075493,10.4,84.949,89.675,-0.0039726,NaN,14.802,1009.7,340.27,0.05,0.23028,65.455
0.90125,34.287,77.464,85.12,77.467,85.124,-0.20422,-4.49E-06,0.20422,-180,0.72197,0.86135,45,-2.60E-06,9.8061,5.037,0,3.1069,7.51E-05,19610,2843.4,17.018,0.027118,185.22,173.17,1.1585,0.22872,15131028,1884.2,22.821,0.68319,0.72651,0.36867,0.18772,0.1268,1.0135,1.1702,2.48E-04,0,0,0,0,0.0044502,0.0079893,10.4,84.949,89.535,-0.0031996,NaN,14.777,1009.2,340.25,0.05,0.23346,73.281
0.95125,38.267,81.728,85.072,81.731,85.074,-0.24129,-6.03E-06,0.24129,-180,0.75847,0.58407,45,-3.07E-06,9.8061,4.6377,0,3.7813,8.94E-05,19559,2791.8,16.984,0.027082,185.97,172.96,1.2503,0.24123,15953028,1880.7,25.202,0.68412,0.72161,0.36845,0.1881,0.12756,0.91288,1.1352,-5.02E-05,0,0,0,0,0.0059265,0.008429,10.4,84.949,89.363,-0.0026778,NaN,14.751,1008.8,340.24,0.05,0.23637,81.538
1.0013,42.46,85.989,85.024,85.992,85.024,-0.27975,-7.90E-06,0.27975,-180,0.77581,0.097288,45,-3.56E-06,9.8061,3.9617,0,4.4884,1.47E-04,19507,2740.1,16.951,0.027045,187.31,172.76,1.3992,0.25363,16767339,1877.2,27.529,0.68508,0.71337,0.36823,0.1885,0.12836,0.75036,1.0421,3.79E-04,0,0,0,0,0.0075539,0.0088684,10.4,84.949,89.157,-0.0024566,NaN,14.724,1008.3,340.22,0.05,0.23979,90.227
1.0513,46.866,90.247,84.968,90.251,84.969,-0.31842,-1.01E-05,0.31842,-180,0.7658,0.5042,45,-4.05E-06,9.8061,3.2397,0,5.1889,2.26E-04,19455,2688.4,16.917,0.027009,188.87,172.55,1.569,0.26603,1.76E+07,1873.7,29.944,0.6861,0.70568,0.36799,0.18891,0.1292,0.58781,0.91263,-2.29E-04,0,0,0,0,0.0091778,0.0093075,10.4,84.949,88.914,-0.0023687,NaN,14.695,1007.8,340.2,0.05,0.24225,99.343
1.1013,51.485,94.503,84.893,94.505,84.899,-0.35587,-1.28E-05,0.35587,-180,0.72825,1.005,45,-4.53E-06,9.806,2.9034,0,5.8823,4.82E-04,19404,2636.8,16.883,0.026973,189.65,172.34,1.6644,0.27857,18401122,1870.2,32.698,0.68717,0.70316,0.36773,0.18935,0.13009,0.5161,0.84844,4.06E-05,0,0,0,0,0.010758,0.0097463,10.4,84.949,88.638,-0.0025775,NaN,14.665,1007.2,340.19,0.05,0.24405,108.88
1.1513,56.316,98.754,84.806,98.756,84.82,-0.39081,-1.59E-05,0.39081,-180,0.66484,1.543,45,-4.97E-06,9.806,2.6406,0,6.5922,6.79E-04,19352,2585.1,16.849,0.026936,190.3,172.14,1.7463,0.29113,19223084,1866.7,35.62,0.6883,0.7017,0.36747,0.18981,0.13102,0.46181,0.79392,1.99E-04,0,0,0,0,0.012371,0.010185,10.4,84.949,88.326,-0.0029476,NaN,14.634,1006.6,340.17,0.05,0.2465,118.84
1.2013,61.36,103,84.712,103,84.746,-0.42176,-1.95E-05,0.42176,-180,0.56587,2.4153,45,-5.36E-06,9.806,1.9059,0,7.2505,6.97E-04,19300,2533.5,16.815,0.0269,192.18,171.93,1.9474,0.30352,20032285,1863.2,38.417,0.68946,0.69668,0.3672,0.19029,0.13198,0.31786,0.60543,-4.07E-04,0,0,0,0,0.013771,0.010622,10.4,84.949,87.979,-0.0031494,NaN,14.601,1006.1,340.15,0.05,0.25069,129.22
1.2513,66.616,107.24,84.597,107.24,84.658,-0.44671,-2.39E-05,0.44671,-180,0.42523,3.2108,45,-5.68E-06,9.806,1.4534,0,7.8045,7.59E-04,19249,2481.8,16.78,0.026864,193.44,171.72,2.0892,0.31601,20846998,1859.7,41.516,0.69068,0.69497,0.36691,0.19079,0.13298,0.23515,0.47604,-2.29E-04,0,0,0,0,0.014721,0.01106,10.4,84.949,87.603,-0.0031607,NaN,14.567,1005.4,340.13,0.05,0.25746,140.01
1.3013,72.084,111.48,84.464,111.48,84.565,-0.46356,-2.90E-05,0.46356,-180,0.24107,4.1451,45,-5.90E-06,9.806,0.86548,0,8.2285,0.0012378,19197,2430.1,16.745,0.026827,195.2,171.5,2.2787,0.32845,21656674,1856.2,44.723,0.69195,0.69351,0.36661,0.19131,0.13402,0.13441,0.29151,1.88E-05,0,0,0,0,0.015151,0.011496,10.4,84.949,87.201,-0.0030889,NaN,14.531,1004.8,340.1,0.05,0.26071,151.21
1.3513,77.764,115.71,84.315,115.71,84.458,-0.47011,-3.49E-05,0.47011,-180,0.014157,4.9198,45,-5.98E-06,9.806,0.6485,0,8.5344,0.0017835,19145,2378.5,16.711,0.026791,195.9,171.29,2.3668,0.341,22473603,1852.7,48.222,0.69328,0.69416,0.3663,0.19186,0.13512,0.099188,0.21925,-1.26E-04,0,0,0,0,0.015122,0.011932,10.4,84.949,86.782,-0.0030347,NaN,14.495,1004.1,340.08,0.05,0.26409,162.81
