# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
0,0,0,25.393,0,25.393,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18166,2663.3,13.153,0.028562,NaN,158.95,NaN,0,0,639.11,0,1.8216,1.8216,1.5969,0.10474,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10.3,83.323,90,0,NaN,38.765,999.33,354.79,0.01,0.010041,0
0.01,0.0012697,0.25393,93.966,0.25393,93.966,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18166,2663.3,13.153,0.028562,NaN,158.95,NaN,7.16E-04,37844,1884.8,3.78E-04,1.2594,1.2594,1.0347,0.10474,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.25E-05,10.3,83.323,90,0,NaN,38.765,999.33,354.79,0.01,0.019149,7.20E-04
0.02,0.0085085,1.1939,103.88,1.1939,103.88,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18160,2657.3,13.15,0.028558,NaN,158.93,NaN,0.003365,177923,2064.3,0.0060418,0.91159,0.91159,0.68685,0.10474,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.53E-04,10.3,83.323,90,0,NaN,38.765,999.33,354.79,0.01,0.021784,0.015909
0.03,0.025643,2.2331,97.966,2.2331,97.966,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18152,2649.1,13.146,0.028552,NaN,158.9,NaN,0.0062943,332804,1956,0.018995,0.81916,0.81916,0.59441,0.10474,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.86E-04,10.3,83.323,90,0,NaN,38.765,999.33,354.79,0.01,0.024624,0.055661
0.04,0.052875,3.2133,98.267,3.2133,98.267,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18142,2639.4,13.141,0.028545,NaN,158.87,NaN,0.0090569,478873,1960.4,0.03715,0.77378,0.77378,0.54902,0.10474,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.11E-04,10.3,83.323,90,0,NaN,38.764,999.33,354.79,0.01,0.027255,0.11524
0.05,0.089923,4.1964,98.565,4.1964,98.565,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18133,2629.9,13.137,0.028538,NaN,158.83,NaN,0.011828,625388,1964.8,0.060899,0.74372,0.74372,0.51895,0.10475,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.37E-04,10.3,83.323,90,0,NaN,38.764,999.33,354.79,0.01,0.032021,0.19655
0.06,0.13682,5.1825,98.864,5.1825,98.864,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18123,2620.4,13.132,0.028532,NaN,158.79,NaN,0.014607,772347,1969.2,0.090129,0.72167,0.72167,0.49689,0.10475,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64E-04,10.3,83.323,90,0,NaN,38.764,999.33,354.79,0.01,0.036342,0.29978
0.07,0.19359,6.1716,99.163,6.1716,99.163,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18114,2611,13.127,0.028525,NaN,158.76,NaN,0.017395,919751,1973.6,0.12477,0.70447,0.70447,0.47968,0.10475,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.90E-04,10.3,83.323,90,0,NaN,38.764,999.32,354.79,0.01,0.049095,0.42512
0.08,0.26026,7.1637,99.462,7.1637,99.462,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18104,2601.5,13.123,0.028518,NaN,158.72,NaN,0.020191,1067599,1978,0.16477,0.69049,0.69049,0.46568,0.10476,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.17E-04,10.3,83.323,90,0,NaN,38.763,999.32,354.79,0.01,0.05171,0.57278
0.09,0.33688,8.1588,99.76,8.1588,99.76,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18095,2592.1,13.118,0.028512,NaN,158.69,NaN,0.022996,1215892,1982.5,0.2101,0.6788,0.6788,0.45397,0.10476,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010446,10.3,83.323,90,0,NaN,38.763,999.31,354.79,0.01,0.054383,0.74296
0.1,0.42345,9.1569,100.06,9.1569,100.06,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18085,2582.6,13.113,0.028505,NaN,158.65,NaN,0.025809,1364629,1986.9,0.26075,0.66879,0.66879,0.44393,0.10477,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011724,10.3,83.323,90,0,NaN,38.763,999.31,354.79,0.01,0.057043,0.93585
0.11,0.52003,10.158,100.36,10.158,100.36,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18076,2573.2,13.109,0.028499,NaN,158.62,NaN,0.028631,1513810,1991.3,0.3167,0.66008,0.66008,0.43519,0.10478,0.12011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013006,10.3,83.323,90,0,NaN,38.762,999.3,354.79,0.0098445,0.060592,1.1516
0.11984,0.62489,11.146,100.65,11.146,100.65,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18066,2563.8,13.104,0.028492,NaN,158.58,NaN,0.031417,1661107,1995.4,0.37695,0.6525,0.6525,0.42759,0.10478,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014271,10.3,83.323,90,0,NaN,38.762,999.3,354.79,0.0089716,0.064299,1.3867
0.12882,0.72894,12.05,100.91,12.05,100.91,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18058,2554.9,13.1,0.028486,NaN,158.55,NaN,0.033963,1795719,1999.2,0.43633,0.6463,0.6463,0.42136,0.10479,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015428,10.3,83.323,90,0,NaN,38.761,999.29,354.79,0.008299,0.06696,1.6205
0.13712,0.83242,12.887,101.15,12.887,101.15,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18049,2546.7,13.095,0.02848,NaN,158.52,NaN,0.036324,1920558,2002.8,0.49506,0.64106,0.64106,0.41609,0.1048,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00165,10.3,83.323,90,0,NaN,38.76,999.29,354.79,0.0077595,0.069676,1.8537
0.14487,0.93547,13.673,101.38,13.673,101.38,0,0,0,0,0,0,28.61,-80.6,9.7884,0,0,0,0,18042,2539.1,13.092,0.028475,NaN,158.49,NaN,0.038537,2037559,2006.1,0.55329,0.63654,0.63654,0.41154,0.10481,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017506,10.3,83.323,90,0,NaN,38.76,999.28,354.79,0.0073139,0.072722,2.0864
0.15219,1.0382,14.414,101.57,14.414,101.57,0,0,0,0,0,0.0018455,28.61,-80.6,9.7884,0,0,0,0,18035,2532,13.088,0.02847,189.74,158.46,3.0371,0.040628,2148087,2009.2,0.6111,0.63256,0.63256,0.40753,0.10481,0.12021,0,-4.71E-04,2.37E-04,0,0,0,0,0,0.0018455,10.3,83.323,90,0,NaN,38.759,999.28,354.79,0.010971,0.075492,2.3189
0.16316,1.2024,15.529,101.71,15.529,101.71,-1.14E-07,0,1.14E-07,-180,2.10E-05,0.001989,28.61,-80.6,9.7884,7.76E-05,0,0,0,18026,2523.2,13.084,0.028463,189.74,158.43,3.0404,0.04377,2314226,2010.9,0.70311,0.62705,0.62705,0.40198,0.10482,0.12025,1.13E-05,2.33E-04,-1.65E-04,0,0,0,0,0,0.0019883,10.3,83.323,90,0,NaN,38.759,999.27,354.79,0.016456,0.10615,2.6915
0.17962,1.4718,17.204,101.91,17.204,101.91,-7.39E-07,0,7.39E-07,-180,5.55E-05,0.0022048,28.61,-80.6,9.7884,1.85E-04,0,0,0,18012,2509.8,13.077,0.028454,189.74,158.38,3.0454,0.048492,2563842,2013.3,0.85282,0.61968,0.61968,0.39453,0.10484,0.12031,2.69E-05,1.25E-04,3.55E-04,0,0,0,0,0,0.0022027,10.3,83.323,90,0,NaN,38.757,999.25,354.79,0.024685,0.11138,3.3034
0.2043,1.9275,19.723,102.21,19.723,102.21,-2.81E-06,0,2.81E-06,-180,1.14E-04,0.0025204,28.61,-80.6,9.7884,3.31E-04,0,0,0,17992,2489.5,13.067,0.02844,189.75,158.3,3.053,0.055591,2939139,2016.9,1.1036,0.61018,0.61018,0.3849,0.10488,0.1204,4.82E-05,5.05E-04,-2.02E-04,0,0,0,0,0,0.0025252,10.3,83.323,90,0,NaN,38.755,999.23,354.78,0.037027,0.11559,4.3413
0.24133,2.728,23.514,102.66,23.514,102.66,-8.87E-06,0,8.87E-06,-180,2.16E-04,0.0029997,28.61,-80.6,9.7883,5.27E-04,0,0,0,17962,2459.1,13.052,0.028418,189.75,158.18,3.0646,0.066278,3504037,2022,1.5386,0.59851,0.59851,0.37301,0.10494,0.12057,7.67E-05,6.51E-04,-1.06E-04,0,0,0,0,0,0.0030106,10.3,83.323,90,0,NaN,38.751,999.18,354.78,0.05,0.12483,6.1706
0.29133,4.0322,28.659,103.26,28.659,103.26,-2.37E-05,0,2.37E-05,-180,3.82E-04,0.0036457,28.61,-80.6,9.7883,7.64E-04,0,0,0,17919,2416.2,13.03,0.028388,189.75,158.02,3.0811,0.08078,4270587,2027.9,2.2381,0.58612,0.58612,0.36024,0.10503,0.12085,1.11E-04,6.50E-04,3.40E-05,0,0,0,0,0,0.0036694,10.3,83.323,90,0,NaN,38.744,999.11,354.78,0.05,0.12806,9.1658
0.34133,5.5945,33.834,103.85,33.834,103.85,-4.76E-05,0,4.76E-05,-180,5.81E-04,0.0042893,28.61,-80.6,9.7883,9.83E-04,0,0,0,17870,2366.9,13.005,0.028354,189.76,157.83,3.1001,0.095368,5041492,2033.8,3.0671,0.57633,0.57633,0.35001,0.10515,0.12118,1.43E-04,4.70E-04,1.45E-04,0,0,0,0,0,0.0043319,10.3,83.323,90,0,NaN,38.736,999.02,354.77,0.05,0.13186,12.774
0.39133,7.4163,39.038,104.44,39.038,104.44,-8.23E-05,0,8.23E-05,-180,8.11E-04,0.0049293,28.61,-80.6,9.7883,0.0011905,0,0,0,17820,2317.6,12.98,0.028319,189.77,157.64,3.1194,0.11004,5816705,2039.7,4.0264,0.56835,0.56835,0.3415,0.10528,0.12157,1.73E-04,7.30E-04,-7.55E-05,0,0,0,0,0,0.0049983,10.3,83.323,90,0,NaN,38.727,998.92,354.77,0.05,0.13477,17.005
0.44133,9.499,44.272,105.03,44.272,105.03,-1.29E-04,0,1.29E-04,-180,0.0010735,0.0055646,28.61,-80.6,9.7883,0.0013893,0,2.35E-04,1.40E-05,17771,2268.4,12.955,0.028284,189.78,157.45,3.139,0.12479,6596176,2045.5,5.1174,0.56171,0.56171,0.33425,0.10544,0.12202,2.02E-04,6.72E-04,1.26E-04,0,0,0,0,0,0.0056684,10.3,83.323,90,0,NaN,38.716,998.8,354.76,0.05,0.13741,21.868
0.49133,11.844,49.535,105.61,49.535,105.61,-1.90E-04,0,1.90E-04,-180,0.0013675,0.0061939,28.61,-80.6,9.7883,0.0015818,0,4.33E-04,2.25E-05,17722,2219.1,12.929,0.02825,189.79,157.26,3.1587,0.13963,7379858,2051.4,6.3417,0.55608,0.55608,0.32793,0.10561,0.12253,2.30E-04,3.40E-04,-1.89E-04,0,0,0,0,0,0.0063422,10.3,83.323,90,0,NaN,38.704,998.67,354.75,0.05,0.14017,27.374
0.54133,14.453,54.827,106.19,54.827,106.19,-2.67E-04,0,2.67E-04,-180,0.0016928,0.006816,28.61,-80.6,9.7883,0.001769,0,6.69E-04,1.01E-04,17672,2169.8,12.904,0.028215,189.8,157.06,3.1788,0.15455,8167700,2057.3,7.701,0.55127,0.55127,0.32235,0.10581,0.12311,2.58E-04,0.0010783,-2.60E-04,0,0,0,0,0,0.0070198,10.3,83.323,90,0,NaN,38.691,998.52,354.75,0.05,0.14328,33.532
0.59133,17.327,60.148,106.76,60.148,106.76,-3.60E-04,0,3.60E-04,-180,0.002049,0.0074296,28.61,-80.6,9.7883,0.0019518,0,0.0010281,9.60E-05,17623,2120.5,12.878,0.02818,189.82,156.87,3.199,0.16956,8959651,2063.1,9.1975,0.54712,0.54712,0.31736,0.10603,0.12374,2.85E-04,7.40E-04,3.48E-04,0,0,0,0,0,0.007701,10.3,83.323,90,0,NaN,38.677,998.36,354.74,0.05,0.14631,40.351
0.64133,20.469,65.497,107.33,65.497,107.33,-4.72E-04,0,4.72E-04,-180,0.0024368,0.00817,28.61,-80.6,9.7883,0.0020698,0,0.0014676,1.13E-05,17574,2071.3,12.853,0.028146,189.83,156.67,3.2195,0.18464,9755658,2069,10.833,0.54353,0.54353,0.31283,0.10626,0.12443,3.02E-04,0.0012318,-4.84E-05,0,0,0,0,0,0.0083859,10.3,83.323,90,178.64,NaN,38.661,998.18,354.73,0.05,0.15101,47.842
0.69133,23.878,70.875,107.89,70.875,107.89,-6.04E-04,0,6.04E-04,-180,0.0028618,0.0089574,28.61,-80.6,9.7883,0.0021657,0,0.0019341,-3.02E-05,17525,2022,12.827,0.028111,189.85,156.47,3.2403,0.19981,10555666,2074.9,12.611,0.54042,0.54042,0.3087,0.10653,0.12519,3.16E-04,0.0014182,1.36E-04,0,0,0,0,0,0.0090744,10.3,83.323,90,179.23,NaN,38.643,997.99,354.72,0.05,0.15506,56.013
0.74133,27.557,76.28,108.45,76.28,108.45,-7.59E-04,7.50E-09,7.59E-04,180,0.0033285,0.0097894,28.61,-80.6,9.7883,0.0022437,0,0.0024213,-8.28E-05,17475,1972.7,12.801,0.028076,189.87,156.28,3.2614,0.21505,1.14E+07,2080.7,14.533,0.53772,0.53772,0.3049,0.10681,0.12601,3.27E-04,0.0012744,4.89E-04,0,0,0,0,0,0.0097665,10.3,83.323,90,179.98,NaN,38.625,997.78,354.71,0.05,0.15757,64.873
0.79133,31.506,81.714,109,81.714,109,-9.38E-04,1.75E-08,9.38E-04,180,0.0038401,0.010686,28.61,-80.6,9.7883,0.0022969,0,0.0031709,-2.36E-04,17426,1923.4,12.775,0.028042,189.89,156.08,3.2827,0.23038,12167461,2086.6,16.602,0.53538,0.53538,0.30137,0.10712,0.1269,3.35E-04,9.17E-04,1.10E-04,0,0,0,0,0,0.010462,10.3,83.323,90,-178.62,NaN,38.605,997.56,354.69,0.05,0.16041,74.432
0.84133,35.729,87.175,109.55,87.175,109.55,-0.0011436,-3.12E-08,0.0011436,-180,0.0043984,0.011662,28.61,-80.6,9.7882,0.0023204,0,0.003801,-1.97E-04,17377,1874.1,12.748,0.028007,189.91,155.88,3.3043,0.24578,12979129,2092.5,18.821,0.53338,0.53338,0.29808,0.10745,0.12785,3.39E-04,0.0010641,-4.36E-04,0,0,0,0,0,0.011161,10.3,83.323,89.999,-177.95,NaN,38.583,997.32,354.68,0.05,0.16684,84.699
0.89133,40.224,92.663,110.09,92.663,110.09,-0.0013786,-1.89E-07,0.0013786,-179.99,0.0050074,0.012726,28.61,-80.6,9.7882,0.002313,0,0.0048155,-7.90E-06,17328,1824.9,12.722,0.027972,189.93,155.67,3.3261,0.26127,13794563,2098.4,21.193,0.53167,0.53167,0.29499,0.1078,0.12887,3.38E-04,8.19E-04,2.13E-04,0,0,0,0,0,0.011864,10.3,83.323,89.999,-178.5,NaN,38.56,997.07,354.67,0.05,0.16936,95.682
0.94133,44.995,98.178,110.62,98.178,110.62,-0.0016453,-4.75E-07,0.0016453,-179.98,0.005673,0.013925,28.61,-80.6,9.7882,0.0022591,0,0.006024,6.07E-05,17278,1775.6,12.695,0.027938,189.96,155.47,3.3483,0.27683,14613699,2104.2,23.722,0.53022,0.53022,0.29209,0.10818,0.12996,3.30E-04,9.26E-04,1.05E-04,0,0,0,0,6.63E-09,0.01257,10.3,83.323,89.999,-178.96,NaN,38.536,996.8,354.65,0.05,0.17225,107.39
0.99133,50.043,103.72,111.15,103.72,111.15,-0.0019469,-8.69E-07,0.0019469,-179.97,0.0064023,0.015281,28.61,-80.6,9.7882,0.0021559,0,0.0072137,2.07E-04,17229,1726.3,12.669,0.027903,189.99,155.27,3.3707,0.29247,15436471,2110.1,26.411,0.52903,0.52903,0.28933,0.10858,0.13112,3.15E-04,9.12E-04,-1.73E-04,0,0,0,0,8.51E-09,0.01328,10.3,83.323,89.999,-179.57,NaN,38.51,996.52,354.64,0.05,0.17496,119.83
1.0413,55.368,109.29,111.68,109.29,111.68,-0.0022868,-1.32E-06,0.0022868,-179.97,0.0072032,0.01678,28.61,-80.6,9.7882,0.0020133,0,0.0081766,3.55E-04,17180,1677,12.642,0.027868,190.02,155.06,3.3934,0.30818,16262810,2116,29.263,0.52807,0.52807,0.28672,0.109,0.13235,2.95E-04,7.38E-04,2.11E-05,0,0,0,0,9.85E-09,0.013993,10.3,83.323,89.998,179.85,NaN,38.483,996.22,354.62,0.05,0.17658,133.01
1.0913,60.972,114.88,112.02,114.88,112.02,-0.0026686,-1.74E-06,0.0026686,-179.96,0.008083,0.018433,28.61,-80.6,9.7882,0.0018295,0,0.0094346,7.02E-04,17130,1627.8,12.615,0.027834,190.05,154.86,3.4164,0.32397,17092647,2118.9,32.282,0.52733,0.52733,0.28423,0.10945,0.13364,2.68E-04,8.45E-04,4.77E-04,0,0,0,0,1.19E-08,0.014709,10.3,83.323,89.998,179.32,NaN,38.455,995.9,354.6,0.05,0.18415,146.95
1.1413,66.856,120.49,111.68,120.49,111.68,-0.0030965,-1.98E-06,0.0030965,-179.96,0.0090503,0.020245,28.61,-80.6,9.7882,0.0015971,0,0.010856,8.35E-04,17081,1578.3,12.588,0.027799,190.08,154.65,3.4398,0.33981,17924656,2110.3,35.468,0.52679,0.52679,0.28185,0.10993,0.13501,2.34E-04,7.65E-04,-2.54E-05,0,0,0,0,1.43E-08,0.015427,10.3,83.323,89.997,178.93,NaN,38.425,995.57,354.58,0.05,0.19254,161.61
1.1913,73.021,126.09,111.26,126.09,111.26,-0.0035752,-1.88E-06,0.0035752,-179.97,0.010113,0.022258,28.61,-80.6,9.7881,0.0013109,0,0.012374,0.0012791,17031,1528.6,12.56,0.027764,190.11,154.44,3.4636,0.35561,18753700,2100.4,38.803,0.52645,0.52645,0.27959,0.11042,0.13644,1.92E-04,6.90E-04,3.11E-04,0,0,0,0,1.70E-08,0.016143,10.3,83.323,89.997,178.65,NaN,38.393,995.23,354.57,0.05,0.19933,176.92
1.2413,79.465,131.66,110.83,131.66,110.83,-0.0041095,-1.25E-06,0.0041095,-179.98,0.011282,0.024478,28.61,-80.6,9.7881,9.74E-04,0,0.013487,0.0015648,16981,1478.8,12.532,0.027729,190.15,154.23,3.4877,0.37135,19579157,2090.5,42.285,0.52629,0.52629,0.27742,0.11094,0.13793,1.43E-04,6.32E-04,1.80E-04,0,0,0,0,1.85E-08,0.016857,10.3,83.323,89.996,178.58,NaN,38.361,994.86,354.55,0.05,0.20222,192.86
1.2913,86.186,137.21,110.39,137.21,110.39,-0.0047052,5.86E-08,0.0047052,180,0.012565,0.026843,28.61,-80.6,9.7881,6.14E-04,0,0.014163,0.0024813,16932,1429,12.504,0.027694,190.19,154.01,3.512,0.38703,20400926,2080.7,45.915,0.5263,0.5263,0.27535,0.11148,0.13947,9.02E-05,6.81E-05,-1.62E-04,0,0,0,0,1.88E-08,0.017568,10.3,83.323,89.995,178.63,NaN,38.327,994.49,354.52,0.05,0.20498,209.41
1.3413,93.185,142.74,109.93,142.74,109.93,-0.0053681,2.13E-06,0.0053681,179.98,0.01397,0.029275,28.61,-80.6,9.7881,2.65E-04,0,0,0,16882,1379.2,12.476,0.027659,190.23,153.8,3.5366,0.40264,21218907,2070.8,49.692,0.52648,0.52648,0.27336,0.11204,0.14108,3.89E-05,2.12E-04,-2.81E-04,0,0,0,0,0,0.018276,10.3,83.323,89.995,178.76,NaN,38.291,994.09,354.5,0.05,0.20813,226.56
1.3913,100.46,148.24,109.47,148.24,109.47,-0.0061042,4.99E-06,0.0061042,179.95,0.015497,0.03171,28.61,-80.6,9.788,1.17E-04,0,0,0,16832,1329.4,12.448,0.027624,190.26,153.58,3.5614,0.4182,22032999,2060.9,53.617,0.5268,0.5268,0.27145,0.11262,0.14274,1.73E-05,3.94E-04,4.45E-04,0,0,0,0,0,0.01898,10.3,83.323,89.994,179.03,NaN,38.254,993.68,354.48,0.05,0.21057,244.3
1.4413,108.01,153.73,108.91,153.73,108.91,-0.0069197,8.54E-06,0.0069197,179.93,0.017145,0.034077,28.61,-80.6,9.788,3.84E-04,0,-0.013335,0.0020368,16782,1279.6,12.42,0.027589,190.3,153.36,3.5863,0.43369,22843100,2049.6,57.689,0.52727,0.52727,0.2696,0.11322,0.14445,5.64E-05,-3.06E-05,-1.21E-04,0,0,0,0,-1.32E-08,0.019682,10.3,83.323,89.993,179.43,NaN,38.216,993.26,354.46,0.05,0.21312,262.62
1.4913,115.83,159.18,108.14,159.18,108.14,-0.0078206,1.25E-05,0.0078206,179.91,0.018909,0.036323,28.61,-80.6,9.788,6.26E-04,0,-0.012596,9.84E-04,16733,1230.5,12.392,0.027554,190.35,153.15,3.6112,0.44911,23648447,2035.3,61.907,0.52788,0.52788,0.26782,0.11384,0.14622,9.22E-05,5.00E-04,1.80E-04,0,0,0,0,-1.10E-08,0.020381,10.3,83.323,89.993,179.88,NaN,38.176,992.82,354.43,0.05,0.21706,281.5
1.5413,123.93,164.59,107.36,164.59,107.36,-0.0088124,1.65E-05,0.0088124,179.89,0.02078,0.038377,28.61,-80.6,9.788,8.02E-04,0,-0.011335,7.81E-04,16685,1182.4,12.364,0.027521,190.39,152.94,3.6359,0.46442,24447525,2020.8,66.261,0.52862,0.52862,0.2661,0.11447,0.14804,1.18E-04,5.54E-04,4.53E-06,0,0,0,0,-8.35E-09,0.021074,10.3,83.323,89.992,-179.59,NaN,38.135,992.36,354.41,0.05,0.21986,300.88
1.5913,132.29,169.97,106.55,169.97,106.55,-0.0099002,2.00E-05,0.0099002,179.88,0.022749,0.040163,28.61,-80.6,9.788,8.96E-04,0,-0.0099296,-2.00E-04,16637,1134.6,12.336,0.027487,190.43,152.73,3.6608,0.47962,2.52E+07,2006.4,70.75,0.52948,0.52948,0.26444,0.11513,0.1499,1.32E-04,8.72E-04,3.03E-04,0,0,0,0,-6.01E-09,0.021762,10.3,83.323,89.991,-178.97,NaN,38.092,991.89,354.38,0.05,0.22277,320.74
1.6413,140.92,175.3,105.74,175.3,105.74,-0.011089,2.23E-05,0.011089,179.88,0.0248,0.041692,28.61,-80.6,9.7879,9.11E-04,0,-0.0077221,-9.56E-04,16589,1086.7,12.308,0.027453,190.48,152.51,3.686,0.49471,26026258,1991.9,75.373,0.53045,0.53045,0.26283,0.1158,0.15182,1.35E-04,4.66E-04,3.75E-04,0,0,0,0,0,0.022445,10.3,83.323,89.991,-178.63,NaN,38.048,991.41,354.36,0.05,0.24163,341.07
1.6913,149.82,180.6,104.91,180.6,104.91,-0.012381,2.28E-05,0.012381,179.89,0.02692,0.042911,28.61,-80.6,9.7879,8.38E-04,0,-0.0065039,-0.0012453,16541,1038.8,12.28,0.02742,190.52,152.3,3.7115,0.50969,26805696,1977.5,80.128,0.53153,0.53153,0.26127,0.11649,0.15377,1.24E-04,3.61E-04,1.10E-04,0,0,0,0,0,0.023123,10.3,83.323,89.991,-178.47,NaN,38.003,990.91,354.33,0.05,0.24497,361.85
1.7413,158.98,185.85,104.07,185.85,104.07,-0.013781,2.11E-05,0.013781,179.91,0.029097,0.043984,28.61,-80.6,9.7879,7.37E-04,0,-0.0057419,-0.0015259,16494,990.95,12.252,0.027386,190.58,152.08,3.7375,0.52456,27578374,1963,85.014,0.53271,0.53271,0.25975,0.11719,0.15577,1.09E-04,1.73E-04,-4.02E-04,0,0,0,0,0,0.023795,10.3,83.323,89.99,-178.33,NaN,37.956,990.39,354.3,0.05,0.24959,383.06
1.7913,168.4,191.06,103.16,191.06,103.16,-0.015292,1.70E-05,0.015292,179.94,0.031324,0.044846,28.61,-80.6,9.7878,5.94E-04,0,-0.0038449,-0.0021844,16446,943.48,12.224,0.027353,190.63,151.87,3.764,0.5393,28344157,1947.5,90.029,0.534,0.534,0.25828,0.11791,0.15781,8.79E-05,7.56E-04,-4.77E-04,0,0,0,0,0,0.024462,10.3,83.323,89.99,-178.3,NaN,37.909,989.86,354.27,0.05,0.25333,404.68
1.8413,178.09,196.22,102.18,196.22,102.18,-0.016914,1.05E-05,0.016914,179.96,0.033583,0.045244,28.61,-80.6,9.7878,3.50E-04,0,-0.0012368,-0.002189,16401,898.15,12.197,0.027321,190.7,151.66,3.7901,0.55392,29102400,1931.5,95.168,0.53537,0.53537,0.25684,0.11865,0.15989,5.18E-05,-2.30E-04,2.48E-05,0,0,0,0,0,0.025123,10.3,83.323,89.99,-178.46,NaN,37.859,989.32,354.24,0.05,0.25955,426.68
1.8913,188.02,201.34,101.18,201.34,101.18,-0.01865,1.75E-06,0.01865,179.99,0.035857,0.045547,28.61,-80.6,9.7878,1.75E-04,0,0,0,16357,854.57,12.171,0.02729,190.76,151.46,3.8158,0.56841,29852682,1915.6,100.43,0.53684,0.53684,0.25544,0.11939,0.162,2.59E-05,1.06E-04,-4.77E-05,0,0,0,0,0,0.025778,10.3,83.323,89.99,-178.71,NaN,37.809,988.76,354.21,0.05,0.26411,449.03
1.9413,198.22,206.4,100.17,206.4,100.17,-0.0205,-8.87E-06,0.0205,-179.98,0.038147,0.045905,28.61,-80.6,9.7877,2.55E-04,0,0,0,16314,810.98,12.145,0.027259,190.83,151.26,3.842,0.58275,30594887,1899.6,105.8,0.53838,0.53838,0.25408,0.12015,0.16415,3.78E-05,-8.89E-05,-3.19E-04,0,0,0,0,0,0.026426,10.3,83.323,89.99,-179.03,NaN,37.757,988.19,354.18,0.05,0.26791,471.7
1.9913,208.66,211.41,99.146,211.41,99.146,-0.022465,-2.09E-05,0.022465,-179.95,0.040458,0.046316,28.61,-80.6,9.7877,4.32E-04,0,0.0040181,-3.73E-04,16270,767.4,12.119,0.027229,190.9,151.05,3.8685,0.59696,31328913,1883.6,111.29,0.54,0.54,0.25275,0.12093,0.16633,6.42E-05,-2.16E-04,-7.28E-05,0,0,0,0,0,0.027068,10.3,83.323,89.989,-179.16,NaN,37.704,987.6,354.15,0.05,0.2709,494.68
