Time (sec),Stage,Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.010,S,0.010,0.010,0,0.4801544,0,294.6484,40.06,0,0,204.47146915531,204.471469154893,0.000413024247244891,2.04471500000417,2.044715,0.000004130242,89.9999,89.9999,0.01022357,0.00000002065121
0.02,S,0.02,0.010,0,0.4801545,0,508.8886,40.05328,0.0001669614,0,376.60592262421,376.605922623534,0.000713455532754191,5.81077400001092,5.810774,0.0000112648,89.9999,89.9999,0.04950102,0.00000009762642
0.03,S,0.03,0.010,0,0.4801546,0,446.5131,40.03345,0.001348398,0,326.677619145308,326.677619144708,0.000626314207369575,9.07755000001692,9.07755,0.00001752794,89.9999,89.9999,0.1239426,0.0000002415901
0.04,S,0.04,0.010,0,0.4801548,0,447.5066,40.01173,0.003290686,0,327.669766876204,327.669766875602,0.000628045836017313,12.3542500000229,12.35425,0.0000238084,89.9999,89.9999,0.2311016,0.0000004482718
0.05,S,0.05,0.01065271,0,0.4622847,0,448.5002,39.99115,0.005868252,0,328.652197932867,328.652197932264,0.000629760497194718,15.640770000029,15.64077,0.000030106,89.9999,89.9999,0.3710767,0.0000007178438
0.05999999,S,0.05999999,0.01348659,0,0.5022975,0,449.4938,39.97052,0.01021979,0,329.634709747107,329.634709746502,0.000631475305054173,18.937120000035,18.93712,0.00003642075,89.9999,89.9999,0.5439662,0.000001050478
0.06999999,S,0.06999999,0.01632895,0,0.5275599,0,450.4874,39.94985,0.01573482,0,330.617741455673,330.617741455067,0.00063319102065159,22.2433000000411,22.2433,0.00004275266,89.9999,89.9999,0.7498683,0.000001446345
0.07999999,S,0.07999999,0.01917979,0,0.5442145,0,451.4811,39.92913,0.0223938,0,331.601281160446,331.601281159838,0.000634907617827425,25.5593100000472,25.55931,0.00004910174,89.9999,89.9999,0.9888813,0.000001905617
0.08999999,S,0.08999999,0.02203911,0,0.5556216,0,452.4749,39.90837,0.03018793,0,332.585452996812,332.585452996203,0.000636625324024464,28.8851700000533,28.88517,0.00005546799,89.9999,89.9999,1.261104,0.000002428465
0.09999999,S,0.09999999,0.02490693,0,0.5636591,0,453.4687,39.88756,0.03911277,0,333.570187005692,333.570187005081,0.000638344006380094,32.2208700000594,32.22087,0.00006185143,89.9999,89.9999,1.566634,0.000003015062
0.11,S,0.11,0.02778324,0,0.5694354,0,454.4625,39.8667,0.04916623,0,334.555518252806,334.555518252194,0.000640063736863272,35.5664300000655,35.56643,0.00006825207,89.9999,89.9999,1.90557,0.00000366558
0.12,S,0.12,0.03066807,0,0.5736393,0,455.4564,39.84579,0.06034798,0,335.54141171093,335.541411710316,0.000641784443538521,38.9218400000716,38.92184,0.00007466992,89.9999,89.9999,2.278012,0.00000438019
0.13,S,0.13,0.0335614,0,0.5767179,0,456.4504,39.82484,0.07265877,0,336.527935600299,336.527935599684,0.000643506256280817,42.2871200000778,42.28712,0.00008110498,89.9999,89.9999,2.684056,0.000005159064
0.14,S,0.14,0.03646325,0,0.5789712,0,457.4444,39.80385,0.08610047,0,337.515003401815,337.515003401198,0.000645229013273077,45.6622700000839,45.66227,0.00008755727,89.9999,89.9999,3.123803,0.000006002375
0.15,S,0.15,0.03937362,0,0.5806077,0,458.4384,39.78281,0.1006755,0,338.502699109876,338.502699109258,0.000646952866518974,49.0472900000901,49.04729,0.0000940268,89.9999,89.9999,3.597351,0.000006910296
0.16,S,0.16,0.04229252,0,0.5817753,0,459.0678,39.76171,0.1163871,0,339.195844662914,339.195844662295,0.000648162633158212,52.4392500000963,52.43925,0.0001005084,89.9999,89.9999,4.104784,0.000007882972
0.17,S,0.17,0.04521741,0,0.582581,0,459.3324,39.74058,0.1332238,0,339.593960634316,339.593960633696,0.000648857476375511,55.8351900001025,55.83519,0.000106997,89.9999,89.9999,4.646156,0.000008920499
0.18,S,0.18,0.04814575,0,0.5831047,0,459.5971,39.71943,0.1511707,0,339.991794063536,339.991794062916,0.000649551826580764,59.2351100001087,59.23511,0.0001134925,89.9999,89.9999,5.221507,0.00001002295
0.19,S,0.19,0.05107754,0,0.5834074,0,459.8619,39.69827,0.1702265,0,340.389285296379,340.389285295758,0.000650245579628608,62.6390000001149,62.639,0.000119995,89.9999,89.9999,5.830878,0.00001119038
0.2,S,0.2,0.05401277,0,0.5835354,0,460.1267,39.6771,0.1903905,0,340.786459508147,340.786459507525,0.000650938779458372,66.0468700001212,66.04687,0.0001265044,89.9999,89.9999,6.474307,0.00001242288
0.21,S,0.21,0.05695144,0,0.5835243,0,460.3915,39.65591,0.211662,0,341.183328344938,341.183328344316,0.000651631446425846,69.4587000001274,69.4587,0.0001330207,89.9999,89.9999,7.151835,0.00001372051
0.22,S,0.22,0.05989356,0,0.5834021,0,460.6564,39.63472,0.2340408,0,341.579905468425,341.579905467802,0.000652323604345947,72.8745000001336,72.8745,0.0001395439,89.9999,89.9999,7.863501,0.00001508333
0.23,S,0.23,0.06283911,0,0.5831906,0,460.9214,39.61351,0.2575265,0,341.976141412652,341.976141412028,0.000653015166884438,76.2942600001398,76.29426,0.0001460741,89.9999,89.9999,8.609344,0.00001651142
0.24,S,0.24,0.06578811,0,0.5829074,0,461.1864,39.59228,0.2821195,0,342.372071803068,342.372071802444,0.000653706196249022,79.7179800001461,79.71798,0.0001526112,89.9999,89.9999,9.389405,0.00001800485
0.25,S,0.25,0.06874053,0,0.5825664,0,461.4514,39.57104,0.3078202,0,342.76768503783,342.767685037205,0.000654396672161412,83.1456500001523,83.14565,0.0001591552,89.9999,89.9999,10.20372,0.00001956368
0.26,S,0.26,0.07169639,0,0.5821789,0,461.7165,39.5498,0.3346287,0,343.162980675028,343.162980674403,0.000655086593850481,86.5772900001586,86.57729,0.0001657061,89.9999,89.9999,11.05234,0.00002118799
0.27,S,0.27,0.0746557,0,0.5817541,0,461.9817,39.52854,0.3625461,0,343.557932774661,343.557932774035,0.000655775916042527,90.0128700001649,90.01287,0.0001722639,89.9999,89.9999,11.93529,0.00002287784
0.28,S,0.28,0.07761842,0,0.5812994,0,462.2469,39.50726,0.3915729,0,343.952593855064,343.952593854437,0.000656464724977402,93.4524000001711,93.4524,0.0001788285,89.9999,89.9999,12.85261,0.0000246333
0.29,S,0.29,0.08058457,0,0.580821,0,462.5121,39.48598,0.4217102,0,344.346918237817,344.34691823719,0.000657152951802102,96.8958700001774,96.89587,0.0001854,89.9999,89.9999,13.80436,0.00002645444
0.3,S,0.3,0.08355415,0,0.5803241,0,462.7774,39.46468,0.4529587,0,344.740921734467,344.740921733839,0.0006578406186645,100.343300000184,100.3433,0.0001919784,89.9999,89.9999,14.79055,0.00002834133
0.31,S,0.31,0.08652718,0,0.5798128,0,463.0428,39.44337,0.48532,0,345.134602784261,345.134602783633,0.000658527722840715,103.79460000019,103.7946,0.0001985637,89.9999,89.9999,15.81124,0.00003029404
0.32,S,0.32,0.08950356,0,0.5792906,0,463.3082,39.42205,0.5187947,0,345.527960724646,345.527960724017,0.000659214263174519,107.249900000196,107.2499,0.0002051559,89.9999,89.9999,16.86646,0.00003231264
0.33,S,0.33,0.09248344,0,0.5787603,0,463.5736,39.40072,0.553385,0,345.920910221765,345.920910221136,0.00065990008526409,110.709100000203,110.7091,0.0002117549,89.9999,89.9999,17.95626,0.0000343972
0.3399999,S,0.3399999,0.0954667,0,0.5782246,0,463.8391,39.37937,0.5890915,0,346.313654148192,346.313654147562,0.000660585554148214,114.172200000209,114.1722,0.0002183608,89.9999,89.9999,19.08066,0.00003654778
0.3499999,S,0.3499999,0.09845335,0,0.5776854,0,464.1046,39.35801,0.6259159,0,346.703668238319,346.70366823756,0.000725610737238284,117.639236605097,117.639236604881,0.000225616907210196,89.99989,89.99989,20.25706,0.00003876766
0.3599999,S,0.3599999,0.1014434,0,0.5771444,0,464.3703,39.33664,0.6638601,0,347.095187316746,347.095187315982,0.000728349362270741,121.110188400683,121.110188400459,0.000232900400670105,89.99989,89.99989,21.46816,0.00004106025
0.3699999,S,0.3699999,0.1044369,0,0.5766031,0,464.636,39.31526,0.7029253,0,347.486471950233,347.486471949464,0.000731039776503804,124.585053042516,124.585053042284,0.000240210798271743,89.99989,89.99989,22.71401,0.0000434258
0.3799999,S,0.3799999,0.1074338,0,0.5760626,0,464.9016,39.29386,0.743113,0,347.877391008556,347.877391007782,0.000733684208199541,128.063826874844,128.063826874605,0.000247547640189747,89.99989,89.99989,23.99464,0.0000458646
0.3899999,S,0.3899999,0.1104342,0,0.575524,0,465.1674,39.27245,0.7844259,0,348.267980254504,348.267980253726,0.000736285097835458,131.546506599545,131.546506599298,0.000254910491003529,89.99989,89.99989,25.31011,0.00004837689
0.3999999,S,0.3999999,0.1134379,0,0.5749882,0,465.4333,39.25103,0.8268653,0,348.658259556293,348.65825955551,0.000738844847993445,135.033089117177,135.033089116922,0.000262298939318319,89.99989,89.99989,26.66044,0.00005096293
0.4099999,S,0.4099999,0.116445,0,0.5744559,0,465.6991,39.2296,0.8704334,0,349.048161361988,349.048161361201,0.000741365065447512,138.523570652779,138.523570652516,0.000269712589807086,89.99989,89.99989,28.04568,0.00005362299
0.4199999,S,0.4199999,0.1194556,0,0.5739276,0,465.965,39.20815,0.9151314,0,349.437677724307,349.437677723515,0.000743847720769556,142.017947351916,142.017947351646,0.000277151066848519,89.99989,89.99989,29.46585,0.00005635731
0.4299999,S,0.4299999,0.1224695,0,0.5734038,0,466.231,39.1867,0.9609624,0,349.82695566804,349.826955667244,0.000746294731477616,145.516216830404,145.516216830126,0.000284614013996485,89.99989,89.99989,30.92102,0.00005916613
0.4399998,S,0.4399998,0.1254868,0,0.5728852,0,466.497,39.16522,1.007928,0,350.215860089324,350.215860088524,0.00074870756034237,149.018375353018,149.018375352732,0.00029210108943256,89.99989,89.99989,32.4112,0.00006204971
0.4499998,S,0.4499998,0.1285075,0,0.5723717,0,466.7631,39.14374,1.05603,0,350.604446619162,350.604446618358,0.000751087776242214,152.524419740843,152.524419740549,0.000299611967027101,89.99989,89.99989,33.93645,0.00006500827
0.4599998,S,0.4599998,0.1315316,0,0.571864,0,467.0292,39.12224,1.10527,0,350.99259207462,350.992592073811,0.000753436720681864,156.034345583136,156.034345582834,0.000307146334065513,89.99989,89.99989,35.49679,0.00006804206
0.4699998,S,0.4699998,0.1345592,0,0.5713621,0,467.2954,39.10073,1.155652,0,351.380451427776,351.380451426963,0.000755755507792353,159.548150018874,159.548150018564,0.000314703888974512,89.99989,89.99989,37.09227,0.00007115131
0.4799998,S,0.4799998,0.1375901,0,0.5708662,0,467.5617,39.07922,1.207177,0,351.767953153055,351.767953152238,0.000758045638239973,163.065829471778,163.06582947146,0.000322284345187475,89.99989,89.99989,38.72293,0.00007433625
0.4899998,S,0.4899998,0.1406244,0,0.5703766,0,467.8279,39.05769,1.259847,0,352.155049566741,352.15504956592,0.00076030805941506,166.587379888733,166.587379888406,0.000329887425611684,89.99989,89.99989,40.38881,0.00007759711
0.4999998,S,0.4999998,0.1436621,0,0.5698932,0,468.0943,39.03614,1.313666,0,352.541824115337,352.541824114512,0.000762543991556365,170.112798051087,170.112798050752,0.000337512865356806,89.99989,89.99989,42.08993,0.00008093411
0.5099998,S,0.5099998,0.1467031,0,0.5694163,0,468.3607,39.01458,1.368634,0,352.928264877916,352.928264877087,0.000764754594269661,173.64208062098,173.642080620637,0.000345160411128567,89.99989,89.99989,43.82635,0.00008434748
0.5199998,S,0.5199998,0.1497476,0,0.5689459,0,468.6271,38.99302,1.424754,0,353.314292381614,353.314292380782,0.000766940413251778,177.175223465824,177.175223465473,0.00035282981508966,89.99989,89.99989,45.5981,0.00008783743
0.5299998,S,0.5299998,0.1527954,0,0.568482,0,468.8935,38.97144,1.48203,0,353.699950336506,353.69995033567,0.000769102570212876,180.712222890132,180.712222889772,0.000360520840619881,89.99989,89.99989,47.40522,0.00009140419
0.5399998,S,0.5399998,0.1558466,0,0.5680246,0,469.1601,38.94984,1.540464,0,354.08533808367,354.08533808283,0.000771242050438903,184.253076191824,184.253076191456,0.000368233260951884,89.99989,89.99989,49.24775,0.00009504796
0.5499998,S,0.5499998,0.1589012,0,0.5675738,0,469.4267,38.92824,1.600057,0,354.470252967308,354.470252966464,0.000773359429943182,187.797778642266,187.79777864189,0.000375966855078457,89.99989,89.99989,51.12573,0.00009876896
0.5599998,S,0.5599998,0.1619591,0,0.5671296,0,469.6933,38.90662,1.660812,0,354.854853933142,354.854853932295,0.000775455603062192,191.346327102282,191.346327101897,0.000383721410935751,89.99989,89.99989,53.0392,0.0001025674
0.5699998,S,0.5699998,0.1650205,0,0.5666919,0,469.96,38.88499,1.722733,0,355.238978061809,355.238978060958,0.000777531130651009,194.898716803497,194.898716803104,0.000391496722068469,89.99989,89.99989,54.98818,0.0001064435
0.5799997,S,0.5799997,0.1680851,0,0.5662608,0,470.2267,38.86335,1.785821,0,355.622867745534,355.622867744679,0.000779587073786811,198.454945401465,198.454945401063,0.000399292592632086,89.99989,89.99989,56.97273,0.0001103974
0.5899997,S,0.5899997,0.1711532,0,0.5658361,0,470.4935,38.84169,1.85008,0,356.006395827738,356.00639582688,0.000781623735634504,202.015009280168,202.015009279758,0.000407108829813725,89.99989,89.99989,58.99288,0.0001144294
0.5999997,S,0.5999997,0.1742246,0,0.5654179,0,470.7603,38.82002,1.915511,0,356.389455020061,356.389455019199,0.000783641646732676,205.57890375071,205.578903750291,0.000414945246105894,89.99989,89.99989,61.04867,0.0001185397
0.6099997,S,0.6099997,0.1772994,0,0.5650062,0,471.0273,38.79834,1.982117,0,356.772160558149,356.772160557284,0.000785641625626578,209.146625276546,209.146625276119,0.000422801662186555,89.99989,89.99989,63.14014,0.0001227285
0.6199997,S,0.6199997,0.1803776,0,0.5646009,0,471.2942,38.77665,2.049902,0,357.154544231148,357.15454423028,0.000787624233171288,212.718170639028,212.718170638592,0.00043067790434222,89.99989,89.99989,65.26732,0.0001269958
0.6299997,S,0.6299997,0.1834591,0,0.5642018,0,471.5612,38.75494,2.118868,0,357.536459014265,357.536459013393,0.00078958987863943,216.293535149255,216.29353514881,0.000438573802952127,89.99989,89.99989,67.43025,0.0001313421
0.6399997,S,0.6399997,0.186544,0,0.5638092,0,471.8282,38.73323,2.189017,0,357.918040011363,357.918040010488,0.000791539047094857,219.872715469367,219.872715468914,0.000446489193246153,89.99989,89.99989,69.62898,0.0001357674
0.6499997,S,0.6499997,0.1896322,0,0.5634226,0,472.0953,38.7115,2.260353,0,358.299160065865,358.299160064986,0.000793472238759666,223.45570698994,223.455706989478,0.000454423915456395,89.99989,89.99989,71.86354,0.000140272
0.6599997,S,0.6599997,0.1927238,0,0.5630423,0,472.3625,38.68975,2.332879,0,358.679946334349,358.679946333467,0.000795390059963671,227.042506373112,227.042506372641,0.000462377815878248,89.99989,89.99989,74.13396,0.000144856
0.6699997,S,0.6699997,0.1958188,0,0.5626681,0,472.6297,38.668,2.406596,0,359.060363054026,359.060363053141,0.000797292738080553,230.633109923396,230.633109922916,0.000470350743080845,89.99989,89.99989,76.44029,0.0001495196
0.6799996,S,0.6799996,0.198917,0,0.5623,0,472.8969,38.64623,2.481507,0,359.440354593895,359.440354593007,0.000799180773332409,234.227513388993,234.227513388505,0.000478342550635538,89.99989,89.99989,78.78257,0.0001542631
0.6899996,S,0.6899996,0.2020187,0,0.5619378,0,473.1642,38.62445,2.557618,0,359.819869296595,359.819869295703,0.000801054559833619,237.825712001533,237.825712001036,0.000486353096054825,89.99988,89.99988,81.16083,0.0001590866
0.6999996,S,0.6999996,0.2051236,0,0.5615816,0,473.4316,38.60266,2.634929,0,360.199070081492,360.199070080597,0.000802914476540318,241.427702621837,241.427702621331,0.000494382240640763,89.99988,89.99988,83.5751,0.0001639903
0.7099996,S,0.7099996,0.208232,0,0.5612313,0,473.699,38.58086,2.713443,0,360.577849660223,360.577849659325,0.000804760856933902,245.033481037844,245.033481037329,0.000502429849030224,89.99988,89.99988,86.02544,0.0001689743
0.7199996,S,0.7199996,0.2113436,0,0.5608868,0,473.9665,38.55904,2.793165,0,360.956168296358,360.956168295457,0.000806594170919978,248.643042640128,248.643042639604,0.000510495790559136,89.99988,89.99988,88.51186,0.000174039
0.7299996,S,0.7299996,0.2144586,0,0.560548,0,474.234,38.53721,2.874096,0,361.334141225545,361.334141224641,0.000808414600397492,252.256383971619,252.256383971086,0.000518579936382416,89.99988,89.99988,91.03442,0.0001791843
0.7399996,S,0.7399996,0.217577,0,0.5602149,0,474.5016,38.51537,2.956239,0,361.711653212135,361.711653211228,0.000810222448531349,255.873500422891,255.873500422349,0.000526682160686631,89.99988,89.99988,93.59316,0.0001844106
0.7499996,S,0.7499996,0.2206986,0,0.5598876,0,474.7692,38.49352,3.0396,0,362.088736045274,362.088736044364,0.000812018154910667,259.494387702411,259.49438770186,0.000534802342054238,89.99988,89.99988,96.1881,0.0001897181
0.7599996,S,0.7599996,0.2238236,0,0.5595657,0,475.0369,38.47165,3.124176,0,362.46545330325,362.465453302336,0.000813801977225616,263.119042154426,263.119042153866,0.000542940361644595,89.99988,89.99988,98.81929,0.0001951068
0.7699996,S,0.7699996,0.226952,0,0.5592494,0,475.3046,38.44978,3.209978,0,362.841673855842,362.841673854925,0.00081557409737514,266.747458811883,266.747458811314,0.000551096102436051,89.99988,89.99988,101.4868,0.000200577
0.7799996,S,0.7799996,0.2300836,0,0.5589384,0,475.5724,38.42789,3.297001,0,363.217453334052,363.217453333132,0.000817334818524148,270.379633264038,270.37963326346,0.000559269450438604,89.99988,89.99988,104.1906,0.0002061288
0.7899995,S,0.7899995,0.2332186,0,0.558633,0,475.8402,38.40598,3.385256,0,363.592863263457,363.592863262534,0.000819084701527717,274.015561815404,274.015561814816,0.000567460297270802,89.99988,89.99988,106.9307,0.0002117624
0.7999995,S,0.7999995,0.2363568,0,0.558333,0,476.1081,38.38407,3.474741,0,363.967855960338,363.967855959412,0.00082082364027813,277.655240293654,277.655240293057,0.000575668533490115,89.99988,89.99988,109.7073,0.0002174781
0.8099995,S,0.8099995,0.2394985,0,0.5580381,0,476.376,38.36214,3.565459,0,364.34237182005,364.342371819122,0.000822551831832577,281.298663930417,281.298663929811,0.000583894051624586,89.99988,89.99988,112.5203,0.0002232759
0.8199995,S,0.8199995,0.2426434,0,0.5577486,0,476.644,38.3402,3.657415,0,364.716442631739,364.716442630808,0.000824269609672456,284.945828275214,284.945828274599,0.000592136747537072,89.99988,89.99988,115.3697,0.0002291561
0.8299995,S,0.8299995,0.2457916,0,0.5574641,0,476.912,38.31825,3.750613,0,365.090068395403,365.090068394469,0.000825977534652845,288.596728877565,288.59672887694,0.00060039652269898,89.99988,89.99988,118.2557,0.0002351187
0.8399995,S,0.8399995,0.2489432,0,0.5571849,0,477.1801,38.29628,3.845056,0,365.463352425763,365.463352424826,0.000827675303608838,292.251362320135,292.251362319501,0.000608673275550068,89.99988,89.99988,121.1782,0.0002411641
0.8499995,S,0.8499995,0.252098,0,0.5569596,0,477.4483,38.27431,3.941091,0,365.835750333717,365.835750332777,0.000829362628533772,295.909719741701,295.909719741058,0.000616966901650029,89.99988,89.99988,124.1373,0.0002472922
0.8599995,S,0.8599995,0.2552562,0,0.5567641,0,477.7165,38.25232,4.038573,0,366.207568089783,366.20756808884,0.000831040297656406,299.571795340746,299.571795340093,0.000625277304440841,89.99988,89.99988,127.133,0.0002535035
0.8699995,S,0.8699995,0.2584176,0,0.5565736,0,477.9847,38.23032,4.137336,0,366.578976560612,366.578976559666,0.000832708492875685,303.237585024415,303.237585023753,0.000633604389183473,89.99988,89.99988,130.1654,0.0002597979
0.8799995,S,0.8799995,0.2615824,0,0.5563882,0,478.253,38.2083,4.237383,0,366.949852563269,366.94985256232,0.000834367396090553,306.907083468027,306.907083467356,0.000641948062957883,89.99988,89.99988,133.2345,0.0002661756
0.8899994,S,0.8899994,0.2647504,0,0.5562078,0,478.5213,38.18628,4.338722,0,367.320235834184,367.320235833233,0.000836017295307672,310.580285744267,310.580285743586,0.000650308235724095,89.99988,89.99988,136.3403,0.0002726369
0.8999994,S,0.8999994,0.2679218,0,0.5560322,0,478.7897,38.16424,4.441353,0,367.690058821426,367.690058820472,0.000837658175368797,314.257186250296,314.257186249606,0.000658684817290552,89.99988,89.99988,139.4828,0.0002791819
0.9099994,S,0.9099994,0.2710963,0,0.5558617,0,479.0582,38.14219,4.545283,0,368.059468549789,368.059468548832,0.000839290642603743,317.937780853527,317.937780852827,0.000667077723528993,89.99988,89.99988,142.6622,0.0002858107
0.9199994,S,0.9199994,0.2742743,0,0.555696,0,479.3267,38.12012,4.650512,0,368.428417335556,368.428417334596,0.000840914454480584,321.622064944532,321.622064943823,0.00067548686788584,89.99988,89.99988,145.8784,0.0002925235
0.9299994,S,0.9299994,0.2774555,0,0.555535,0,479.5952,38.09805,4.757045,0,368.79677007486,368.796770073898,0.000842529853531245,325.310032562848,325.310032562129,0.000683912166232832,89.99988,89.99988,149.1315,0.0002993205
0.9399994,S,0.9399994,0.2806399,0,0.5553789,0,479.8639,38.07596,4.864889,0,369.164673792498,369.164673791533,0.000844137021654671,329.001679218258,329.00167921753,0.000692353536260699,89.99988,89.99988,152.4216,0.0003062018
0.9499994,S,0.9499994,0.2838277,0,0.5552275,0,480.1325,38.05386,4.974046,0,369.532060936536,369.532060935568,0.000845736019483843,332.696999745027,332.696999744289,0.000700810896266501,89.99988,89.99988,155.7485,0.0003131677
0.9599994,S,0.9599994,0.2870186,0,0.5550809,0,480.4013,38.03175,5.084523,0,369.898963296118,369.898963295148,0.000847327225974896,336.39598929531,336.395989294562,0.000709284168336858,89.99988,89.99988,159.1125,0.0003202181
0.9699994,S,0.9699994,0.2902129,0,0.5549388,0,480.67,38.00962,5.19632,0,370.265368950317,370.265368949344,0.000848910368279413,340.098642902052,340.098642901295,0.000717773271829906,89.99988,89.99988,162.5135,0.0003273534
0.9799994,S,0.9799994,0.2934105,0,0.5548015,0,480.9389,37.98749,5.309441,0,370.631162663483,370.631162662507,0.000850486052727209,343.804954445845,343.804954445078,0.00072627813216708,89.99988,89.99988,165.9515,0.0003345737
0.9899994,S,0.9899994,0.2966112,0,0.5546688,0,481.2077,37.96534,5.423896,0,370.996439803048,370.99643980207,0.000852053839729168,347.514918760952,347.514918760175,0.000734798670373923,89.99988,89.99988,169.4267,0.0003418791
0.9999993,S,0.9999993,0.2998153,0,0.5545407,0,481.4767,37.94318,5.539683,0,371.361240105446,371.361240104465,0.000853614441722822,351.228531079001,351.228531078214,0.000743334814600354,89.99988,89.99988,172.9389,0.0003492697
1.009999,S,1.009999,0.3030227,0,0.5544171,0,481.7457,37.921,5.656814,0,371.725543702459,371.725543701475,0.000855167616176246,354.945786432938,354.945786432142,0.000751886490570972,89.99988,89.99988,176.4884,0.0003567458
1.019999,S,1.019999,0.3062332,0,0.554298,0,482.0147,37.89882,5.775284,0,372.089171780148,372.089171779162,0.000856713651096102,358.666678067571,358.666678066765,0.000760453626890443,89.99988,89.99988,180.0751,0.0003643075
1.029999,S,1.029999,0.309447,0,0.5541835,0,482.2838,37.87662,5.895101,0,372.452334941599,372.45233494061,0.000858252516165898,362.391201333737,362.391201332921,0.000769036151860268,89.99988,89.99988,183.699,0.000371955
1.039999,S,1.039999,0.3126641,0,0.5540734,0,482.5529,37.8544,6.016273,0,372.814949740305,372.814949739314,0.000859784272018616,366.11935074781,366.119350746984,0.000777633994388278,89.99988,89.99988,187.3602,0.0003796883
1.049999,S,1.049999,0.3158844,0,0.5539678,0,482.8221,37.83218,6.1388,0,373.177028097196,373.177028096202,0.000861309161186182,369.85112094537,369.851120944534,0.000786247085807622,89.99988,89.99988,191.0587,0.0003875077
1.059999,S,1.059999,0.3191079,0,0.5538666,0,483.0914,37.80994,6.262689,0,373.538534249485,373.538534248488,0.000862827259459824,373.586506204372,373.586506203526,0.000794875358209363,89.99988,89.99988,194.7946,0.0003954133
1.069999,S,1.069999,0.3223347,0,0.5537698,0,483.3607,37.7877,6.387944,0,373.899499986315,373.899499985316,0.000864338703263748,377.325501120662,377.325501119806,0.000803518745048806,89.99988,89.99988,198.5678,0.0004034053
1.079999,S,1.079999,0.3255647,0,0.5536775,0,483.6301,37.76543,6.514571,0,374.259857755756,374.259857754754,0.000865843462281466,381.068099614566,381.0680996137,0.00081217717947809,89.99988,89.99988,202.3785,0.0004114838
1.089999,S,1.089999,0.3287979,0,0.5535895,0,483.8995,37.74316,6.64257,0,374.619651267879,374.619651266875,0.000867341733570166,384.81429604351,384.814296042635,0.000820850596619926,89.99988,89.99988,206.2267,0.0004196489
1.099999,S,1.099999,0.3320344,0,0.5535058,0,484.1689,37.72087,6.771954,0,374.978952048262,374.978952047255,0.000868833501971602,388.564085480178,388.564085479293,0.000829538931445443,89.99988,89.99988,210.1123,0.0004279009
1.109999,S,1.109999,0.335274,0,0.5534266,0,484.4384,37.69858,6.90272,0,375.337557441106,375.337557440097,0.000870318812960512,392.317460970696,392.3174609698,0.000838242119380517,89.99988,89.99988,214.0355,0.0004362398
1.119999,S,1.119999,0.338517,0,0.5533516,0,484.071,37.67627,7.034873,0,375.151741943688,375.151741942678,0.000870635226174331,396.06897830628,396.068978305374,0.000846948471447658,89.99988,89.99988,217.9962,0.0004446658
1.129999,S,1.129999,0.3417583,0,0.5532809,0,483.6328,37.65396,7.168227,0,374.90416013833,374.904160137319,0.000870812865651803,399.818019823866,399.81801982295,0.000855656599909534,89.99988,89.99988,221.9943,0.0004531788
1.139999,S,1.139999,0.3449978,0,0.5532148,0,483.1945,37.63167,7.302755,0,374.655100137749,374.655100136737,0.000870980364263123,403.564570741501,403.564570740575,0.000864366403357486,89.99988,89.99988,226.03,0.0004617789
1.149999,S,1.149999,0.3482352,0,0.553153,0,482.7565,37.60941,7.438459,0,374.404637441162,374.404637440149,0.000871138010014954,407.308617032226,407.30861703129,0.000873077783262921,89.99988,89.99988,230.1031,0.0004704661
1.159999,S,1.159999,0.3514705,0,0.5530955,0,482.3184,37.58716,7.575336,0,374.152569392774,374.15256939176,0.000871285605850106,411.050142642524,411.050142641578,0.000881790639126675,89.99988,89.99988,234.2136,0.0004792405
1.169999,S,1.169999,0.3547038,0,0.5530422,0,481.8803,37.56493,7.713383,0,373.899094674739,373.899094673723,0.00087142360651594,414.789133505698,414.789133504742,0.000890504874997056,89.99988,89.99988,238.3615,0.0004881019
1.179999,S,1.179999,0.357935,0,0.5529933,0,481.4424,37.54273,7.852596,0,373.644129840548,373.644129839532,0.000871551890746492,418.525574720587,418.525574719621,0.000899220393709714,89.99988,89.99988,242.5467,0.0004970506
1.189999,S,1.189999,0.3611642,0,0.5529486,0,481.0045,37.52054,7.99298,0,373.387746415782,373.387746414765,0.000871670761706671,422.259452101286,422.25945210031,0.000907937101131947,89.99988,89.99988,246.7693,0.0005060864
1.199999,S,1.199999,0.3643913,0,0.5529081,0,480.5666,37.49838,8.134528,0,373.129872874863,373.129872873845,0.000871780022339286,425.990750746633,425.990750745647,0.000916654901160482,89.99988,89.99988,251.0292,0.0005152093
1.209999,S,1.209999,0.3676163,0,0.5528717,0,480.1288,37.47623,8.277244,0,372.870449613145,372.870449612126,0.000871879960650999,429.719455159421,429.719455158425,0.000925373700572112,89.99988,89.99988,255.3264,0.0005244195
1.219999,S,1.219999,0.3708391,0,0.5528396,0,479.691,37.45411,8.421124,0,372.609548156203,372.609548155183,0.000871970804015492,433.445550557698,433.445550556692,0.000934093408417366,89.99988,89.99988,259.6609,0.0005337168
