# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
8.9239,1824.5,189.48,-16.555,189.53,16.559,34.055,0.0085424,34.055,0.014372,4.1253,0.37046,28.61,-80.6,9.7866,0.10672,1.86E-06,0.5321,-0.0063013,16767,0,14.892,0.025119,198.3,160.05,3.6771,0.56895,31957376,0,113.6,0.72619,0.72622,0.35861,0.2055,0.16208,0.015847,0.058112,3.82E-04,0,0,0,0,2.20E-05,0.024268,10.4,84.949,88.322,0.040173,NaN,3.1405,812.71,333.2,0.05,0.62925,368.09
8.9739,1834,188.66,-16.486,188.7,16.49,34.261,0.0086344,34.261,0.01444,4.1078,0.32532,28.61,-80.6,9.7865,0.073976,1.87E-06,0.68916,-0.0093917,16767,0,14.892,0.025119,198.4,160.05,3.6872,0.56653,31793203,0,112.43,0.72575,0.72577,0.35872,0.20531,0.16172,0.010957,0.04047,4.47E-04,0,0,0,0,3.72E-05,0.024162,10.4,84.949,88.291,0.044285,NaN,3.079,811.75,333.16,0.05,0.63143,364.54
9.0239,1843.4,187.83,-16.419,187.88,16.421,34.466,0.0087293,34.466,0.014512,4.0929,0.2714,28.61,-80.6,9.7865,0.033436,1.88E-06,0.77864,-0.020244,16767,0,14.892,0.025119,198.53,160.05,3.7,0.56412,3.16E+07,0,111.28,0.72532,0.72532,0.35882,0.20513,0.16137,0.0049364,0.018706,8.91E-05,0,0,0,0,4.79E-05,0.024057,10.4,84.949,88.254,0.046386,NaN,3.0178,810.8,333.13,0.05,0.63346,361.02
9.0739,1852.8,187.01,-16.352,187.06,16.354,34.67,0.0088273,34.67,0.014588,4.0805,0.236,28.61,-80.6,9.7865,0.0055676,1.88E-06,0.79591,-0.11725,16767,0,14.892,0.025119,198.62,160.05,3.7086,0.56173,31467678,0,110.14,0.72489,0.72489,0.35892,0.20495,0.16102,8.20E-04,0.0027006,-1.59E-04,0,0,0,0,5.05E-05,0.023952,10.4,84.949,88.214,0.045712,NaN,2.9569,809.85,333.09,0.05,0.63599,357.54
9.1239,1862.1,186.2,-16.286,186.24,16.287,34.874,0.0089283,34.874,0.014669,4.0691,0.21424,28.61,-80.6,9.7865,0.012716,1.88E-06,-0.79868,-0.047874,16767,0,14.892,0.025119,198.59,160.05,3.7055,0.55934,31306515,0,109.01,0.72446,0.72446,0.35902,0.20478,0.16067,0.0018738,0.00737,-3.18E-04,0,0,0,0,-5.13E-05,0.023847,10.4,84.949,88.174,0.042824,NaN,2.8963,808.91,333.05,0.05,0.63913,354.09
9.1739,1871.4,185.39,-16.22,185.43,16.221,35.077,0.009032,35.077,0.014753,4.059,0.20176,28.61,-80.6,9.7864,0.024009,1.88E-06,-0.76388,-0.022037,16767,0,14.892,0.025119,198.54,160.05,3.7009,0.55697,31146306,0,107.9,0.72404,0.72404,0.35911,0.2046,0.16033,0.0035406,0.012851,9.03E-05,0,0,0,0,-4.74E-05,0.023743,10.4,84.949,88.135,0.038387,NaN,2.8359,807.97,333.02,0.05,0.64145,350.68
9.2239,1880.6,184.58,-16.155,184.62,16.156,35.28,0.0091381,35.28,0.014841,4.0489,0.18525,28.61,-80.6,9.7864,0.038396,1.89E-06,-0.72205,-0.011399,16767,0,14.892,0.025119,198.49,160.05,3.6953,0.55461,30986857,0,106.8,0.72362,0.72363,0.35921,0.20443,0.15999,0.0056676,0.020872,-3.53E-04,0,0,0,0,-4.27E-05,0.023639,10.4,84.949,88.097,0.032727,NaN,2.7758,807.03,332.98,0.05,0.64397,347.3
9.2739,1889.9,183.77,-16.091,183.81,16.092,35.482,0.0092459,35.482,0.01493,4.0405,0.15518,28.61,-80.6,9.7864,0.063202,1.88E-06,-0.6384,-0.0064402,16767,0,14.892,0.025119,198.39,160.05,3.6862,0.55225,30828003,0,105.72,0.72321,0.72322,0.35931,0.20425,0.15965,0.0093455,0.034965,-2.06E-04,0,0,0,0,-3.37E-05,0.023536,10.4,84.949,88.063,0.026452,NaN,2.7159,806.1,332.94,0.05,0.64664,343.95
9.3239,1899,182.97,-16.028,183.01,16.028,35.684,0.0093549,35.684,0.015021,4.0334,0.11979,28.61,-80.6,9.7863,0.092076,1.89E-06,-0.52181,-0.0045717,16767,0,14.892,0.025119,198.28,160.05,3.6759,0.5499,3.07E+07,0,104.64,0.72279,0.72281,0.3594,0.20408,0.15931,0.013643,0.050437,-4.31E-04,0,0,0,0,-2.27E-05,0.023433,10.4,84.949,88.034,0.019586,NaN,2.6563,805.17,332.91,0.05,0.64841,340.63
9.3739,1908.2,182.17,-15.965,182.21,15.965,35.885,0.0094644,35.885,0.015111,4.0284,0.092373,28.61,-80.6,9.7863,0.11451,1.86E-06,-0.35202,-0.0031794,16767,0,14.892,0.025119,198.2,160.05,3.6677,0.54755,30512422,0,103.57,0.72238,0.72241,0.3595,0.20391,0.15898,0.016994,0.062787,4.02E-04,0,0,0,0,-1.04E-05,0.023331,10.4,84.949,88.012,0.01315,NaN,2.597,804.25,332.87,0.05,0.64994,337.35
9.4239,1917.2,181.37,-15.902,181.42,15.903,36.087,0.0095738,36.087,0.0152,4.0239,0.08352,28.61,-80.6,9.7863,0.12192,1.86E-06,-0.1716,-0.0025134,16767,0,14.892,0.025119,198.16,160.05,3.6645,0.54522,30355951,0,102.51,0.72198,0.72201,0.35959,0.20374,0.15864,0.018101,0.066602,3.10E-04,0,0,0,0,-2.50E-06,0.023229,10.4,84.949,87.999,0.0079005,NaN,2.5379,803.33,332.84,0.05,0.65397,334.09
9.4739,1926.3,180.58,-15.839,180.62,15.84,36.288,0.0096824,36.288,0.015288,4.0198,0.10172,28.61,-80.6,9.7863,0.1071,1.89E-06,0.016455,-0.0022706,16767,0,14.892,0.025119,198.21,160.05,3.6687,0.54289,30200511,0,101.47,0.72157,0.7216,0.35969,0.20357,0.15832,0.015881,0.058511,5.82E-05,0,0,0,0,2.32E-08,0.023127,10.4,84.949,87.995,0.0038988,NaN,2.4791,802.41,332.8,0.05,0.65651,330.87
9.5239,1935.3,179.79,-15.776,179.83,15.777,36.489,0.0097901,36.489,0.015373,4.0134,0.1469,28.61,-80.6,9.7862,0.069439,1.89E-06,0.14804,-0.0023919,16767,0,14.892,0.025119,198.33,160.05,3.6806,0.54059,30046142,0,100.44,0.72118,0.72119,0.35978,0.20341,0.15799,0.010266,0.037468,1.35E-04,0,0,0,0,1.89E-06,0.023026,10.4,84.949,88,0.001557,NaN,2.4205,801.5,332.77,0.05,0.65948,327.68
9.5739,1944.3,179,-15.715,179.04,15.715,36.689,0.0098965,36.689,0.015455,4.0053,0.16146,28.61,-80.6,9.7862,0.05555,1.88E-06,0.23347,-0.003031,16767,0,14.892,0.025119,198.37,160.05,3.6845,0.53828,29892065,0,99.412,0.72078,0.72079,0.35987,0.20324,0.15767,0.0082026,0.030404,-3.86E-04,0,0,0,0,4.74E-06,0.022925,10.4,84.949,88.009,4.25E-04,NaN,2.3622,800.59,332.73,0.05,0.66254,324.51
9.6239,1953.2,178.22,-15.653,178.26,15.654,36.889,0.010002,36.889,0.015534,3.9971,0.18842,28.61,-80.6,9.7862,0.030724,1.87E-06,0.31211,-0.0056784,16767,0,14.892,0.025119,198.45,160.05,3.6922,0.53598,29738893,0,98.4,0.72039,0.72039,0.35996,0.20308,0.15735,0.0045277,0.016962,2.41E-04,0,0,0,0,8.55E-06,0.022825,10.4,84.949,88.023,0.0010595,NaN,2.3042,799.69,332.7,0.05,0.6652,321.38
9.6739,1962.1,177.43,-15.592,177.48,15.594,37.089,0.010106,37.089,0.015611,3.9863,0.23414,28.61,-80.6,9.7861,0.010681,1.87E-06,-0.3185,-0.018773,16767,0,14.892,0.025119,198.52,160.05,3.6982,0.5337,29586766,0,97.4,0.72,0.72,0.36005,0.20291,0.15703,0.0015714,0.0061019,3.18E-04,0,0,0,0,-8.99E-06,0.022725,10.4,84.949,88.039,0.0028539,NaN,2.2464,798.79,332.66,0.05,0.66777,318.28
9.7239,1970.9,176.66,-15.532,176.7,15.534,37.288,0.010208,37.288,0.015686,3.974,0.24874,28.61,-80.6,9.7861,0.026286,1.87E-06,-0.28808,-0.0077953,16767,0,14.892,0.025119,198.45,160.05,3.6923,0.53141,29434973,0,96.407,0.71961,0.71961,0.36014,0.20275,0.15671,0.0038713,0.014769,2.31E-04,0,0,0,0,-7.42E-06,0.022625,10.4,84.949,88.054,0.0063758,NaN,2.1889,797.89,332.63,0.05,0.67257,315.21
9.7739,1979.8,175.88,-15.474,175.93,15.476,37.486,0.010311,37.486,0.015759,3.9618,0.2178,28.61,-80.6,9.7861,0.0029353,1.86E-06,-0.25151,-0.028102,16767,0,14.892,0.025119,198.53,160.05,3.6995,0.52912,29283296,0,95.421,0.71922,0.71922,0.36023,0.20259,0.1564,4.31E-04,0.0020625,-3.13E-04,0,0,0,0,-5.70E-06,0.022526,10.4,84.949,88.068,0.011221,NaN,2.1316,797,332.59,0.05,0.67507,312.16
9.8239,1988.5,175.11,-15.417,175.15,15.418,37.684,0.010413,37.684,0.015832,3.9523,0.19209,28.61,-80.6,9.7861,0.016455,1.86E-06,0.2794,0.001655,16767,0,14.892,0.025119,198.47,160.05,3.6942,0.52684,29132453,0,94.445,0.71884,0.71884,0.36032,0.20243,0.15608,0.002421,0.0087296,4.35E-06,0,0,0,0,7.10E-06,0.022427,10.4,84.949,88.081,0.016425,NaN,2.0745,796.11,332.56,0.05,0.67818,309.15
9.8739,1997.3,174.34,-15.359,174.38,15.36,37.881,0.010515,37.881,0.015904,3.9421,0.21603,28.61,-80.6,9.786,0.0073569,1.86E-06,-0.28696,-0.0014249,16767,0,14.892,0.025119,198.5,160.05,3.6966,0.52459,28983079,0,93.484,0.71846,0.71846,0.36041,0.20228,0.15577,0.0010816,0.0044037,3.99E-05,0,0,0,0,-7.56E-06,0.022329,10.4,84.949,88.095,0.022237,NaN,2.0178,795.23,332.52,0.05,0.68073,306.16
9.9239,2006,173.57,-15.301,173.62,15.303,38.078,0.010618,38.078,0.015976,3.9306,0.24762,28.61,-80.6,9.786,0.03824,1.86E-06,-0.25693,-0.0014045,16767,0,14.892,0.025119,198.38,160.05,3.6856,0.52234,28835655,0,92.538,0.71809,0.71809,0.3605,0.20212,0.15547,0.0056342,0.020532,-4.30E-04,0,0,0,0,-6.11E-06,0.022231,10.4,84.949,88.109,0.027782,NaN,1.9612,794.38,332.49,0.05,0.68301,303.21
9.9739,2014.6,172.81,-15.245,172.85,15.247,38.274,0.010722,38.274,0.01605,3.9175,0.26388,28.61,-80.6,9.786,0.055724,1.86E-06,-0.18406,-0.0015384,16767,0,14.892,0.025119,198.32,160.05,3.6791,0.5201,28689262,0,91.601,0.71772,0.71772,0.36059,0.20197,0.15516,0.0082202,0.029749,2.24E-04,0,0,0,0,-3.16E-06,0.022133,10.4,84.949,88.12,0.032109,NaN,1.9049,793.54,332.45,0.05,0.68661,300.3
10.024,2023.2,172.05,-15.189,172.09,15.191,38.47,0.010827,38.47,0.016126,3.9042,0.28451,28.61,-80.6,9.786,0.077054,1.87E-06,-0.10361,-0.001669,16767,0,14.892,0.025119,198.24,160.05,3.6713,0.51786,28543704,0,90.676,0.71735,0.71736,0.36067,0.20181,0.15486,0.011383,0.042256,2.95E-04,0,0,0,0,-1.01E-06,0.022035,10.4,84.949,88.127,0.036218,NaN,1.8489,792.71,332.42,0.05,0.68855,297.41
10.074,2031.8,171.29,-15.133,171.33,15.137,38.665,0.010935,38.665,0.016203,3.889,0.30741,28.61,-80.6,9.7859,0.10028,1.86E-06,0.027332,-0.0021555,16767,0,14.892,0.025119,198.15,160.05,3.6629,0.51564,28398975,0,89.761,0.71698,0.717,0.36076,0.20166,0.15457,0.014839,0.053905,4.19E-06,0,0,0,0,7.10E-08,0.021938,10.4,84.949,88.129,0.039572,NaN,1.7931,791.89,332.39,0.05,0.69029,294.55
10.124,2040.4,170.53,-15.079,170.58,15.082,38.859,0.011044,38.859,0.016283,3.8739,0.29498,28.61,-80.6,9.7859,0.091279,1.86E-06,0.15879,-0.0028493,16767,0,14.892,0.025119,198.17,160.05,3.6653,0.51342,28254503,0,88.85,0.71662,0.71664,0.36084,0.20151,0.15427,0.013496,0.049411,6.91E-05,0,0,0,0,2.42E-06,0.021842,10.4,84.949,88.125,0.042461,NaN,1.7376,791.07,332.35,0.05,0.69161,291.71
10.174,2048.9,169.78,-15.026,169.83,15.029,39.052,0.011155,39.052,0.016366,3.8596,0.28079,28.61,-80.6,9.7859,0.079932,1.87E-06,0.26978,-0.0031559,16767,0,14.892,0.025119,198.21,160.05,3.6684,0.5112,28110776,0,87.949,0.71626,0.71627,0.36093,0.20136,0.15397,0.011807,0.043754,-3.68E-04,0,0,0,0,7.04E-06,0.021745,10.4,84.949,88.114,0.044062,NaN,1.6823,790.25,332.32,0.05,0.69381,288.9
10.224,2057.4,169.03,-14.973,169.08,14.976,39.245,0.011268,39.245,0.016451,3.8458,0.27019,28.61,-80.6,9.7859,0.071226,1.87E-06,0.37132,-0.0041412,16767,0,14.892,0.025119,198.23,160.05,3.6707,0.509,27967860,0,87.059,0.7159,0.71591,0.36101,0.20121,0.15368,0.010513,0.038565,-9.51E-05,0,0,0,0,1.35E-05,0.021649,10.4,84.949,88.098,0.044473,NaN,1.6272,789.43,332.28,0.05,0.6952,286.11
10.274,2065.8,168.28,-14.92,168.33,14.923,39.437,0.011384,39.437,0.016539,3.8324,0.2815,28.61,-80.6,9.7858,0.082508,1.88E-06,0.46114,-0.00341,16767,0,14.892,0.025119,198.18,160.05,3.6663,0.50681,27826030,0,86.18,0.71555,0.71556,0.36109,0.20106,0.15339,0.012187,0.044326,9.44E-05,0,0,0,0,2.09E-05,0.021553,10.4,84.949,88.077,0.044095,NaN,1.5724,788.62,332.25,0.05,0.69654,283.36
10.324,2074.2,167.54,-14.868,167.58,14.871,39.628,0.011502,39.628,0.01663,3.8177,0.28978,28.61,-80.6,9.7858,0.09069,1.89E-06,0.58555,-0.0026356,16767,0,14.892,0.025119,198.15,160.05,3.663,0.50463,27684914,0,85.311,0.7152,0.71521,0.36117,0.20092,0.1531,0.013402,0.048846,4.53E-04,0,0,0,0,3.41E-05,0.021458,10.4,84.949,88.051,0.042163,NaN,1.5178,787.81,332.22,0.05,0.69795,280.62
10.374,2082.5,166.8,-14.817,166.84,14.82,39.819,0.011622,39.819,0.016723,3.8038,0.26322,28.61,-80.6,9.7858,0.065265,1.89E-06,0.68633,-0.0033347,16767,0,14.892,0.025119,198.23,160.05,3.6709,0.50244,27543977,0,84.445,0.71485,0.71486,0.36125,0.20077,0.15282,0.0096254,0.035077,-4.70E-04,0,0,0,0,4.72E-05,0.021363,10.4,84.949,88.019,0.03902,NaN,1.4635,787.01,332.19,0.05,0.70019,277.91
10.424,2090.9,166.06,-14.767,166.1,14.769,40.009,0.011743,40.009,0.016817,3.7914,0.236,28.61,-80.6,9.7858,0.038275,1.88E-06,0.75162,-0.0038217,16767,0,14.892,0.025119,198.32,160.05,3.6793,0.50027,27403730,0,83.589,0.7145,0.7145,0.36134,0.20063,0.15253,0.0056326,0.02069,-4.64E-05,0,0,0,0,5.71E-05,0.021268,10.4,84.949,87.983,0.03437,NaN,1.4094,786.21,332.15,0.05,0.70304,275.23
10.474,2099.1,165.32,-14.718,165.36,14.719,40.198,0.011866,40.198,0.016913,3.7805,0.18026,28.61,-80.6,9.7857,0.017642,1.88E-06,-0.77575,-0.011417,16767,0,14.892,0.025119,198.38,160.05,3.6856,0.49809,27263671,0,82.739,0.71415,0.71415,0.36142,0.20049,0.15225,0.0025919,0.0093545,3.32E-04,0,0,0,0,-6.14E-05,0.021174,10.4,84.949,87.944,0.028519,NaN,1.3555,785.41,332.12,0.05,0.70543,272.57
10.524,2107.4,164.59,-14.67,164.63,14.671,40.387,0.01199,40.387,0.01701,3.7734,0.11536,28.61,-80.6,9.7857,0.083295,1.89E-06,-0.70391,-0.003737,16767,0,14.892,0.025119,198.15,160.05,3.663,0.49592,27124057,0,81.897,0.71381,0.71383,0.3615,0.20034,0.15197,0.012297,0.044929,1.03E-04,0,0,0,0,-5.10E-05,0.02108,10.4,84.949,87.907,0.022197,NaN,1.3019,784.62,332.09,0.05,0.70793,269.93
10.574,2115.6,163.85,-14.622,163.9,14.622,40.575,0.012114,40.575,0.017106,3.7685,0.097321,28.61,-80.6,9.7857,0.10283,1.89E-06,-0.58051,-0.0021199,16767,0,14.892,0.025119,198.08,160.05,3.6559,0.49376,26985753,0,81.068,0.71347,0.71349,0.36157,0.2002,0.15169,0.015202,0.055723,4.13E-04,0,0,0,0,-3.50E-05,0.020986,10.4,84.949,87.875,0.01667,NaN,1.2486,783.82,332.06,0.05,0.71042,267.32
10.624,2123.8,163.12,-14.573,163.17,14.573,40.764,0.012238,40.764,0.017201,3.7635,0.09817,28.61,-80.6,9.7857,0.10325,1.89E-06,-0.45728,-0.0017281,16767,0,14.892,0.025119,198.07,160.05,3.6552,0.49162,26848293,0,80.247,0.71314,0.71316,0.36165,0.20006,0.15142,0.015262,0.05598,3.57E-04,0,0,0,0,-2.19E-05,0.020893,10.4,84.949,87.849,0.011575,NaN,1.1954,783.04,332.02,0.05,0.71194,264.73
10.674,2131.9,162.4,-14.524,162.44,14.524,40.952,0.012361,40.952,0.017295,3.7587,0.095187,28.61,-80.6,9.7856,0.10698,1.90E-06,-0.32953,-0.0015373,16767,0,14.892,0.025119,198.05,160.05,3.6534,0.48948,26711295,0,79.433,0.7128,0.71283,0.36173,0.19992,0.15115,0.015817,0.057976,1.62E-04,0,0,0,0,-1.15E-05,0.0208,10.4,84.949,87.829,0.0067712,NaN,1.1425,782.25,331.99,0.05,0.71444,262.16
10.724,2140,161.67,-14.477,161.72,14.477,41.139,0.012484,41.139,0.017386,3.7541,0.071928,28.61,-80.6,9.7856,0.13088,1.89E-06,-0.19641,-0.001358,16767,0,14.892,0.025119,197.96,160.05,3.6449,0.48734,26574469,0,78.626,0.71247,0.71251,0.36181,0.19979,0.15087,0.019383,0.070723,1.51E-04,0,0,0,0,-4.12E-06,0.020707,10.4,84.949,87.816,0.0028124,NaN,1.0899,781.47,331.96,0.05,0.71598,259.62
10.774,2148.1,160.95,-14.43,160.99,14.43,41.327,0.012605,41.327,0.017476,3.7514,0.05178,28.61,-80.6,9.7856,0.15132,1.89E-06,-0.018689,-0.0015442,16767,0,14.892,0.025119,197.88,160.05,3.6376,0.4852,26438177,0,77.826,0.71214,0.71219,0.36189,0.19965,0.1506,0.022442,0.081671,-4.39E-04,0,0,0,0,-3.76E-08,0.020614,10.4,84.949,87.811,6.43E-05,NaN,1.0374,780.7,331.93,0.05,0.71812,257.09
10.824,2156.1,160.23,-14.382,160.27,14.382,41.515,0.012725,41.515,0.017562,3.7484,0.07523,28.61,-80.6,9.7856,0.12627,1.89E-06,0.15001,-0.0018748,16767,0,14.892,0.025119,197.96,160.05,3.6453,0.48308,26303100,0,77.034,0.71181,0.71185,0.36196,0.19951,0.15034,0.018689,0.068406,-4.48E-04,0,0,0,0,2.44E-06,0.020522,10.4,84.949,87.814,-0.0015465,NaN,0.98526,779.93,331.9,0.05,0.72042,254.6
10.874,2164.1,159.51,-14.333,159.56,14.334,41.702,0.012844,41.702,0.017646,3.7437,0.11987,28.61,-80.6,9.7855,0.077692,1.89E-06,0.27058,-0.0027716,16767,0,14.892,0.025119,198.13,160.05,3.6609,0.48097,26168906,0,76.251,0.71149,0.7115,0.36204,0.19938,0.15007,0.011456,0.042316,-1.03E-05,0,0,0,0,8.02E-06,0.02043,10.4,84.949,87.825,-0.0017709,NaN,0.9333,779.16,331.86,0.05,0.7227,252.12
10.924,2172.1,158.8,-14.287,158.84,14.287,41.889,0.012961,41.889,0.017727,3.7368,0.1158,28.61,-80.6,9.7855,0.079545,1.89E-06,0.33857,-0.0024951,16767,0,14.892,0.025119,198.11,160.05,3.6597,0.47886,26034409,0,75.473,0.71117,0.71118,0.36211,0.19925,0.14981,0.01173,0.042742,-1.68E-04,0,0,0,0,1.27E-05,0.020339,10.4,84.949,87.84,-6.48E-04,NaN,0.88157,778.39,331.83,0.05,0.7249,249.66
10.974,2180,158.08,-14.241,158.13,14.242,42.076,0.013076,42.076,0.017806,3.7323,0.09558,28.61,-80.6,9.7855,0.09845,1.89E-06,0.45733,-0.0014609,16767,0,14.892,0.025119,198.04,160.05,3.6528,0.47674,2.59E+07,0,74.701,0.71085,0.71087,0.36219,0.19911,0.14955,0.014537,0.053533,2.01E-04,0,0,0,0,2.33E-05,0.020247,10.4,84.949,87.86,0.0016368,NaN,0.83008,777.63,331.8,0.05,0.72753,247.23
11.024,2187.9,157.37,-14.195,157.42,14.195,42.262,0.013191,42.262,0.017883,3.7268,0.12553,28.61,-80.6,9.7855,0.062803,1.90E-06,0.54921,-0.0031799,16767,0,14.892,0.025119,198.16,160.05,3.6642,0.47464,25767278,0,73.939,0.71053,0.71054,0.36226,0.19898,0.14929,0.0092474,0.033799,4.72E-04,0,0,0,0,3.40E-05,0.020156,10.4,84.949,87.885,0.0048064,NaN,0.77882,776.87,331.77,0.05,0.72984,244.82
11.074,2195.7,156.66,-14.149,156.71,14.149,42.448,0.013304,42.448,0.017958,3.7197,0.1567,28.61,-80.6,9.7854,0.024667,1.90E-06,0.59719,-0.0089388,16767,0,14.892,0.025119,198.29,160.05,3.6764,0.47255,25634983,0,73.184,0.71022,0.71022,0.36233,0.19885,0.14903,0.0036212,0.012869,-3.17E-05,0,0,0,0,4.05E-05,0.020065,10.4,84.949,87.914,0.0088287,NaN,0.72779,776.11,331.74,0.05,0.73203,242.43
11.124,2203.5,155.96,-14.103,156,14.104,42.634,0.013417,42.634,0.018032,3.7111,0.19185,28.61,-80.6,9.7854,0.018945,1.90E-06,-0.60301,-0.014179,16767,0,14.892,0.025119,198.3,160.05,3.6778,0.47047,25503339,0,72.439,0.7099,0.70991,0.36241,0.19872,0.14877,0.0027797,0.010192,8.36E-05,0,0,0,0,-4.17E-05,0.019975,10.4,84.949,87.944,0.014075,NaN,0.67699,775.36,331.71,0.05,0.73436,240.06
11.174,2211.3,155.25,-14.057,155.3,14.059,42.819,0.01353,42.819,0.018105,3.7005,0.22799,28.61,-80.6,9.7854,0.064161,1.90E-06,-0.55566,-0.0050864,16767,0,14.892,0.025119,198.14,160.05,3.6621,0.46839,25372319,0,71.701,0.7096,0.7096,0.36248,0.19859,0.14852,0.0094454,0.034611,-8.12E-05,0,0,0,0,-3.57E-05,0.019885,10.4,84.949,87.973,0.019865,NaN,0.62642,774.61,331.68,0.05,0.73792,237.71
11.224,2219.1,154.55,-14.013,154.59,14.015,43.004,0.013643,43.004,0.018178,3.6885,0.24011,28.61,-80.6,9.7854,0.082515,1.90E-06,-0.46991,-0.0035986,16767,0,14.892,0.025119,198.07,160.05,3.6554,0.46632,25241494,0,70.968,0.70929,0.7093,0.36255,0.19847,0.14827,0.012163,0.04481,-2.32E-04,0,0,0,0,-2.58E-05,0.019795,10.4,84.949,87.999,0.025691,NaN,0.57607,773.87,331.65,0.05,0.7407,235.39
11.274,2226.8,153.85,-13.97,153.9,13.972,43.188,0.013757,43.188,0.018251,3.6766,0.23844,28.61,-80.6,9.7853,0.085037,1.90E-06,-0.38263,-0.0027528,16767,0,14.892,0.025119,198.06,160.05,3.6541,0.46424,25111051,0,70.241,0.70898,0.709,0.36262,0.19834,0.14802,0.012536,0.045816,3.21E-05,0,0,0,0,-1.72E-05,0.019705,10.4,84.949,88.02,0.031658,NaN,0.52596,773.12,331.62,0.05,0.74399,233.08
11.324,2234.5,153.15,-13.927,153.2,13.929,43.372,0.013872,43.372,0.018325,3.6646,0.24293,28.61,-80.6,9.7853,0.094269,1.90E-06,-0.28818,-0.0019262,16767,0,14.892,0.025119,198.02,160.05,3.6505,0.46218,24981347,0,69.521,0.70868,0.7087,0.36269,0.19821,0.14777,0.013905,0.050864,3.91E-04,0,0,0,0,-9.87E-06,0.019616,10.4,84.949,88.037,0.037151,NaN,0.47607,772.39,331.59,0.05,0.74775,230.79
11.374,2242.1,152.46,-13.884,152.5,13.886,43.555,0.013988,43.555,0.018401,3.6524,0.24977,28.61,-80.6,9.7853,0.10593,1.90E-06,-0.18382,-0.0016005,16767,0,14.892,0.025119,197.97,160.05,3.6461,0.46012,24852312,0,68.81,0.70838,0.7084,0.36276,0.19809,0.14752,0.015638,0.056711,3.21E-04,0,0,0,0,-4.05E-06,0.019527,10.4,84.949,88.049,0.041719,NaN,0.42641,771.65,331.56,0.05,0.75063,228.53
11.424,2249.7,151.77,-13.842,151.81,13.844,43.737,0.014105,43.737,0.018478,3.6396,0.27135,28.61,-80.6,9.7853,0.13451,1.91E-06,-0.064588,-0.0015511,16767,0,14.892,0.025119,197.87,160.05,3.6361,0.45808,24724175,0,68.108,0.70808,0.70812,0.36283,0.19797,0.14728,0.019898,0.072469,2.86E-04,0,0,0,0,-5.05E-07,0.019438,10.4,84.949,88.055,0.045069,NaN,0.37697,770.92,331.53,0.05,0.75322,226.28
11.474,2257.3,151.07,-13.799,151.12,13.802,43.919,0.014225,43.919,0.018557,3.6251,0.31021,28.61,-80.6,9.7852,0.18319,1.92E-06,0.096591,-0.0014922,16767,0,14.892,0.025119,197.7,160.05,3.6195,0.45605,24597015,0,67.417,0.70778,0.70786,0.3629,0.19784,0.14704,0.027196,0.098446,1.85E-04,0,0,0,0,1.14E-06,0.01935,10.4,84.949,88.055,0.047404,NaN,0.32776,770.19,331.5,0.05,0.7559,224.05
11.524,2264.8,150.39,-13.757,150.43,13.761,44.099,0.014346,44.099,0.018638,3.6088,0.32084,28.61,-80.6,9.7852,0.19849,1.94E-06,0.30281,-0.0014882,16767,0,14.892,0.025119,197.64,160.05,3.614,0.45402,2.45E+07,0,66.728,0.70749,0.70758,0.36297,0.19772,0.1468,0.029497,0.10619,-1.13E-04,0,0,0,0,1.13E-05,0.019262,10.4,84.949,88.045,0.048242,NaN,0.27877,769.46,331.47,0.05,0.75805,221.84
11.574,2272.3,149.7,-13.717,149.74,13.72,44.279,0.014469,44.279,0.018722,3.5933,0.30915,28.61,-80.6,9.7852,0.18665,1.91E-06,0.49078,-0.0015484,16767,0,14.892,0.025119,197.67,160.05,3.6174,0.45199,24343278,0,66.042,0.7072,0.70728,0.36304,0.1976,0.14656,0.027711,0.10025,-5.82E-05,0,0,0,0,3.00E-05,0.019174,10.4,84.949,88.025,0.047785,NaN,0.23001,768.74,331.44,0.05,0.7602,219.66
