# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
9.7958,1886.9,157.23,-13.601,168.5,13.715,580.5,0.18319,580.5,0.01808,60.596,1.7675,28.61,-80.594,9.7824,0.069817,7.52E-07,2.279,-0.016639,15503,0,11.632,0.026689,190.27,147.31,4.1707,0.5057,24305863,0,64.976,0.5348,0.5348,0.26525,0.1163,0.15325,0.010362,0.043244,-3.73E-04,0,0,0,0,3.11E-04,0.021983,10.3,83.323,66.475,0.032537,NaN,13.155,814.2,339.27,0.05,0.39583,281.29
9.8458,1894.7,156.55,-13.533,167.83,13.659,583.53,0.18509,583.53,0.018174,60.506,1.8574,28.61,-80.594,9.7823,0.15673,7.37E-07,2.4905,-0.013169,15503,0,11.632,0.026689,189.96,147.31,4.1406,0.50438,24227168,0,64.571,0.53473,0.53477,0.26541,0.11624,0.15307,0.023395,0.096732,-3.77E-04,0,0,0,0,3.73E-04,0.021898,10.3,83.323,66.357,0.033125,NaN,13.085,813.45,339.23,0.05,0.39708,278.88
9.8958,1902.5,155.87,-13.489,167.17,13.62,586.55,0.187,586.55,0.018267,60.412,1.8832,28.61,-80.594,9.7823,0.18482,7.35E-07,2.8173,-0.014406,15503,0,11.632,0.026689,189.85,147.31,4.1306,0.50289,24140706,0,64.123,0.53465,0.5347,0.2656,0.11617,0.15288,0.027637,0.11367,3.51E-04,0,0,0,0,4.80E-04,0.021813,10.3,83.323,66.224,0.033549,NaN,13.016,812.69,339.19,0.05,0.39802,276.49
9.9458,1910.3,155.2,-13.52,166.51,13.628,589.57,0.18893,589.57,0.01836,60.322,1.7129,28.61,-80.594,9.7823,0.030982,7.23E-07,3.0266,-0.072063,15503,0,11.632,0.026689,190.39,147.31,4.1826,0.50075,24023147,0,63.497,0.53452,0.53452,0.26585,0.11607,0.1526,0.0045848,0.018607,1.20E-04,0,0,0,0,5.59E-04,0.021729,10.3,83.323,66.077,0.033838,NaN,12.946,811.94,339.14,0.05,0.39901,274.11
9.9958,1918,154.52,-13.556,165.85,13.643,592.59,0.19086,592.59,0.018454,60.241,1.5317,28.61,-80.594,9.7823,0.1379,7.08E-07,-2.9255,-0.013369,15503,0,11.632,0.026689,190,147.31,4.1452,0.49855,23903195,0,62.872,0.5344,0.53443,0.26611,0.11597,0.15231,0.020552,0.085887,-3.86E-04,0,0,0,0,-5.27E-04,0.021645,10.3,83.323,65.927,0.03389,NaN,12.877,811.19,339.1,0.05,0.39995,271.76
10.046,1925.8,153.84,-13.5,165.19,13.594,595.6,0.1928,595.6,0.018547,60.163,1.5944,28.61,-80.594,9.7822,0.076387,6.81E-07,-2.7133,-0.021917,15503,0,11.632,0.026689,190.22,147.31,4.1659,0.49721,23824365,0,62.467,0.53433,0.53434,0.26628,0.11591,0.15214,0.011336,0.048068,-3.35E-05,0,0,0,0,-4.56E-04,0.021561,10.3,83.323,65.786,0.033809,NaN,12.808,810.44,339.06,0.05,0.40094,269.42
10.096,1933.4,153.17,-13.489,164.53,13.576,598.6,0.19476,598.6,0.018641,60.085,1.5372,28.61,-80.594,9.7822,0.1278,6.82E-07,-2.5314,-0.010472,15503,0,11.632,0.026689,190.03,147.31,4.1477,0.4954,23723235,0,61.947,0.53424,0.53426,0.2665,0.11583,0.1519,0.01903,0.07972,-1.85E-04,0,0,0,0,-4.00E-04,0.021477,10.3,83.323,65.655,0.033608,NaN,12.74,809.7,339.02,0.05,0.40186,267.1
10.146,1941.1,152.5,-13.475,163.88,13.557,601.6,0.19672,601.6,0.018735,60.009,1.4889,28.61,-80.594,9.7822,0.17026,6.85E-07,-2.2582,-0.0052203,15503,0,11.632,0.026689,189.87,147.31,4.1327,0.49358,23621781,0,61.428,0.53414,0.53419,0.26672,0.11575,0.15167,0.02542,0.10525,4.92E-04,0,0,0,0,-3.21E-04,0.021394,10.3,83.323,65.535,0.033381,NaN,12.671,808.96,338.98,0.05,0.40301,264.8
10.196,1948.7,151.82,-13.453,163.23,13.531,604.6,0.19869,604.6,0.018829,59.936,1.4579,28.61,-80.594,9.7822,0.19528,6.49E-07,-1.927,-0.003254,15503,0,11.632,0.026689,189.78,147.31,4.1237,0.49177,23520938,0,60.914,0.53405,0.53411,0.26694,0.11567,0.15144,0.029202,0.12082,-2.61E-04,0,0,0,0,-2.35E-04,0.021311,10.3,83.323,65.43,0.033098,NaN,12.604,808.23,338.94,0.05,0.40405,262.52
10.246,1956.3,151.15,-13.405,162.57,13.488,607.6,0.20067,607.6,0.018923,59.862,1.4892,28.61,-80.594,9.7821,0.15839,6.36E-07,-1.6077,-0.0016619,15503,0,11.632,0.026689,189.91,147.31,4.1357,0.49014,23428828,0,60.444,0.53397,0.53401,0.26715,0.11559,0.15123,0.023625,0.098352,-4.01E-04,0,0,0,0,-1.65E-04,0.021228,10.3,83.323,65.342,0.03281,NaN,12.536,807.5,338.9,0.05,0.40529,260.25
10.296,1963.8,150.48,-13.364,161.92,13.448,610.59,0.20266,610.59,0.019017,59.787,1.5022,28.61,-80.594,9.7821,0.1377,6.78E-07,-1.3451,3.84E-04,15503,0,11.632,0.026689,189.97,147.31,4.1423,0.4884,23331424,0,59.949,0.53389,0.53392,0.26736,0.11552,0.15101,0.020509,0.084849,3.69E-04,0,0,0,0,-1.16E-04,0.021146,10.3,83.323,65.268,0.032547,NaN,12.469,806.77,338.85,0.05,0.40631,258
10.346,1971.3,149.81,-13.369,161.28,13.442,613.58,0.20466,613.58,0.019111,59.715,1.398,28.61,-80.594,9.7821,0.23189,6.90E-07,-1.0267,1.61E-04,15503,0,11.632,0.026689,189.64,147.31,4.1097,0.48615,2.32E+07,0,59.34,0.53377,0.53386,0.26763,0.11542,0.15073,0.03475,0.14249,-2.35E-04,0,0,0,0,-6.84E-05,0.021063,10.3,83.323,65.208,0.032305,NaN,12.402,806.04,338.81,0.05,0.40733,255.77
10.396,1978.8,149.15,-13.343,160.63,13.413,616.56,0.20666,616.56,0.019204,59.646,1.3691,28.61,-80.594,9.7821,0.2507,7.24E-07,-0.60283,4.07E-04,15503,0,11.632,0.026689,189.57,147.31,4.1028,0.48413,2.31E+07,0,58.784,0.53368,0.53378,0.26788,0.11533,0.15047,0.037611,0.15395,-3.03E-04,0,0,0,0,-2.38E-05,0.020981,10.3,83.323,65.167,0.032127,NaN,12.335,805.32,338.77,0.05,0.40826,253.56
10.446,1986.2,148.48,-13.258,159.99,13.341,619.54,0.20867,619.54,0.019298,59.574,1.4861,28.61,-80.594,9.7821,0.12067,7.41E-07,-0.27551,0.0013773,15503,0,11.632,0.026689,190.02,147.31,4.1464,0.48261,23013753,0,58.348,0.53361,0.53363,0.26807,0.11526,0.15028,0.017946,0.074874,2.82E-04,0,0,0,0,-5.00E-06,0.0209,10.3,83.323,65.146,0.032065,NaN,12.268,804.6,338.73,0.05,0.40917,251.37
10.496,1993.6,147.82,-13.248,159.34,13.323,622.52,0.21069,622.52,0.019391,59.502,1.4143,28.61,-80.594,9.782,0.18021,7.41E-07,-0.028561,4.40E-04,15503,0,11.632,0.026689,189.8,147.31,4.1255,0.48032,22890706,0,57.734,0.5335,0.53355,0.26835,0.11516,0.14999,0.026904,0.11137,1.70E-05,0,0,0,0,-5.43E-08,0.020818,10.3,83.323,65.138,0.032061,NaN,12.202,803.88,338.69,0.05,0.4101,249.19
10.546,2001,147.16,-13.218,158.7,13.291,625.49,0.21271,625.49,0.019484,59.432,1.3886,28.61,-80.594,9.782,0.19197,7.71E-07,0.28909,1.39E-04,15503,0,11.632,0.026689,189.75,147.31,4.1208,0.47815,22774121,0,57.154,0.5334,0.53346,0.26861,0.11506,0.14972,0.028678,0.11786,2.28E-04,0,0,0,0,5.61E-06,0.020737,10.3,83.323,65.145,0.032165,NaN,12.136,803.17,338.65,0.05,0.41101,247.03
10.596,2008.3,146.5,-13.164,158.07,13.241,628.46,0.21474,628.46,0.019577,59.362,1.4227,28.61,-80.594,9.782,0.14044,7.90E-07,0.5692,-0.0011088,15503,0,11.632,0.026689,189.93,147.31,4.1378,0.47618,22666736,0,56.62,0.53331,0.53335,0.26886,0.11498,0.14948,0.020906,0.086289,2.08E-04,0,0,0,0,2.19E-05,0.020656,10.3,83.323,65.167,0.032393,NaN,12.071,802.46,338.61,0.05,0.41191,244.89
10.646,2015.6,145.84,-13.058,157.43,13.154,631.43,0.21677,631.43,0.01967,59.286,1.5908,28.61,-80.594,9.782,0.055755,7.87E-07,-0.64521,-0.012589,15503,0,11.632,0.026689,190.22,147.31,4.1664,0.47473,22584578,0,56.218,0.53326,0.53326,0.26904,0.11492,0.1493,0.008252,0.034201,-3.16E-04,0,0,0,0,-2.84E-05,0.020575,10.3,83.323,65.198,0.032787,NaN,12.006,801.75,338.57,0.05,0.41281,242.76
10.696,2022.9,145.19,-13.083,156.8,13.16,634.39,0.21881,634.39,0.019762,59.21,1.4255,28.61,-80.594,9.7819,0.10276,7.92E-07,0.66582,-1.01E-04,15503,0,11.632,0.026689,190.05,147.31,4.1495,0.47194,22438469,0,55.497,0.53313,0.53315,0.26938,0.11479,0.14895,0.015254,0.06359,-4.97E-04,0,0,0,0,3.06E-05,0.020494,10.3,83.323,65.23,0.033309,NaN,11.941,801.05,338.53,0.05,0.41371,240.66
10.746,2030.2,144.54,-13,156.17,13.091,637.35,0.22086,637.35,0.019855,59.137,1.5344,28.61,-80.593,9.7819,0.033863,8.04E-07,-0.73827,-0.017629,15503,0,11.632,0.026689,190.29,147.31,4.1727,0.47025,22345262,0,55.045,0.53307,0.53307,0.2696,0.11472,0.14875,0.0050031,0.020596,-3.12E-04,0,0,0,0,-3.79E-05,0.020414,10.3,83.323,65.266,0.033955,NaN,11.876,800.35,338.5,0.05,0.41464,238.57
10.796,2037.4,143.89,-12.926,155.54,13.028,640.3,0.22292,640.3,0.019947,59.058,1.6262,28.61,-80.593,9.7819,0.1526,7.97E-07,-0.58571,-0.0080564,15503,0,11.632,0.026689,189.86,147.31,4.1315,0.46852,2.23E+07,0,54.589,0.533,0.53304,0.26982,0.11465,0.14854,0.022724,0.094075,2.54E-04,0,0,0,0,-2.40E-05,0.020334,10.3,83.323,65.3,0.034719,NaN,11.812,799.65,338.46,0.05,0.41564,236.49
10.846,2044.6,143.24,-12.903,154.91,13,643.25,0.22498,643.25,0.020039,58.977,1.5871,28.61,-80.593,9.7819,0.12926,7.97E-07,-0.35389,-0.0067845,15503,0,11.632,0.026689,189.94,147.31,4.1388,0.46629,22131435,0,54.014,0.53291,0.53294,0.27009,0.11455,0.14827,0.019216,0.079497,4.26E-04,0,0,0,0,-8.85E-06,0.020254,10.3,83.323,65.323,0.035539,NaN,11.748,798.96,338.42,0.05,0.41657,234.44
10.896,2051.7,142.6,-12.831,154.28,12.94,646.2,0.22705,646.2,0.020131,58.896,1.6778,28.61,-80.593,9.7818,0.24575,7.88E-07,-0.06469,-0.0069453,15503,0,11.632,0.026689,189.53,147.31,4.0989,0.46465,22040566,0,53.588,0.53285,0.53295,0.2703,0.11448,0.14807,0.036815,0.15135,1.72E-04,0,0,0,0,-2.98E-07,0.020175,10.3,83.323,65.334,0.036362,NaN,11.684,798.27,338.38,0.05,0.41748,232.4
10.946,2058.8,141.96,-12.769,153.66,12.888,649.14,0.22913,649.14,0.020223,58.81,1.747,28.61,-80.593,9.7818,0.33736,7.87E-07,0.39414,-0.0068288,15503,0,11.632,0.026689,189.21,147.31,4.0678,0.46299,21949208,0,53.163,0.53279,0.53298,0.27052,0.11441,0.14787,0.050842,0.20721,1.59E-04,0,0,0,0,1.11E-05,0.020095,10.3,83.323,65.327,0.037173,NaN,11.62,797.58,338.34,0.05,0.4185,230.37
10.996,2065.9,141.32,-12.767,153.04,12.875,652.08,0.23121,652.08,0.020316,58.725,1.6649,28.61,-80.593,9.7818,0.26364,8.12E-07,0.86791,-0.0080862,15503,0,11.632,0.026689,189.45,147.31,4.0918,0.4608,21833048,0,52.602,0.53271,0.53283,0.27079,0.11432,0.1476,0.039534,0.1614,-4.30E-04,0,0,0,0,5.46E-05,0.020016,10.3,83.323,65.295,0.03791,NaN,11.557,796.9,338.3,0.05,0.4197,228.37
11.046,2072.9,140.68,-12.678,152.42,12.807,655.02,0.23331,655.02,0.020408,58.638,1.811,28.61,-80.593,9.7818,0.43567,8.52E-07,1.3929,-0.0078298,15503,0,11.632,0.026689,188.86,147.31,4.0345,0.45963,21765181,0,52.306,0.53268,0.53299,0.27095,0.11427,0.14746,0.066073,0.26661,3.91E-04,0,0,0,0,1.41E-04,0.019937,10.3,83.323,65.239,0.038543,NaN,11.494,796.21,338.26,0.05,0.42088,226.37
11.096,2080,140.05,-12.594,151.8,12.744,657.95,0.23541,657.95,0.0205,58.544,1.951,28.61,-80.593,9.7818,0.5967,8.38E-07,2.18,-0.0083502,15503,0,11.632,0.026689,188.32,147.31,3.982,0.45856,21702171,0,52.042,0.53266,0.53323,0.27109,0.11423,0.14734,0.091444,0.36409,8.30E-05,0,0,0,0,3.48E-04,0.019858,10.3,83.323,65.151,0.039091,NaN,11.432,795.53,338.23,0.05,0.42232,224.4
11.146,2086.9,139.42,-12.583,151.18,12.726,660.87,0.23753,660.87,0.020593,58.447,1.9039,28.61,-80.593,9.7817,0.55513,8.64E-07,3.0581,-0.0085907,15503,0,11.632,0.026689,188.46,147.31,3.9949,0.45689,21610920,0,51.608,0.53261,0.53311,0.27131,0.11416,0.14714,0.084836,0.33847,-2.23E-04,0,0,0,0,6.90E-04,0.019779,10.3,83.323,65.02,0.039419,NaN,11.369,794.86,338.19,0.05,0.42331,222.43
11.196,2093.9,138.79,-12.596,150.56,12.724,663.79,0.23965,663.79,0.020686,58.354,1.8033,28.61,-80.593,9.7817,0.45056,9.04E-07,3.8116,-0.0099454,15503,0,11.632,0.026689,188.8,147.31,4.0284,0.45514,21515756,0,51.147,0.53255,0.53288,0.27154,0.11408,0.14693,0.06838,0.27398,3.83E-04,0,0,0,0,0.0010796,0.019701,10.3,83.323,64.847,0.039485,NaN,11.307,794.19,338.15,0.05,0.42424,220.49
11.246,2100.8,138.16,-12.67,149.95,12.765,666.71,0.24178,666.71,0.020779,58.27,1.5528,28.61,-80.593,9.7817,0.16831,9.35E-07,4.2763,-0.022927,15503,0,11.632,0.026689,189.76,147.31,4.1218,0.45282,21394146,0,50.551,0.53247,0.53252,0.27183,0.11399,0.14666,0.025068,0.10237,2.67E-04,0,0,0,0,0.0013731,0.019622,10.3,83.323,64.643,0.039385,NaN,11.245,793.52,338.11,0.05,0.42516,218.55
11.296,2107.7,137.53,-12.685,149.33,12.768,669.62,0.24393,669.62,0.020872,58.195,1.4584,28.61,-80.593,9.7817,0.055228,9.48E-07,4.4295,-0.060103,15503,0,11.632,0.026689,190.16,147.31,4.16,0.45119,21305074,0,50.136,0.53243,0.53243,0.27204,0.11392,0.14646,0.008163,0.032022,3.78E-04,0,0,0,0,0.0014843,0.019544,10.3,83.323,64.425,0.039139,NaN,11.184,792.85,338.08,0.05,0.42608,216.63
11.346,2114.6,136.89,-12.689,148.72,12.765,672.53,0.24608,672.53,0.020965,58.124,1.3936,28.61,-80.593,9.7817,0.025958,9.48E-07,-4.445,-0.10255,15503,0,11.632,0.026689,190.26,147.31,4.1698,0.44969,21222404,0,49.758,0.53239,0.53239,0.27224,0.11386,0.14629,0.0038289,0.017233,-1.39E-05,0,0,0,0,-0.0015051,0.019467,10.3,83.323,64.203,0.038738,NaN,11.122,792.19,338.04,0.05,0.42705,214.73
11.396,2121.4,136.26,-12.74,148.11,12.798,675.43,0.24824,675.43,0.021058,58.058,1.2187,28.61,-80.593,9.7816,0.2403,9.39E-07,-4.2546,-0.0085988,15503,0,11.632,0.026689,189.5,147.31,4.0961,0.44767,21115163,0,49.274,0.53233,0.53243,0.2725,0.11378,0.14605,0.035953,0.14894,4.02E-04,0,0,0,0,-0.0013917,0.019389,10.3,83.323,63.984,0.03819,NaN,11.061,791.53,338,0.05,0.42808,212.84
11.446,2128.2,135.62,-12.723,147.5,12.78,678.33,0.25042,678.33,0.021152,57.998,1.2048,28.61,-80.593,9.7816,0.26005,9.28E-07,-3.8821,-0.0043424,15503,0,11.632,0.026689,189.43,147.31,4.0891,0.44632,2.10E+07,0,48.935,0.5323,0.53241,0.27268,0.11372,0.1459,0.038957,0.16003,3.56E-04,0,0,0,0,-0.0011659,0.019312,10.3,83.323,63.78,0.037583,NaN,11.001,790.87,337.97,0.05,0.42908,210.96
11.496,2135,134.98,-12.754,146.89,12.799,681.23,0.25259,681.23,0.021245,57.941,1.0778,28.61,-80.593,9.7816,0.41472,9.39E-07,-3.406,-0.0013481,15503,0,11.632,0.026689,188.89,147.31,4.0373,0.44438,20936693,0,48.481,0.53225,0.53253,0.27294,0.11364,0.14567,0.062758,0.25463,-1.08E-04,0,0,0,0,-9.06E-04,0.019235,10.3,83.323,63.597,0.036974,NaN,10.94,790.22,337.93,0.05,0.43038,209.09
11.546,2141.7,134.35,-12.807,146.29,12.839,684.13,0.25478,684.13,0.021338,57.891,0.8994,28.61,-80.593,9.7816,0.6288,8.66E-07,-2.673,-7.31E-04,15503,0,11.632,0.026689,188.17,147.31,3.9673,0.4421,20817527,0,47.97,0.53219,0.53283,0.27323,0.11355,0.14541,0.096481,0.38291,-4.29E-05,0,0,0,0,-5.64E-04,0.019159,10.3,83.323,63.444,0.03644,NaN,10.88,789.57,337.89,0.05,0.43147,207.24
11.596,2148.4,133.71,-12.752,145.68,12.788,687.02,0.25697,687.02,0.021431,57.845,0.96296,28.61,-80.593,9.7816,0.55036,8.79E-07,-1.8399,5.83E-04,15503,0,11.632,0.026689,188.43,147.31,3.9921,0.44076,20742992,0,47.625,0.53217,0.53266,0.27341,0.1135,0.14525,0.08401,0.33612,5.48E-05,0,0,0,0,-2.69E-04,0.019082,10.3,83.323,63.332,0.036021,NaN,10.82,788.92,337.86,0.05,0.43246,205.41
11.646,2155.1,133.07,-12.732,145.08,12.766,689.91,0.25917,689.91,0.021524,57.798,0.94078,28.61,-80.593,9.7815,0.57155,8.70E-07,-1.0705,0.0011742,15503,0,11.632,0.026689,188.35,147.31,3.9848,0.4389,20644170,0,47.185,0.53212,0.53265,0.27366,0.11342,0.14504,0.087358,0.34816,-3.78E-04,0,0,0,0,-9.18E-05,0.019006,10.3,83.323,63.259,0.035796,NaN,10.761,788.27,337.82,0.05,0.43338,203.59
11.696,2161.7,132.44,-12.611,144.48,12.662,692.8,0.26138,692.8,0.021617,57.746,1.142,28.61,-80.593,9.7815,0.3125,8.00E-07,-0.45209,0.0023128,15503,0,11.632,0.026689,189.22,147.31,4.0694,0.43797,20589289,0,46.914,0.53211,0.53227,0.27379,0.11339,0.14494,0.046956,0.1914,1.93E-05,0,0,0,0,-1.64E-05,0.01893,10.3,83.323,63.222,0.035784,NaN,10.702,787.63,337.78,0.05,0.43429,201.78
11.746,2168.3,131.81,-12.581,143.88,12.632,695.69,0.26359,695.69,0.021709,57.689,1.1359,28.61,-80.593,9.7815,0.30673,8.06E-07,-0.040441,0.00298,15503,0,11.632,0.026689,189.24,147.31,4.0708,0.436,20485616,0,46.451,0.53207,0.53223,0.27405,0.11331,0.14471,0.046067,0.18797,2.73E-04,0,0,0,0,-1.33E-07,0.018854,10.3,83.323,63.21,0.035975,NaN,10.643,786.99,337.75,0.05,0.4352,199.99
11.796,2174.9,131.18,-12.583,143.28,12.627,698.57,0.26581,698.57,0.021801,57.634,1.0524,28.61,-80.593,9.7815,0.39799,8.01E-07,0.43226,0.0033444,15503,0,11.632,0.026689,188.92,147.31,4.0399,0.43359,20361150,0,45.906,0.53202,0.53228,0.27436,0.11321,0.14444,0.060127,0.2425,-2.01E-05,0,0,0,0,1.53E-05,0.018778,10.3,83.323,63.219,0.036376,NaN,10.584,786.36,337.71,0.05,0.43663,198.21
11.846,2181.4,130.55,-12.448,142.68,12.514,701.45,0.26803,701.45,0.021893,57.576,1.2816,28.61,-80.593,9.7815,0.082408,8.28E-07,0.77046,-0.0018935,15503,0,11.632,0.026689,190.01,147.31,4.1458,0.43263,20305289,0,45.645,0.53201,0.53202,0.2745,0.11318,0.14433,0.012191,0.050617,-4.31E-06,0,0,0,0,4.90E-05,0.018703,10.3,83.323,63.251,0.036978,NaN,10.526,785.72,337.68,0.05,0.43893,196.44
11.896,2187.9,129.93,-12.408,142.09,12.475,704.33,0.27026,704.33,0.021985,57.511,1.2957,28.61,-80.593,9.7814,0.042616,8.28E-07,0.84058,-0.0063808,15503,0,11.632,0.026689,190.15,147.31,4.159,0.43062,2.02E+07,0,45.18,0.53197,0.53197,0.27477,0.1131,0.14411,0.0062867,0.026492,-1.73E-04,0,0,0,0,5.88E-05,0.018628,10.3,83.323,63.292,0.037707,NaN,10.467,785.09,337.64,0.05,0.44014,194.69
11.946,2194.4,129.31,-12.384,141.5,12.449,707.2,0.2725,707.2,0.022077,57.447,1.2695,28.61,-80.593,9.7814,0.056448,8.18E-07,0.90552,-4.71E-05,15503,0,11.632,0.026689,190.09,147.31,4.1536,0.42839,20085153,0,44.676,0.53193,0.53193,0.27506,0.11301,0.14386,0.0083339,0.034159,-1.50E-04,0,0,0,0,6.90E-05,0.018553,10.3,83.323,63.335,0.038529,NaN,10.41,784.49,337.61,0.05,0.44152,192.96
11.996,2200.9,128.69,-12.275,140.91,12.36,710.07,0.27474,710.07,0.022169,57.38,1.4469,28.61,-80.593,9.7814,0.20507,8.28E-07,-0.8185,-0.0083579,15503,0,11.632,0.026689,189.56,147.31,4.1026,0.42721,2.00E+07,0,44.4,0.53192,0.53199,0.27523,0.11296,0.14373,0.030578,0.12507,-2.36E-04,0,0,0,0,-5.67E-05,0.018478,10.3,83.323,63.38,0.039415,NaN,10.352,783.89,337.57,0.05,0.44272,191.25
12.046,2207.3,128.08,-12.114,140.32,12.241,712.94,0.27699,712.94,0.022261,57.3,1.7563,28.61,-80.593,9.7814,0.62595,8.73E-07,-0.28602,-0.0076185,15503,0,11.632,0.026689,188.14,147.31,3.9642,0.42671,19986285,0,44.31,0.53192,0.53256,0.27531,0.11294,0.14367,0.095952,0.3801,-7.86E-05,0,0,0,0,-6.94E-06,0.018403,10.3,83.323,63.41,0.040301,NaN,10.295,783.3,337.54,0.05,0.44368,189.55
12.096,2213.7,127.48,-12.062,139.73,12.197,715.8,0.27925,715.8,0.022352,57.21,1.8089,28.61,-80.593,9.7814,0.7131,7.75E-07,0.58478,-0.0074643,15503,0,11.632,0.026689,187.85,147.31,3.9362,0.4251,19901023,0,43.957,0.5319,0.53272,0.27553,0.11288,0.14349,0.10992,0.433,4.19E-04,0,0,0,0,2.92E-05,0.018328,10.3,83.323,63.403,0.041126,NaN,10.238,782.71,337.5,0.05,0.44462,187.86
12.146,2220,126.88,-11.986,139.14,12.139,718.66,0.28152,718.66,0.022444,57.117,1.9264,28.61,-80.593,9.7813,0.87592,7.15E-07,1.5887,-0.007816,15503,0,11.632,0.026689,187.32,147.31,3.885,0.42397,19838216,0,43.723,0.53189,0.53312,0.27569,0.11284,0.14337,0.13643,0.53027,1.12E-04,0,0,0,0,2.17E-04,0.018253,10.3,83.323,63.349,0.041842,NaN,10.181,782.12,337.47,0.05,0.44557,186.18
12.196,2226.4,126.28,-12.004,138.56,12.141,721.51,0.28379,721.51,0.022536,57.023,1.8199,28.61,-80.593,9.7813,0.75789,7.06E-07,2.6266,-0.0083774,15503,0,11.632,0.026689,187.7,147.31,3.9213,0.42196,19734599,0,43.25,0.53187,0.53279,0.27596,0.11276,0.14315,0.11714,0.45829,-6.68E-05,0,0,0,0,5.99E-04,0.018179,10.3,83.323,63.243,0.042393,NaN,10.124,781.54,337.43,0.05,0.44651,184.52
12.246,2232.7,125.68,-12.075,137.97,12.179,724.36,0.28608,724.36,0.022628,56.937,1.5925,28.61,-80.593,9.7813,0.473,7.16E-07,3.3973,-0.010345,15503,0,11.632,0.026689,188.63,147.31,4.0118,0.41949,19609259,0,42.665,0.53183,0.53219,0.27629,0.11267,0.14288,0.071761,0.28665,1.63E-04,0,0,0,0,0.0010142,0.018104,10.3,83.323,63.091,0.04275,NaN,10.068,780.95,337.4,0.05,0.44741,182.87
12.296,2238.9,125.07,-12.108,137.39,12.196,727.21,0.28837,727.21,0.02272,56.861,1.4626,28.61,-80.593,9.7813,0.3017,7.63E-07,3.8691,-0.014871,15503,0,11.632,0.026689,189.21,147.31,4.0678,0.41755,19509327,0,42.222,0.53181,0.53195,0.27655,0.11259,0.14267,0.045255,0.18294,-4.49E-04,0,0,0,0,0.0013279,0.018031,10.3,83.323,62.908,0.04294,NaN,10.012,780.37,337.37,0.05,0.44835,181.23
12.346,2245.2,124.47,-12.156,136.81,12.225,730.05,0.29067,730.05,0.022813,56.792,1.303,28.61,-80.593,9.7813,0.078082,7.54E-07,4.101,-0.047302,15503,0,11.632,0.026689,189.98,147.31,4.143,0.41548,19403125,0,41.76,0.53178,0.53179,0.27683,0.11251,0.14244,0.011537,0.046625,4.25E-04,0,0,0,0,0.0015071,0.017957,10.3,83.323,62.708,0.043004,NaN,9.9565,779.8,337.33,0.05,0.44985,179.6
12.396,2251.4,123.86,-12.151,136.23,12.217,732.88,0.29299,732.88,0.022905,56.728,1.2683,28.61,-80.592,9.7812,0.027454,7.56E-07,4.1535,-0.12759,15503,0,11.632,0.026689,190.16,147.31,4.1601,0.41408,19328259,0,41.447,0.53178,0.53178,0.27702,0.11246,0.14229,0.0040426,0.015498,1.91E-04,0,0,0,0,0.0015567,0.017884,10.3,83.323,62.501,0.042968,NaN,9.9011,779.22,337.3,0.05,0.4509,177.99
12.446,2257.6,123.25,-12.139,135.65,12.203,735.72,0.29531,735.72,0.022998,56.665,1.2497,28.61,-80.592,9.7812,9.18E-04,7.57E-07,-2.2731,-3.4951,15503,0,11.632,0.026689,190.25,147.31,4.169,0.41277,19257784,0,41.155,0.53177,0.53177,0.27721,0.11241,0.14215,1.35E-04,0.0012383,9.65E-04,0,0,0,0,-4.69E-04,0.01781,10.3,83.323,62.293,0.042834,NaN,9.846,778.65,337.27,0.05,0.45184,176.38
12.496,2263.7,122.64,-12.11,135.08,12.176,738.55,0.29764,738.55,0.02309,56.602,1.2715,28.61,-80.592,9.7812,0.031493,7.56E-07,4.1823,-0.08384,15503,0,11.632,0.026689,190.14,147.31,4.1581,0.41169,19198239,0,40.91,0.53177,0.53177,0.27737,0.11237,0.14203,0.0046379,0.017553,4.97E-04,0,0,0,0,0.0015974,0.017737,10.3,83.323,62.084,0.042521,NaN,9.7911,778.08,337.23,0.05,0.45281,174.79
