Time (sec),Stage,Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.010,S,0.010,0.010,0,0.4771314,0,293.7766,40.06,0,0,203.913004197374,202.873447602859,20.5639864454374,12.5902748456126,2.028734,0.2056399,85,85,0.01014367,0.001028199
0.02,S,0.02,0.01108639,0,0.4766018,0,508.0168,40.05328,0.006699684,0,376.033266382525,374.347532825827,35.5660244267978,14.0243660234087,5.772209,0.5613002,85,85,0.04914838,0.0048629
0.03,S,0.03,0.01234918,0,0.4946541,0,445.6413,40.03345,0.008627714,0,326.105638790225,324.608300162256,31.2144055934342,15.8987657921466,9.018292,0.8734443,85,85,0.1231009,0.01203662
0.04,S,0.04,0.01399969,0,0.5130322,0,446.6348,40.01173,0.01150001,0,327.096594132333,325.595520988215,31.3007764342179,18.176719091657,12.27425,1.186452,85,85,0.2295636,0.0223361
0.05,S,0.05,0.01600556,0,0.5296464,0,447.6284,39.99115,0.01551824,0,328.077466081124,326.572696245913,31.3862679668282,20.7301962744387,15.53998,1.500315,85,85,0.3686348,0.03576994
0.05999999,S,0.05999999,0.01825404,0,0.5431755,0,448.622,39.97052,0.0207,0,329.058907909576,327.550438994479,31.4718094358592,23.4735574662872,18.81549,1.815033,85,85,0.5404121,0.05234668
0.06999999,S,0.06999999,0.02066972,0,0.5536851,0,449.6156,39.94985,0.02705464,0,330.040860381426,328.528690248189,31.5573954109296,26.3512343187782,22.10078,2.130607,85,85,0.7449934,0.07207488
0.07999999,S,0.07999999,0.02320369,0,0.5616851,0,450.6093,39.92913,0.03458704,0,331.023316547315,329.507443111185,31.6430250183733,29.3270250115713,25.39585,2.447037,85,85,0.9824766,0.0949631
0.08999999,S,0.08999999,0.02582405,0,0.5677232,0,451.6031,39.90837,0.04330002,0,332.006341840262,330.486762719871,31.7287044975434,32.3769144222217,28.70072,2.764324,85,85,1.252959,0.1210199
0.09999999,S,0.09999999,0.02850967,0,0.5722612,0,452.5969,39.88756,0.05319579,0,332.989860875386,331.466574026419,31.8144267431866,35.4845522607536,32.01538,3.082468,85,85,1.55654,0.1502539
0.11,S,0.11,0.03124615,0,0.5756584,0,453.5908,39.8667,0.0642764,0,333.974003741832,332.447006579651,31.9002036291133,38.6385656584328,35.33985,3.40147,85,85,1.893316,0.1826735
0.12,S,0.12,0.03402348,0,0.5781854,0,454.5847,39.84579,0.07654428,0,334.958585463889,333.42787615424,31.9860184962492,41.8308239972715,38.67413,3.72133,85,85,2.263386,0.2182875
0.13,S,0.13,0.03683449,0,0.5800447,0,455.5786,39.82484,0.09000221,0,335.943795597023,334.409371540889,32.0718884034265,45.0553950499182,42.01822,4.042049,85,85,2.666848,0.2571044
0.14,S,0.14,0.03967397,0,0.5813877,0,456.5726,39.80385,0.1046533,0,336.929472717618,335.391331977627,32.1577987437804,48.3078721347746,45.37213,4.363627,85,85,3.103799,0.2991328
0.15,S,0.15,0.04253804,0,0.5823284,0,457.5667,39.78281,0.1205013,0,337.915699629966,336.373839932185,32.2437570032801,51.5849181680571,48.73587,4.686065,85,85,3.574339,0.3443812
0.16,S,0.16,0.04542374,0,0.5829535,0,458.196,39.76171,0.1375501,0,338.607381540978,337.062913465146,32.3040430971932,54.8810826207779,52.1065,5.009106,85,85,4.078551,0.3928571
0.17,S,0.17,0.04832631,0,0.5833288,0,458.4607,39.74058,0.155788,0,339.003965349968,337.458001686436,32.3386088259768,58.1914432577223,55.48108,5.332492,85,85,4.616489,0.4445651
0.18,S,0.18,0.05124138,0,0.5835062,0,458.7254,39.71943,0.1751991,0,339.40021367026,337.852755652073,32.3731453170494,61.514363869695,58.85961,5.656223,85,85,5.188193,0.4995087
0.19,S,0.19,0.05416754,0,0.5835261,0,458.9902,39.69827,0.1957825,0,339.796091308304,338.247140301564,32.4076495015542,64.8485266459272,62.24208,5.980299,85,85,5.793701,0.5576913
0.2,S,0.2,0.0571036,0,0.5834203,0,459.255,39.6771,0.2175376,0,340.191598518112,338.641155888159,32.4421214016545,68.1928736833171,65.62849,6.30472,85,85,6.433054,0.6191164
0.21,S,0.21,0.06004866,0,0.5832138,0,459.5198,39.65591,0.240464,0,340.586721941241,339.034789103855,32.4765598545306,71.54654111274,69.01884,6.629486,85,85,7.106291,0.6837874
0.22,S,0.22,0.06300194,0,0.5829266,0,459.7848,39.63472,0.2645615,0,340.981499690592,339.428077918142,32.5109681806185,74.9088065426124,72.41312,6.954596,85,85,7.813451,0.7517078
0.23,S,0.23,0.06596282,0,0.5825747,0,460.0497,39.61351,0.2898303,0,341.375881992505,339.820972745278,32.5453420417353,78.2790773392117,75.81133,7.280049,85,85,8.554573,0.822881
0.24,S,0.24,0.06893077,0,0.582171,0,460.3147,39.59228,0.3162704,0,341.76992928132,340.213533791719,32.579686706745,81.6568571382499,79.21347,7.605845,85,85,9.329697,0.8973104
0.25,S,0.25,0.07190535,0,0.5817258,0,460.5798,39.57104,0.3438826,0,342.163580054689,340.605699787415,32.6139968137469,85.0417171975125,82.61953,7.931985,85,85,10.13886,0.9749996
0.26,S,0.26,0.0748862,0,0.5812477,0,460.8449,39.5498,0.3726671,0,342.556883311,340.997519546133,32.6482766333996,88.4332913067001,86.0295,8.258468,85,85,10.98211,1.055952
0.27,S,0.27,0.07787298,0,0.5807436,0,461.1101,39.52854,0.402625,0,342.949788366552,341.388942575534,32.6825217482029,91.8312844215986,89.44339,8.585293,85,85,11.85947,1.140171
0.28,S,0.28,0.08086543,0,0.5802192,0,461.3753,39.50726,0.4337573,0,343.342297144817,341.77997081783,32.7167320562917,95.2354247866523,92.86119,8.91246,85,85,12.77099,1.227659
0.29,S,0.29,0.08386333,0,0.5796793,0,461.6405,39.48598,0.4660649,0,343.73446378237,342.170658153846,32.7509128165547,98.6454856107707,96.2829,9.239969,85,85,13.71671,1.318422
0.3,S,0.3,0.08686647,0,0.5791278,0,461.9058,39.46468,0.4995489,0,344.126228906506,342.560945460952,32.7850585833146,102.061250461026,99.7085,9.56782,85,85,14.69667,1.412461
0.31,S,0.31,0.08987466,0,0.5785678,0,462.1712,39.44337,0.5342103,0,344.517641331513,342.950881369487,32.819173611182,105.482557159976,103.138,9.896011,85,85,15.7109,1.50978
0.32,S,0.32,0.09288777,0,0.5780022,0,462.4366,39.42205,0.5700512,0,344.908649150179,343.340414168231,32.8532533760189,108.909253959211,106.5714,10.22454,85,85,16.75945,1.610382
0.33,S,0.33,0.09590565,0,0.5774331,0,462.7021,39.40072,0.6070727,0,345.29924257594,343.729534133728,32.8872967531295,112.341209121298,110.0087,10.55341,85,85,17.84235,1.714272
0.3399999,S,0.3399999,0.09892819,0,0.5768625,0,462.9676,39.37937,0.6452761,0,345.689499110451,344.118318423319,32.9213110422696,115.778305109809,113.4499,10.88262,85,85,18.95964,1.821452
0.3499999,S,0.3499999,0.1019553,6.335044,0.5762918,0,463.2332,39.35801,0.6846639,0,346.079449067715,344.5068,32.95527,119.220437642351,116.895,11.21217,85,84.52115,20.12859,1.931926
0.3599999,S,0.3599999,0.1049869,6.16493,0.6809726,0.8518578,463.4988,39.33664,0.8578207,1.135998,346.361706961173,344.871,32.10024,122.665498105743,120.3437,11.53317,84.99948,84.52576,21.33203,2.045653
0.3699999,S,0.3699999,0.1080211,6.00273,0.6748355,0.8293681,463.7645,39.31526,0.8998962,1.169051,346.75064083242,345.2607,32.11006,126.115421984263,123.7963,11.85427,84.99791,84.53025,22.56999,2.16259
0.3799999,S,0.3799999,0.1110596,5.847756,0.6691013,0.8078998,464.0302,39.29386,0.9431085,1.20199,347.139131032645,345.6493,32.1269,129.57014641641,127.2528,12.17554,84.99525,84.53458,23.84252,2.282739
0.3899999,S,0.3899999,0.1141024,5.699377,0.6637295,0.7873649,464.296,39.27245,0.9874565,1.23478,347.527291678618,346.0369,32.15093,133.029615739594,130.7132,12.49705,84.99149,84.53874,25.14965,2.406102
0.3999999,S,0.3999999,0.1171494,5.557038,0.6586847,0.7676834,464.5619,39.25103,1.032937,1.267381,347.915245642338,346.4236,32.18241,136.493681783006,134.1774,12.81887,84.9866,84.54271,26.49143,2.532682
0.4099999,S,0.4099999,0.1202005,5.420217,0.6539357,0.7487844,464.8278,39.2296,1.079549,1.299756,348.30290971739,346.8093,32.22152,139.962400738424,137.6455,13.14108,84.98055,84.54647,27.86788,2.662482
0.4199999,S,0.4199999,0.1232557,5.288456,0.6494549,0.7306013,465.0937,39.20815,1.127291,1.331861,348.690108113293,347.1938,32.26851,143.435638064698,141.1174,13.46377,84.97333,84.55,29.27906,2.795506
0.4299999,S,0.4299999,0.1263149,5.161325,0.6452181,0.7130753,465.3597,39.1867,1.176161,1.363655,349.077161604984,347.5774,32.32361,146.913456782636,144.5932,13.78701,84.9649,84.5533,30.72499,2.93176
0.4399998,S,0.4399998,0.1293783,5.038445,0.6412035,0.696151,465.6258,39.16522,1.226157,1.395087,349.463890942241,347.9599,32.38702,150.395728415638,148.0728,14.11088,84.95525,84.55633,32.20572,3.071249
0.4499998,S,0.4499998,0.1324455,4.919459,0.6373923,0.6797794,465.8919,39.14374,1.277278,1.426112,349.850218953371,348.3412,32.45896,153.882428108249,151.5562,14.43547,84.94434,84.55909,33.72128,3.213981
0.4599998,S,0.4599998,0.1355168,4.804046,0.633767,0.6639146,466.158,39.12224,1.329522,1.456678,350.236368807075,348.7215,32.53966,157.373533864411,155.0434,14.76087,84.93217,84.56156,35.27171,3.359962
0.4699998,S,0.4699998,0.138592,4.691906,0.6303127,0.648515,466.4242,39.10073,1.382888,1.486731,350.622164297423,349.1006,32.62933,160.869024305322,158.5344,15.08716,84.91871,84.56373,36.85706,3.509203
0.4799998,S,0.4799998,0.141671,4.582762,0.6270155,0.6335417,466.6905,39.07922,1.437374,1.516216,351.007630092176,349.4785,32.72819,164.368883951833,162.0292,15.41444,84.90393,84.5656,38.47735,3.661711
0.4899998,S,0.4899998,0.144754,4.476372,0.6238632,0.6189587,466.9568,39.05769,1.492981,1.545075,351.392794522825,349.8552,32.83649,167.87309932902,165.5278,15.74281,84.88782,84.56712,40.13263,3.817497
0.4999998,S,0.4999998,0.1478409,4.372496,0.620845,0.6047344,467.2232,39.03614,1.549706,1.573246,351.777679368447,350.2307,32.9544,171.38155667949,169.0301,16.07235,84.87035,84.56832,41.82293,3.976573
0.5099998,S,0.5099998,0.1509315,4.27093,0.6179507,0.5908375,467.4896,39.01458,1.607548,1.600667,352.162217165905,350.6049,33.08219,174.894247866075,172.5361,16.40317,84.8515,84.56916,43.54829,4.13895
0.5199998,S,0.5199998,0.154026,4.171468,0.6151719,0.5772415,467.756,38.99302,1.666506,1.627277,352.546530286727,350.9779,33.22002,178.411262991359,176.0459,16.73537,84.83126,84.56963,45.30875,4.304643
0.5299998,S,0.5299998,0.1571243,4.073927,0.6125003,0.5639194,468.0225,38.97144,1.726582,1.653004,352.930550561802,351.3496,33.36813,181.932495746836,179.5594,17.06905,84.80961,84.56973,47.10434,4.473665
0.5399998,S,0.5399998,0.1602263,3.97815,0.6099287,0.5508471,468.2891,38.94984,1.787773,1.677779,353.314209098697,351.7199,33.52674,185.457942139919,183.0766,17.40432,84.78654,84.56945,48.9351,4.646032
0.5499998,S,0.5499998,0.1633322,3.883973,0.6074508,0.5380042,468.5557,38.92824,1.850082,1.701536,353.697628733033,352.0889,33.69598,188.987597131439,186.5975,17.74128,84.76202,84.56877,50.80108,4.82176
0.5599998,S,0.5599998,0.1664418,3.791251,0.6050607,0.525369,468.8224,38.90662,1.913507,1.724198,354.080744839278,352.4565,33.87609,192.521458527197,190.1221,18.08004,84.73606,84.56768,52.7023,5.000866
0.5699998,S,0.5699998,0.1695551,3.69986,0.602753,0.5129227,469.0891,38.88499,1.97805,1.74569,354.463585993206,352.8227,34.06723,196.059425972736,193.6503,18.42071,84.70863,84.56617,54.63881,5.18337
0.5799997,S,0.5799997,0.1726722,3.609676,0.6005232,0.5006489,469.3559,38.86335,2.043712,1.765939,354.846182992342,353.1875,34.26957,199.601597766004,197.1822,18.7634,84.67973,84.56424,56.61063,5.369291
0.5899997,S,0.5899997,0.175793,3.520589,0.598367,0.4885313,469.6227,38.84169,2.110495,1.784866,355.22846357221,353.5508,34.48323,203.147877206921,200.7177,19.10823,84.64935,84.56186,58.6178,5.558649
0.5999997,S,0.5999997,0.1789174,3.432489,0.5962805,0.4765553,469.8896,38.82002,2.178399,1.802391,355.610465056438,353.9126,34.70842,206.698264691877,204.2568,19.45531,84.61748,84.55904,60.66037,5.751467
0.6099997,S,0.6099997,0.1820456,3.345282,0.5942602,0.4647066,470.1565,38.79834,2.247428,1.818435,355.992118894805,354.2728,34.94527,210.252763343476,207.7995,19.80476,84.58411,84.55576,62.73837,5.947767
0.6199997,S,0.6199997,0.1851774,3.258883,0.592303,0.4529726,470.4235,38.77665,2.317586,1.832914,356.373459414144,354.6314,35.19393,213.811377172026,211.3458,20.1567,84.54926,84.552,64.85182,6.147574
0.6299997,S,0.6299997,0.188313,3.173212,0.5904062,0.4413422,470.6905,38.75494,2.388874,1.845746,356.754616932283,354.9885,35.4545,217.374110169582,214.8957,20.51125,84.51289,84.54778,67.00078,6.350914
0.6399997,S,0.6399997,0.1914522,3.088199,0.5885673,0.429805,470.9576,38.73323,2.461299,1.856847,357.135425612019,355.3439,35.72709,220.940867136075,218.4491,20.86852,84.47504,84.54307,69.18527,6.557813
0.6499997,S,0.6499997,0.1945951,3.003769,0.586784,0.4183515,471.2247,38.7115,2.534863,1.866137,357.516016541998,355.6977,36.01178,224.511753106935,222.0061,21.22864,84.43569,84.53788,71.40533,6.768299
0.6599997,S,0.6599997,0.1977416,2.919863,0.5850543,0.4069721,471.4919,38.68975,2.609572,1.873524,357.896228767194,356.0497,36.3087,228.086675550382,225.5666,21.59173,84.39485,84.53218,73.661,6.9824
0.6699997,S,0.6699997,0.2008918,2.836426,0.5833764,0.3956588,471.7592,38.668,2.685432,1.878925,358.276297767816,356.4001,36.61795,231.665640396038,229.1306,21.95791,84.35252,84.52598,75.95231,7.200149
0.6799996,S,0.6799996,0.2040456,2.753414,0.5817487,0.3844043,472.0264,38.64623,2.762449,1.882253,358.655957949309,356.7486,36.93958,235.248655696333,232.6981,22.32731,84.30871,84.51926,78.27929,7.421575
0.6899996,S,0.6899996,0.2072031,2.67078,0.58017,0.373203,472.2938,38.62445,2.840631,1.883428,359.035338844312,357.0953,37.2736,238.835728503378,236.2691,22.70005,84.26343,84.51203,80.64198,7.646711
0.6999996,S,0.6999996,0.2103642,2.588482,0.5786389,0.3620488,472.5612,38.60266,2.919983,1.882359,359.414475905526,357.4402,37.62006,242.426767339376,239.8435,23.07625,84.21669,84.50427,83.04042,7.875593
0.7099996,S,0.7099996,0.2135289,2.506493,0.5771542,0.3509359,472.8286,38.58086,3.000515,1.878961,359.793408053331,357.7833,37.97903,246.021781408554,243.4213,23.45604,84.16851,84.49599,85.47463,8.108254
0.7199996,S,0.7199996,0.2166971,2.424788,0.5757152,0.339861,473.0962,38.55904,3.082235,1.873155,360.171964008266,358.1244,38.35046,249.620779172618,247.0025,23.83954,84.11891,84.48715,87.94466,8.344732
0.7299996,S,0.7299996,0.219869,2.343337,0.574321,0.3288207,473.3637,38.53721,3.165153,1.864862,360.550174563974,358.4635,38.73432,253.223770009669,250.5871,24.22688,84.0679,84.47778,90.45053,8.585064
0.7399996,S,0.7399996,0.2230444,2.262121,0.5729709,0.3178113,473.6313,38.51537,3.249281,1.853998,360.928172070619,358.8007,39.13059,256.830765016263,254.1751,24.61819,84.01551,84.46786,92.99228,8.829289
0.7499996,S,0.7499996,0.2262234,2.181129,0.5716642,0.3068303,473.899,38.49352,3.33463,1.840483,361.305892216218,359.1359,39.53926,260.441672278986,257.7664,25.01358,83.96175,84.45738,95.56995,9.077448
0.7599996,S,0.7599996,0.229406,2.100349,0.5704004,0.2958762,474.1667,38.47165,3.421209,1.824244,361.683259695889,359.469,39.96021,264.056601999542,261.3611,25.41318,83.90667,84.44637,98.18356,9.329581
0.7699996,S,0.7699996,0.2325922,2.019783,0.5691792,0.2849475,474.4344,38.44978,3.509034,1.805205,362.060400867542,359.8001,40.39334,267.675465402101,264.9591,25.81711,83.85029,84.43478,100.8331,9.585732
0.7799996,S,0.7799996,0.2357819,1.939423,0.5680001,0.2740448,474.7023,38.42789,3.598118,1.783304,362.43724061222,360.1291,40.83852,271.298272472766,268.5604,26.22549,83.79263,84.42263,103.5187,9.845945
0.7899995,S,0.7899995,0.2389752,1.859276,0.5668627,0.263167,474.9702,38.40598,3.688473,1.758467,362.813706642706,360.4559,41.29564,274.924936157074,272.1649,26.63845,83.73374,84.40992,106.2404,10.11026
0.7999995,S,0.7999995,0.242172,1.779346,0.5657668,0.2523151,475.2381,38.38407,3.780111,1.730637,363.190018390664,360.7807,41.76453,278.555565011563,275.7727,27.0561,83.67365,84.39664,108.9981,10.37874
0.8099995,S,0.8099995,0.2453724,1.699639,0.5647121,0.24149,475.506,38.36214,3.873055,1.699751,363.565896468907,361.1032,42.245,282.190069675203,279.3837,27.47855,83.61241,84.38279,111.792,10.65141
0.8199995,S,0.8199995,0.2485763,1.620175,0.5636983,0.2306924,475.7741,38.3402,3.967312,1.665752,363.941560623535,361.4236,42.73688,285.828461993245,282.9979,27.90592,83.55005,84.36837,114.6219,10.92833
0.8299995,S,0.8299995,0.2517837,1.540973,0.5627668,0.2199241,476.0422,38.31825,4.063204,1.628588,364.316621785861,361.7415,43.23989,289.470752262265,286.6153,28.33832,83.48663,84.35339,117.4881,11.20955
0.8399995,S,0.8399995,0.2549946,1.462052,0.5619093,0.2091879,476.3103,38.29628,4.160709,1.588218,364.691188217014,362.057,43.75376,293.116951380135,290.2359,28.77586,83.42218,84.33783,120.3904,11.49513
0.8499995,S,0.8499995,0.258209,1.383436,0.561092,0.1984879,476.5785,38.27431,4.259607,1.544609,365.065267116462,362.3701,44.27821,296.766969955915,293.8596,29.21864,83.35677,84.32171,123.329,11.7851
0.8599995,S,0.8599995,0.261427,1.30516,0.5603149,0.1878272,476.8467,38.25232,4.359918,1.49773,365.439165215895,362.6811,44.81298,300.420819808424,297.4864,29.66677,83.29045,84.30502,126.3039,12.07952
0.8699995,S,0.8699995,0.2646483,1.227252,0.5595778,0.1772107,477.115,38.23032,4.46166,1.447563,365.812676159564,362.9898,45.35768,304.07851069052,301.1163,30.12035,83.22327,84.28777,129.3151,12.37846
0.8799995,S,0.8799995,0.2678732,1.149749,0.5588804,0.1666425,477.3833,38.2083,4.564855,1.394088,366.185794491324,363.2962,45.91195,307.740052424395,304.7493,30.57947,83.1553,84.26994,132.3626,12.68196
0.8899994,S,0.8899994,0.2711015,1.072688,0.5582225,0.1561274,477.6517,38.18628,4.669517,1.337297,366.55850833904,363.6003,46.47539,311.405355603714,308.3853,31.04422,83.08661,84.25157,135.4464,12.99008
0.8999994,S,0.8999994,0.2743333,0.9961162,0.5576036,0.1456708,477.9202,38.16424,4.775667,1.277189,366.930903346393,363.9022,47.0476,315.074431500455,312.0243,31.5147,83.01725,84.23264,138.5667,13.30287
0.9099994,S,0.9099994,0.2775685,0.9200733,0.5570235,0.1352791,478.1887,38.14219,4.88332,1.213777,367.302953804104,364.2019,47.6281,318.747287741323,315.6663,31.99098,82.9473,84.21316,141.7233,13.6204
0.9199994,S,0.9199994,0.2808071,0.8446107,0.5564818,0.1249579,478.4572,38.12012,4.992499,1.147076,367.674533872155,364.4993,48.21642,322.4239336059,319.3113,32.47314,82.87682,84.19313,144.9164,13.94272
0.9299994,S,0.9299994,0.2840492,0.7697747,0.5559779,0.1147141,478.7259,38.09805,5.103218,1.077115,368.045806168365,364.7946,48.81204,326.104378695189,322.9593,32.96126,82.80589,84.17257,148.146,14.2699
0.9399994,S,0.9399994,0.2872947,0.6956239,0.5555114,0.1045542,478.9945,38.07596,5.2155,1.003928,368.416531357778,365.0876,49.41442,329.788532041557,326.6102,33.45541,82.7346,84.15146,151.4121,14.60198
0.9499994,S,0.9499994,0.2905436,0.622215,0.5550815,0.09448639,479.2633,38.05386,5.329358,0.9275696,368.786961357665,365.3786,50.02301,333.476400177818,330.264,33.95564,82.66302,84.12984,154.7148,14.93903
0.9599994,S,0.9599994,0.2937959,0.5496005,0.5546879,0.08451826,479.532,38.03175,5.444809,0.8480999,369.156933452932,365.6675,50.63715,337.167991003474,333.9207,34.46201,82.59122,84.1077,158.054,15.28112
0.9699994,S,0.9699994,0.2970515,0.4778455,0.5543297,0.07465715,479.8009,38.00962,5.561868,0.7655816,369.526394088336,365.9543,51.25628,340.863212099152,337.5802,34.97457,82.51931,84.08504,161.4298,15.62831
0.9799994,S,0.9799994,0.3003105,0.4070065,0.554006,0.06491198,480.0697,37.98749,5.680549,0.6801043,369.895565226422,366.2393,51.87971,344.562168886926,341.2426,35.49337,82.44736,84.0619,164.8422,15.98065
0.9899994,S,0.9899994,0.3035728,0.3371569,0.5537162,0.05529051,480.3387,37.96534,5.800869,0.5917529,370.264077570428,366.5222,52.5068,348.264767418271,344.9078,36.01844,82.37546,84.03826,168.2913,16.33821
0.9999993,S,0.9999993,0.3068385,0.2683528,0.553459,0.04580282,480.6077,37.94318,5.92284,0.5006467,370.632133360909,366.8033,53.13678,351.971012003058,348.5758,36.54981,82.30369,84.01414,171.7771,16.70105
1.009999,S,1.009999,0.3101076,0.2006723,0.5532337,0.03645658,480.8767,37.921,6.046474,0.4068898,370.999843922745,367.0828,53.76897,355.680907218799,352.2466,37.0875,82.23216,83.98956,175.2995,17.06923
1.019999,S,1.019999,0.3133799,0.1341793,0.5530391,0.02726252,481.1458,37.89882,6.171781,0.3106293,371.366898523147,367.3605,54.40254,359.394455784519,355.9202,37.63153,82.16096,83.96452,178.8587,17.44283
1.029999,S,1.029999,0.3166556,0.06894273,0.552874,0.01822937,481.4149,37.87662,6.298769,0.2120015,371.733387401042,367.6366,55.03673,363.111659603448,359.5966,38.1819,82.09019,83.93906,182.4547,17.82189
1.039999,S,1.039999,0.3199346,0.005034777,0.5527371,0.009366593,481.6841,37.8544,6.427447,0.1111621,372.099391390597,367.9113,55.67075,366.832421247701,363.2757,38.73861,82.01994,83.91315,186.0874,18.2065
1.049999,S,1.049999,0.3232169,-0.05746984,0.5526272,0.0006840362,481.9534,37.83218,6.55782,0.008282866,372.464779464076,368.1846,56.30375,370.55684050922,366.9576,39.30165,81.9503,83.88685,189.757,18.5967
1.059999,S,1.059999,0.3265025,-0.1185005,0.5525428,-0.007808072,482.2227,37.80994,6.689896,-0.09644771,372.82960842644,368.4567,56.93485,374.284816666492,370.6422,39.871,81.88139,83.86015,193.4634,18.99256
1.069999,S,1.069999,0.3297914,-0.1779808,0.5524826,-0.01610008,482.4921,37.7877,6.823672,-0.2028357,373.193835347705,368.7277,57.5632,378.016348741089,374.3295,40.44663,81.81329,83.83307,197.2067,19.39415
1.079999,S,1.079999,0.3330835,-0.2358351,0.5524451,-0.02418156,482.7615,37.76543,6.959149,-0.3106644,373.557398075141,368.9977,58.18786,381.751434859465,378.0195,41.02851,81.74612,83.80562,200.9869,19.80152
1.089999,S,1.089999,0.3363789,-0.2919963,0.5524285,-0.03204219,483.0309,37.74316,7.09633,-0.4197057,373.92033227726,369.2669,58.80792,385.49006957077,381.7122,41.61659,81.67995,83.77785,204.804,20.21475
1.099999,S,1.099999,0.3396775,-0.3463877,0.5524315,-0.03967281,483.3004,37.72087,7.235208,-0.5297323,374.282571037592,369.5354,59.42248,389.232149593953,385.4075,42.21081,81.61492,83.74973,208.6581,20.63388
1.109999,S,1.109999,0.3429793,-0.3989357,0.5524521,-0.04706296,483.57,37.69858,7.375775,-0.6404877,374.644031082059,369.8033,60.03057,392.977768197655,389.1055,42.81112,81.55111,83.72131,212.5492,21.05899
1.119999,S,1.119999,0.3462844,-0.4495797,0.552489,-0.05420261,483.2026,37.67627,7.518028,-0.7516851,374.460877791665,369.5328,60.55129,396.721458064114,392.8008,43.41663,81.48861,83.69265,216.4772,21.49013
1.129999,S,1.129999,0.3495879,-0.4982467,0.5525404,-0.06108352,482.7644,37.65396,7.661754,-0.8630596,374.215830765974,369.2018,61.05341,400.462602373807,396.4928,44.02716,81.42754,83.66374,220.4421,21.92735
1.139999,S,1.139999,0.3528892,-0.5448645,0.5526045,-0.06769574,482.3263,37.63167,7.806907,-0.97431,373.969123987098,368.8701,61.54474,404.20118964051,400.1815,44.64261,81.36798,83.63464,224.4439,22.3707
1.149999,S,1.149999,0.3561885,-0.589376,0.5526797,-0.07402945,481.8882,37.60941,7.953472,-1.085123,373.720749714792,368.5379,62.02431,407.937205702301,403.8669,45.26285,81.31004,83.60533,228.4826,22.82023
1.159999,S,1.159999,0.3594856,-0.6317088,0.5527643,-0.08007687,481.4503,37.58716,8.101427,-1.195203,373.470710586383,368.2054,62.49124,411.670635300579,407.549,45.88776,81.25381,83.57587,232.5581,23.27598
1.169999,S,1.169999,0.3627806,-0.671805,0.5528564,-0.08582821,481.0122,37.56493,8.250752,-1.30421,373.218886529354,367.8727,62.94453,415.40146259611,411.2278,46.5172,81.19939,83.54626,236.6704,23.73801
1.179999,S,1.179999,0.3660734,-0.7096029,0.5529544,-0.09127554,480.5743,37.54273,8.401418,-1.411816,372.965275668154,367.54,63.38332,419.129572699558,414.9032,47.15104,81.14686,83.51653,240.8194,24.20635
1.189999,S,1.189999,0.3693639,-0.7450501,0.5530567,-0.09641053,480.1365,37.52054,8.553406,-1.51768,372.710058023542,367.2077,63.80668,422.855042686392,418.5753,47.7891,81.09631,83.48669,245.0051,24.68105
1.199999,S,1.199999,0.3726523,-0.7780848,0.5531616,-0.101226,479.6987,37.49838,8.706684,-1.62146,372.452824431933,366.8756,64.21371,426.577755861008,422.244,48.43124,81.04783,83.45679,249.2276,25.16215
1.209999,S,1.209999,0.3759384,-0.8086666,0.5532676,-0.1057136,479.2609,37.47623,8.861226,-1.722786,372.193949540747,366.5443,64.6035,430.297787419447,425.9094,49.07727,81.0015,83.42683,253.4867,25.64969
1.219999,S,1.219999,0.3792223,-0.8367438,0.553373,-0.109868,478.8232,37.45411,9.017008,-1.821324,371.93313536206,366.2137,64.97525,434.015115580861,429.5715,49.72702,80.95738,83.39686,257.7824,26.14372
1.229999,S,1.229999,0.3825038,-0.8622722,0.5534768,-0.113682,478.3856,37.43201,9.173999,-1.916696,371.670364022323,365.884,65.32808,437.729715679924,433.2303,50.3803,80.91558,83.36687,262.1147,26.64425
1.239999,S,1.239999,0.3857832,-0.8852155,0.5535773,-0.1171495,477.948,37.40993,9.332178,-2.008537,371.405822011322,365.5556,65.66116,441.441562317312,436.8858,51.03691,80.87614,83.33692,266.4836,27.15134
1.249999,S,1.249999,0.3890602,-0.9055372,0.5536735,-0.1202659,477.5104,37.38787,9.49151,-2.096485,371.139315597038,365.2285,65.97374,445.150727214119,440.5381,51.69665,80.83914,83.30701,270.8889,27.66501
1.259999,S,1.259999,0.3923351,-0.9232144,0.5537642,-0.1230261,477.0729,37.36583,9.651975,-2.180171,370.870738934929,364.9028,66.26501,448.857081739198,444.1871,52.3593,80.80463,83.27718,275.3308,28.18529
1.269999,S,1.269999,0.3956076,-0.9382162,0.5538484,-0.125427,476.6355,37.34381,9.81354,-2.259245,370.600217403286,364.5788,66.53435,452.560696043652,447.8329,53.02464,80.77268,83.24746,279.8091,28.71221
1.279999,S,1.279999,0.3988779,-0.9505331,0.5539252,-0.1274644,476.1981,37.32182,9.976187,-2.333331,370.327755902133,364.2567,66.78101,456.261539966663,451.4755,53.69245,80.74332,83.21786,284.3239,29.24579
