# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
0,0,0,25.393,0,25.393,0,0,0,0,0,0,28.61,-80.6,9.7884,90,0,0,0,18166,2663.3,13.153,0.028562,NaN,158.95,NaN,0.0048104,269655,639.11,0,0.84802,0,0.62327,0.10474,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10.3,83.323,90,0,NaN,23.957,995.71,345.82,0.01,0.01267,0
0.01,0.0012697,0.25393,93.966,0.25393,93.966,0,0,0,0,0,0,28.61,-80.6,9.7884,81.406,0,0,0,18166,2663.3,13.153,0.028562,NaN,158.95,NaN,0.0049137,275443,1884.8,9.18E-05,0.84501,0.0065374,0.62027,0.10474,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.25E-05,10.3,83.323,90,0,NaN,23.957,995.71,345.82,0.01,0.017429,7.53E-04
0.02,0.0085085,1.1939,103.88,1.1939,103.88,0,0,0,0,0,0,28.61,-80.6,9.7884,54.869,0,0,0,18160,2657.3,13.15,0.028558,NaN,158.93,NaN,0.0059994,336307,2064.3,0.0063414,0.81777,0.30289,0.59303,0.10474,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.53E-04,10.3,83.323,90,0,NaN,23.957,995.7,345.82,0.01,0.020975,0.016641
0.03,0.025643,2.2331,97.966,2.2331,97.966,0,0,0,0,0,0,28.61,-80.6,9.7884,37.498,0,0,0,18152,2649.1,13.146,0.028552,NaN,158.9,NaN,0.0081394,456262,1956,0.026765,0.7795,0.69455,0.55475,0.10474,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.86E-04,10.3,83.323,90,0,NaN,23.957,995.7,345.82,0.01,0.024434,0.058223
0.04,0.052875,3.2133,98.266,3.2133,98.266,0,0,0,0,0,0,28.61,-80.6,9.7884,28.298,0,0,0,18142,2639.4,13.141,0.028545,NaN,158.87,NaN,0.010553,591562,1960.4,0.055829,0.74977,0.86185,0.52501,0.10474,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.11E-04,10.3,83.323,90,0,NaN,23.956,995.7,345.82,0.01,0.026908,0.12055
0.05,0.089923,4.1964,98.564,4.1964,98.564,0,0,0,0,0,0,28.61,-80.6,9.7884,22.599,0,0,0,18133,2629.9,13.137,0.028538,NaN,158.83,NaN,0.013144,736797,1964.8,0.091888,0.72646,0.91438,0.50169,0.10475,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.37E-04,10.3,83.323,90,0,NaN,23.956,995.7,345.82,0.01,0.029818,0.20559
0.06,0.13682,5.1825,98.862,5.1825,98.862,0,0,0,0,0,0,28.61,-80.6,9.7884,18.474,0,0,0,18123,2620.4,13.132,0.028532,NaN,158.79,NaN,0.0158,885710,1969.2,0.13336,0.7081,0.91834,0.48332,0.10475,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64E-04,10.3,83.323,90,0,NaN,23.956,995.7,345.82,0.01,0.032781,0.31357
0.07,0.19359,6.1716,99.16,6.1716,99.16,0,0,0,0,0,0,28.61,-80.6,9.7884,15.54,0,0,0,18114,2611,13.127,0.028525,NaN,158.76,NaN,0.018523,1038350,1973.6,0.17895,0.69304,0.89662,0.46825,0.10475,0.12004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.90E-04,10.3,83.323,90,0,NaN,23.956,995.69,345.82,0.01,0.038099,0.44468
0.08,0.26026,7.1636,99.458,7.1636,99.458,0,0,0,0,0,0,28.61,-80.6,9.7884,13.356,0,0,0,18104,2601.5,13.123,0.028518,NaN,158.72,NaN,0.021291,1193483,1978,0.22688,0.68043,0.86045,0.45562,0.10476,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.17E-04,10.3,83.323,90,0,NaN,23.956,995.69,345.82,0.01,0.050353,0.59913
0.09,0.33687,8.1587,99.757,8.1587,99.757,0,0,0,0,0,0,28.61,-80.6,9.7884,11.673,0,0,0,18095,2592.1,13.118,0.028512,NaN,158.69,NaN,0.024091,1350421,1982.5,0.27808,0.66967,0.82376,0.44483,0.10476,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010446,10.3,83.323,90,0,NaN,23.955,995.69,345.82,0.01,0.05214,0.77713
0.1,0.42345,9.1567,100.06,9.1567,100.06,0,0,0,0,0,0,28.61,-80.6,9.7884,10.338,0,0,0,18085,2582.6,13.113,0.028505,NaN,158.65,NaN,0.026915,1508757,1986.9,0.33332,0.66034,0.79102,0.43548,0.10477,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011724,10.3,83.323,90,0,NaN,23.955,995.68,345.82,0.01,0.054169,0.97888
0.11,0.52002,10.158,100.35,10.158,100.35,0,0,0,0,0,0,28.61,-80.6,9.7884,9.3826,0,0,0,18076,2573.2,13.109,0.028499,NaN,158.62,NaN,0.029772,1668846,1991.3,0.39445,0.65211,0.76511,0.42722,0.10478,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013005,10.3,83.323,90,0,NaN,23.954,995.67,345.82,0.0098447,0.057587,1.2046
0.11984,0.62489,11.146,100.65,11.146,100.65,0,0,0,0,0,0,28.61,-80.6,9.7884,8.6037,0,0,0,18066,2563.8,13.104,0.028492,NaN,158.58,NaN,0.032598,1827291,1995.4,0.4595,0.64491,0.74342,0.41999,0.10479,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014271,10.3,83.323,90,0,NaN,23.954,995.67,345.82,0.0089717,0.065574,1.4504
0.12882,0.72894,12.049,100.91,12.049,100.91,0,0,0,0,0,0,28.61,-80.6,9.7884,8.0013,0,0,0,18058,2554.9,13.1,0.028486,NaN,158.55,NaN,0.035186,1972340,1999.2,0.52311,0.639,0.72642,0.41404,0.10479,0.12016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015427,10.3,83.323,90,0,NaN,23.954,995.66,345.81,0.0082992,0.070428,1.695
0.13712,0.83241,12.887,101.15,12.887,101.15,0,0,0,0,0,0,28.61,-80.6,9.7884,7.5168,0,0,0,18049,2546.7,13.095,0.02848,NaN,158.52,NaN,0.037589,2107027,2002.8,0.58568,0.63398,0.71265,0.409,0.1048,0.12018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00165,10.3,83.323,90,0,NaN,23.953,995.66,345.81,0.0077597,0.073338,1.9389
0.14488,0.93546,13.672,101.37,13.672,101.37,0,0,0,0,0,0,28.61,-80.6,9.7884,7.1157,0,0,0,18042,2539.1,13.092,0.028475,NaN,158.49,NaN,0.039843,2233377,2006.1,0.64747,0.62964,0.70122,0.40463,0.10481,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017505,10.3,83.323,90,0,NaN,23.953,995.65,345.81,0.0073141,0.075154,2.1823
0.15219,1.0382,14.414,101.56,14.414,101.56,0,0,0,0,0,0.083803,28.61,-80.6,9.7884,6.7844,0,0,0,18035,2532,13.088,0.02847,173.27,158.46,1.4373,0.041975,2352865,2009.2,0.7088,0.62582,0.69166,0.40077,0.10482,0.12023,1.4423,2.0731,-1.07E-04,0,0,0,0,0,0.0018455,10.3,83.323,90,0,NaN,23.952,995.64,345.81,0.010971,0.079566,2.4255
0.16316,1.2024,15.529,101.71,15.529,101.71,-5.16E-06,0,5.16E-06,-180,9.50E-04,0.089342,28.61,-80.6,9.7884,6.3679,0,0.011146,4.37E-07,18026,2523.2,13.084,0.028463,173.96,158.43,1.5083,0.045184,2532716,2010.9,0.80664,0.62051,0.6793,0.39542,0.10483,0.12027,1.3278,2.0029,-3.19E-04,0,0,0,0,8.96E-07,0.0019882,10.3,83.323,90,-0.0015163,NaN,23.952,995.63,345.81,0.016457,0.083282,2.8152
0.17962,1.4718,17.204,101.91,17.204,101.91,-3.33E-05,0,3.33E-05,-180,0.0024875,0.097367,28.61,-80.6,9.7884,5.8419,0,0.030275,2.77E-06,18012,2509.8,13.077,0.028454,174.89,158.38,1.6029,0.050009,2803138,2013.3,0.96532,0.61339,0.66364,0.38821,0.10485,0.12033,1.188,1.9042,-2.72E-04,0,0,0,0,5.39E-06,0.0022027,10.3,83.323,90,-0.0050863,NaN,23.95,995.62,345.81,0.024685,0.086534,3.4553
0.2043,1.9275,19.722,102.2,19.722,102.2,-1.26E-04,0,1.26E-04,-180,0.005029,0.10769,28.61,-80.6,9.7884,5.1839,0,0.06456,0,17992,2489.5,13.067,0.02844,176.11,158.3,1.7295,0.057266,3209892,2016.9,1.2293,0.6042,0.64448,0.37889,0.10489,0.12043,1.0207,1.7654,-2.81E-04,0,0,0,0,1.87E-05,0.0025251,10.3,83.323,89.998,-0.0024793,NaN,23.948,995.59,345.81,0.037028,0.088735,4.5409
0.24133,2.7279,23.513,102.65,23.513,102.65,-3.87E-04,0,3.87E-04,-180,0.0091431,0.11351,28.61,-80.6,9.7883,4.2607,0,0.12772,-9.62E-06,17962,2459.1,13.052,0.028418,177.99,158.18,1.9225,0.068184,3821722,2022,1.6786,0.5929,0.62082,0.36735,0.10495,0.1206,0.80019,1.5379,-3.47E-04,0,0,0,0,5.16E-05,0.0030105,10.3,83.323,89.995,6.43E-04,NaN,23.945,995.54,345.81,0.05,0.091827,6.4541
0.29133,4.0322,28.658,103.25,28.658,103.25,-9.85E-04,0,9.85E-04,-180,0.014673,0.10415,28.61,-80.6,9.7883,3.2254,0,0.23196,-1.15E-05,17919,2416.2,13.03,0.028388,180.33,158.02,2.1656,0.083005,4652220,2027.9,2.3933,0.58088,0.59732,0.35494,0.10505,0.1209,0.57279,1.2408,-4.10E-04,0,0,0,0,1.15E-04,0.0036692,10.3,83.323,89.986,0.0018808,NaN,23.939,995.47,345.81,0.05,0.097125,9.5868
0.34133,5.5944,33.832,103.84,33.832,103.84,-0.0018432,-6.63E-09,0.0018432,-180,0.019552,0.08992,28.61,-80.6,9.7883,2.6509,0,0.35522,-2.67E-05,17870,2366.9,13.005,0.028354,181.75,157.83,2.3224,0.097944,5489146,2033.8,3.2497,0.57137,0.58257,0.34495,0.10517,0.12125,0.45573,1.0578,9.42E-05,0,0,0,0,1.94E-04,0.0043317,10.3,83.323,89.971,0.0023982,NaN,23.933,995.38,345.8,0.05,0.099307,13.36
0.39133,7.416,39.036,104.43,39.036,104.43,-0.0029229,-6.21E-09,0.0029229,-180,0.023387,0.059888,28.61,-80.6,9.7883,2.211,0,0.49964,-1.14E-05,17820,2317.6,12.98,0.028319,182.91,157.64,2.4537,0.11298,6331076,2039.7,4.2407,0.56361,0.57145,0.33664,0.10531,0.12166,0.37053,0.90927,-5.70E-05,0,0,0,0,2.88E-04,0.004998,10.3,83.323,89.95,0.0025222,NaN,23.925,995.27,345.8,0.05,0.10095,17.785
0.44133,9.4986,44.269,105.01,44.269,105.01,-0.0041578,0,0.0041578,180,0.025837,0.038877,28.61,-80.6,9.7883,2.1367,0,0.67157,5.61E-05,17771,2268.4,12.955,0.028284,183.12,157.45,2.4929,0.12812,7179100,2045.5,5.3858,0.55714,0.5644,0.32954,0.10547,0.12213,0.35656,0.88847,-1.04E-04,0,0,0,0,4.04E-04,0.005668,10.3,83.323,89.921,0.001046,NaN,23.916,995.15,345.79,0.05,0.10307,22.871
0.49133,11.844,49.532,105.59,49.532,105.59,-0.0054842,1.13E-08,0.0054842,180,0.026874,0.002818,28.61,-80.6,9.7883,2.0385,0,0.88613,1.25E-04,17722,2219.1,12.929,0.02825,183.41,157.26,2.5388,0.14334,8031522,2051.4,6.6676,0.55168,0.55825,0.32335,0.10566,0.12267,0.33826,0.85783,-4.24E-04,0,0,0,0,5.63E-04,0.0063418,10.3,83.323,89.882,-0.0015003,NaN,23.906,995.01,345.79,0.05,0.10518,28.628
0.54133,14.452,54.823,106.17,54.823,106.17,-0.0067894,0,0.0067894,-180,0.02452,0.10139,28.61,-80.6,9.7883,1.7202,0,1.1298,1.82E-04,17672,2169.8,12.904,0.028215,184.31,157.06,2.6455,0.15863,8887226,2057.3,8.0691,0.54703,0.55173,0.31789,0.10586,0.12327,0.28008,0.74021,-2.39E-04,0,0,0,0,7.47E-04,0.0070192,10.3,83.323,89.832,-0.0036561,NaN,23.895,994.85,345.78,0.05,0.10746,35.067
0.59133,17.326,60.142,106.74,60.142,106.74,-0.0078383,-8.17E-08,0.0078383,-180,0.016379,0.22934,28.61,-80.6,9.7883,1.4535,0,1.3828,1.37E-04,17623,2120.5,12.878,0.02818,185.1,156.87,2.7412,0.17401,9747580,2063.1,9.6138,0.54302,0.54639,0.31299,0.10609,0.12394,0.23287,0.63718,-3.60E-04,0,0,0,0,9.30E-04,0.0077003,10.3,83.323,89.769,-0.0047391,NaN,23.882,994.69,345.77,0.05,0.10941,42.197
0.64133,20.467,65.49,107.3,65.49,107.3,-0.0083093,-2.69E-07,0.0083093,-180,0.0011744,0.3851,28.61,-80.6,9.7883,1.241,0,1.6448,1.66E-04,17574,2071.3,12.853,0.028146,185.75,156.67,2.8236,0.18948,10612542,2069,11.305,0.53957,0.54203,0.30856,0.10635,0.12467,0.19626,0.553,-1.65E-04,0,0,0,0,0.0011095,0.008385,10.3,83.323,89.693,-0.0048127,NaN,23.869,994.5,345.76,0.05,0.11181,50.028
0.69133,23.876,70.866,107.86,70.866,107.86,-0.0078103,-5.99E-07,0.0078103,-180,0.022726,0.57866,28.61,-80.6,9.7883,1.0307,0,1.9101,6.96E-05,17525,2022,12.827,0.028111,186.42,156.47,2.9073,0.20502,11481797,2074.9,13.143,0.53659,0.53829,0.3045,0.10662,0.12546,0.16091,0.46691,2.34E-04,0,0,0,0,0.0012781,0.0090734,10.3,83.323,89.605,-0.0044952,NaN,23.854,994.3,345.75,0.05,0.11397,58.57
0.74133,27.554,76.27,108.41,76.27,108.41,-0.0058612,-1.09E-06,0.0058612,-179.99,0.057077,0.80182,28.61,-80.6,9.7883,0.85894,0,2.1706,1.63E-04,17475,1972.7,12.801,0.028076,186.98,156.28,2.9811,0.22066,12355466,2080.7,15.133,0.53402,0.5352,0.30077,0.10692,0.12633,0.13267,0.394,-5.76E-05,0,0,0,0,0.0014249,0.0097653,10.3,83.323,89.503,-0.0037326,NaN,23.838,994.08,345.74,0.05,0.11637,67.832
0.79133,31.504,81.702,108.96,81.702,108.96,-0.0018951,-1.77E-06,0.0018951,-179.95,0.10385,1.0796,28.61,-80.6,9.7883,0.63079,0,2.4127,2.45E-04,17426,1923.4,12.775,0.028042,187.74,156.08,3.0743,0.23637,13232998,2086.6,17.271,0.53181,0.53245,0.2973,0.10724,0.12726,0.096037,0.29416,-1.01E-04,0,0,0,0,0.0015343,0.010461,10.3,83.323,89.388,-0.0037086,NaN,23.821,993.85,345.73,0.05,0.11862,77.824
0.84133,35.725,87.16,109.5,87.16,109.5,0.0047667,-2.65E-06,0.0047667,-0.031854,0.16501,1.3702,28.61,-80.6,9.7882,0.48475,0,2.6198,4.47E-04,17377,1874.1,12.748,0.028007,188.25,155.88,3.143,0.25217,14115016,2092.5,19.573,0.52992,0.5303,0.29407,0.10759,0.12827,0.073131,0.22791,-4.00E-05,0,0,0,0,0.0015895,0.01116,10.3,83.323,89.262,-0.0038978,NaN,23.803,993.6,345.72,0.05,0.12326,88.553
0.89133,40.22,92.645,110.03,92.646,110.04,0.014858,-3.79E-06,0.014858,-0.014622,0.24124,1.6861,28.61,-80.6,9.7882,0.35926,0,2.8014,3.64E-04,17328,1824.9,12.722,0.027972,188.7,155.67,3.2062,0.26805,15001145,2098.4,22.036,0.52833,0.52854,0.29103,0.10796,0.12934,0.053775,0.17039,-4.99E-04,0,0,0,0,0.0016087,0.011862,10.3,83.323,89.126,-0.0038672,NaN,23.784,993.34,345.71,0.05,0.12533,100.03
0.94133,44.99,98.157,110.55,98.158,110.57,0.029168,-5.24E-06,0.029168,-0.010287,0.33397,2.0296,28.61,-80.6,9.7882,0.23722,0,2.947,8.18E-04,17278,1775.6,12.695,0.027938,189.14,155.47,3.2692,0.28401,15891218,2104.2,24.664,0.52701,0.5271,0.28817,0.10836,0.13049,0.035238,0.11393,-1.64E-04,0,0,0,0,0.0015859,0.012568,10.3,83.323,88.982,-0.0037225,NaN,23.764,993.06,345.7,0.05,0.12698,112.26
0.99133,50.037,103.69,111.07,103.7,111.09,0.048555,-7.03E-06,0.048555,-0.0082956,0.44454,2.4,28.61,-80.6,9.7882,0.11196,0,3.043,0.0020254,17229,1726.3,12.669,0.027903,189.61,155.27,3.3342,0.30004,16785100,2110.1,27.46,0.52594,0.52596,0.28546,0.10878,0.1317,0.016501,0.05358,1.11E-05,0,0,0,0,0.0015151,0.013277,10.3,83.323,88.832,-0.0039884,NaN,23.742,992.76,345.69,0.05,0.13019,125.26
1.0413,55.36,109.26,111.57,109.26,111.61,0.073949,-9.24E-06,0.073949,-0.007162,0.57453,2.8069,28.61,-80.6,9.7882,0.046431,0,-3.0625,0.0046387,17180,1677,12.642,0.027868,189.87,155.06,3.3795,0.31615,17682469,2116,30.429,0.52511,0.52511,0.28289,0.10923,0.13299,0.0068169,0.024177,-2.41E-04,0,0,0,0,-0.0013823,0.013989,10.3,83.323,88.679,-0.0044956,NaN,23.719,992.45,345.67,0.05,0.13321,139.03
1.0913,60.963,114.85,111.9,114.85,111.95,0.10636,-1.20E-05,0.10636,-0.0064691,0.72513,3.2149,28.61,-80.6,9.7882,0.18458,0,-2.9762,9.95E-04,17130,1627.8,12.615,0.027834,189.42,154.86,3.3554,0.33234,18583546,2118.9,33.577,0.52449,0.52454,0.28043,0.1097,0.13436,0.027369,0.092774,-3.17E-04,0,0,0,0,-0.0011815,0.014705,10.3,83.323,88.528,-0.0049542,NaN,23.695,992.12,345.66,0.05,0.13523,153.58
1.1413,66.845,120.45,111.54,120.45,111.6,0.1468,-1.55E-05,0.1468,-0.0060329,0.8958,3.5874,28.61,-80.6,9.7882,0.29,0,-2.7855,7.18E-04,17081,1578.3,12.588,0.027799,189.09,154.65,3.3434,0.34858,19486948,2110.3,36.903,0.52408,0.52421,0.27808,0.1102,0.1358,0.043332,0.14629,-3.92E-05,0,0,0,0,-9.41E-04,0.015423,10.3,83.323,88.383,-0.0052688,NaN,23.67,991.77,345.64,0.05,0.13686,168.89
1.1913,73.008,126.04,111.1,126.04,111.17,0.19625,-1.97E-05,0.19625,-0.0057515,1.0854,3.9711,28.61,-80.6,9.7881,0.43427,0,-2.4705,3.19E-04,17031,1528.6,12.56,0.027764,188.63,154.44,3.3195,0.36476,20386473,2100.4,40.39,0.52387,0.52417,0.27585,0.11072,0.1373,0.065556,0.21816,1.18E-04,0,0,0,0,-6.76E-04,0.016138,10.3,83.323,88.251,-0.0054556,NaN,23.643,991.41,345.63,0.05,0.1388,184.87
1.2413,79.449,131.6,110.65,131.61,110.73,0.25563,-2.48E-05,0.25563,-0.0055652,1.2929,4.2896,28.61,-80.6,9.7881,0.52281,0,-2.0076,3.59E-04,16981,1478.8,12.532,0.027729,188.37,154.23,3.3148,0.38089,21282118,2090.5,44.032,0.52384,0.52427,0.27371,0.11127,0.13886,0.079437,0.26378,-3.21E-04,0,0,0,0,-4.09E-04,0.016851,10.3,83.323,88.139,-0.0056882,NaN,23.616,991.03,345.61,0.05,0.14104,201.5
1.2913,86.167,137.14,110.19,137.15,110.28,0.32576,-3.09E-05,0.32576,-0.0054396,1.5146,4.5372,28.61,-80.6,9.7881,0.57817,0,-1.4282,5.93E-04,16932,1429,12.504,0.027694,188.22,154.01,3.3213,0.39695,22173568,2080.7,47.827,0.52398,0.52451,0.27167,0.11183,0.14048,0.088229,0.29287,-2.66E-04,0,0,0,0,-1.91E-04,0.017561,10.3,83.323,88.053,-0.0052311,NaN,23.587,990.64,345.59,0.05,0.14312,218.77
1.3413,93.162,142.66,109.72,142.67,109.82,0.40725,-3.79E-05,0.40725,-0.0053363,1.746,4.6691,28.61,-80.6,9.7881,0.57036,0,-0.76614,2.21E-04,16882,1379.2,12.476,0.027659,188.29,153.8,3.3485,0.41295,23060989,2070.8,51.769,0.52429,0.52481,0.2697,0.11242,0.14217,0.087057,0.29202,-2.53E-04,0,0,0,0,-5.07E-05,0.018267,10.3,83.323,87.998,-0.0047441,NaN,23.557,990.22,345.57,0.05,0.14515,236.66
1.3913,100.43,148.16,109.24,148.17,109.34,0.50043,-4.57E-05,0.50043,-0.005235,1.9817,4.7143,28.61,-80.6,9.788,0.54752,0,-0.066631,-3.43E-04,16832,1329.4,12.448,0.027624,188.4,153.58,3.3808,0.42889,23943820,2060.9,55.862,0.52475,0.52523,0.26781,0.11303,0.14391,0.083511,0.28219,1.19E-04,0,0,0,0,-3.56E-07,0.018971,10.3,83.323,87.977,-0.0047136,NaN,23.525,989.8,345.56,0.05,0.14755,255.17
1.4413,107.98,153.63,108.67,153.64,108.77,0.6054,-5.43E-05,0.6054,-0.0051405,2.217,4.6463,28.61,-80.6,9.788,0.49276,0,0.64442,-0.0011457,16782,1279.6,12.42,0.027589,188.63,153.36,3.4238,0.44476,24822111,2049.6,60.104,0.52536,0.52575,0.26598,0.11366,0.14572,0.07495,0.25617,3.45E-04,0,0,0,0,3.10E-05,0.019672,10.3,83.323,87.991,-0.0056087,NaN,23.493,989.35,345.54,0.05,0.14935,274.27
1.4913,115.79,159.07,107.9,159.09,108,0.72203,-6.39E-05,0.72203,-0.0050725,2.4472,4.5106,28.61,-80.6,9.788,0.45385,0,1.3413,-9.18E-04,16733,1230.5,12.392,0.027554,188.8,153.15,3.4616,0.46054,25694481,2035.3,64.498,0.5261,0.52643,0.26422,0.11431,0.14757,0.068914,0.23857,-2.13E-04,0,0,0,0,1.25E-04,0.020369,10.3,83.323,88.041,-0.0070351,NaN,23.46,988.89,345.52,0.05,0.15093,293.95
1.5413,123.88,164.47,107.12,164.49,107.2,0.84991,-7.48E-05,0.84991,-0.0050416,2.6649,4.1233,28.61,-80.6,9.788,0.26682,0,1.9337,-8.39E-04,16685,1182.4,12.364,0.027521,189.49,152.94,3.5485,0.47623,26561322,2020.8,69.022,0.52698,0.52709,0.26251,0.11498,0.14948,0.040054,0.14174,3.81E-04,0,0,0,0,2.43E-04,0.021062,10.3,83.323,88.124,-0.0074994,NaN,23.425,988.42,345.49,0.05,0.15308,314.15
1.5913,132.24,169.83,106.32,169.86,106.38,0.98816,-8.69E-05,0.98816,-0.0050399,2.8624,3.7501,28.61,-80.6,9.788,0.1466,0,2.2791,-0.0011507,16637,1134.6,12.336,0.027487,189.95,152.73,3.6143,0.4918,2.74E+07,2006.4,73.698,0.52798,0.52801,0.26087,0.11567,0.15144,0.021851,0.078997,-1.78E-04,0,0,0,0,3.17E-04,0.021749,10.3,83.323,88.23,-0.0072271,NaN,23.389,987.93,345.47,0.05,0.15693,334.86
1.6413,140.87,175.16,105.5,175.18,105.55,1.1358,-1.00E-04,1.1358,-0.0050485,3.0404,3.3277,28.61,-80.6,9.7879,0.019752,0,2.4351,-0.0094622,16589,1086.7,12.308,0.027453,190.45,152.51,3.6833,0.50725,28271285,1991.9,78.521,0.52909,0.52909,0.25927,0.11637,0.15345,0.0029219,0.010393,2.56E-05,0,0,0,0,3.40E-04,0.022431,10.3,83.323,88.349,-0.0060034,NaN,23.352,987.42,345.45,0.05,0.15849,356.04
1.6913,149.76,180.44,104.67,180.47,104.71,1.2918,-1.14E-04,1.2918,-0.0050515,3.1965,2.8843,28.61,-80.6,9.7879,0.10703,0,-2.343,-0.0018233,16541,1038.8,12.28,0.02742,190.19,152.3,3.6792,0.52258,29115203,1977.5,83.491,0.53031,0.53033,0.25772,0.1171,0.1555,0.015941,0.059395,-7.55E-05,0,0,0,0,-2.97E-04,0.023107,10.3,83.323,88.469,-0.0043932,NaN,23.314,986.9,345.43,0.05,0.16012,377.69
1.7413,158.91,185.68,103.83,185.71,103.86,1.4551,-1.28E-04,1.4551,-0.0050353,3.3308,2.4711,28.61,-80.6,9.7879,0.21394,0,-1.9913,-4.49E-04,16494,990.95,12.252,0.027386,189.88,152.08,3.6694,0.53779,29951479,1963,88.604,0.53164,0.53172,0.25621,0.11784,0.1576,0.032123,0.11779,-1.09E-04,0,0,0,0,-2.02E-04,0.023778,10.3,83.323,88.578,-0.0031323,NaN,23.274,986.36,345.4,0.05,0.16194,399.79
1.7913,168.32,190.88,102.9,190.91,102.93,1.6246,-1.42E-04,1.6246,-0.0049962,3.4473,2.1852,28.61,-80.6,9.7878,0.25843,0,-1.4383,-0.0010486,16446,943.48,12.224,0.027353,189.78,151.87,3.6814,0.55287,30779463,1947.5,93.848,0.53307,0.53318,0.25474,0.11859,0.15974,0.038956,0.14326,3.46E-04,0,0,0,0,-9.99E-05,0.024444,10.3,83.323,88.665,-0.0015452,NaN,23.234,985.8,345.38,0.05,0.16419,422.3
1.8413,177.99,196.03,101.92,196.06,101.94,1.7996,-1.55E-04,1.7996,-0.0049288,3.5505,1.9216,28.61,-80.6,9.7878,0.32054,0,-0.73401,-0.0012667,16401,898.15,12.197,0.027321,189.64,151.66,3.6872,0.56783,3.16E+07,1931.5,99.231,0.53459,0.53476,0.25332,0.11936,0.16192,0.048566,0.17908,3.47E-04,0,0,0,0,-2.47E-05,0.025104,10.3,83.323,88.72,0.0016193,NaN,23.192,985.23,345.35,0.05,0.16576,445.2
1.8913,187.92,201.13,100.9,201.16,100.92,1.9795,-1.67E-04,1.9795,-0.0048219,3.6435,1.8064,28.61,-80.6,9.7878,0.33735,0,0.13112,-8.98E-04,16357,854.57,12.171,0.02729,189.65,151.46,3.7078,0.58265,32411057,1915.6,104.73,0.53621,0.53639,0.25193,0.12015,0.16413,0.051222,0.19038,2.17E-04,0,0,0,0,7.48E-07,0.025757,10.3,83.323,88.735,0.0048322,NaN,23.15,984.65,345.33,0.05,0.16725,468.46
1.9413,198.11,206.18,99.875,206.21,99.894,2.1639,-1.76E-04,2.1639,-0.0046713,3.737,1.9444,28.61,-80.6,9.7877,0.2652,0,0.97755,-0.0018895,16314,810.98,12.145,0.027259,189.97,151.26,3.7586,0.59731,33212583,1899.6,110.33,0.5379,0.53801,0.25057,0.12095,0.16638,0.040119,0.15052,4.93E-04,0,0,0,0,3.95E-05,0.026403,10.3,83.323,88.707,0.0071583,NaN,23.106,984.05,345.3,0.05,0.16922,492.05
