# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
0,0,0,25.39,0,25.39,0,0,0,0,0,0,28.61,-80.6,9.7922,90,0,0,0,18166,2663.3,13.153,0.028562,NaN,158.95,NaN,0.0057417,340616,639.11,0,0.8161,0,0.59135,0.10474,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10.3,83.323,90,0,NaN,15,1013.2,340.39,0.01,0.0047531,0
0.01,0.0012695,0.2539,93.963,0.2539,93.963,0,0,0,0,0,0,28.61,-80.6,9.7922,82.594,0,0,0,18166,2663.3,13.153,0.028562,NaN,158.95,NaN,0.0057867,343286,1884.8,8.10E-05,0.81507,0.0040889,0.59033,0.10474,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.25E-05,10.3,83.323,90,0,NaN,15,1013.2,340.39,0.01,0.0058544,7.90E-04
0.02,0.0085077,1.1938,103.88,1.1938,103.88,0,0,0,0,0,0,28.61,-80.6,9.7922,58.553,0,0,0,18160,2657.3,13.15,0.028558,NaN,158.93,NaN,0.0067225,398802,2064.3,0.0059848,0.79592,0.22396,0.57117,0.10474,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.53E-04,10.3,83.323,90,0,NaN,15,1013.2,340.39,0.01,0.0066621,0.017458
0.03,0.025641,2.233,97.962,2.233,97.962,0,0,0,0,0,0,28.61,-80.6,9.7922,41.145,0,0,0,18152,2649.1,13.146,0.028552,NaN,158.9,NaN,0.0087116,516797,1956,0.026649,0.76493,0.59384,0.54018,0.10474,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.86E-04,10.3,83.323,90,0,NaN,15,1013.2,340.39,0.01,0.0075136,0.061084
0.04,0.052872,3.2131,98.262,3.2131,98.262,0,0,0,0,0,0,28.61,-80.6,9.7922,31.253,0,0,0,18142,2639.4,13.141,0.028545,NaN,158.87,NaN,0.011042,655036,1960.4,0.057223,0.73875,0.79372,0.51399,0.10474,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.11E-04,10.3,83.323,90,0,NaN,15,1013.2,340.39,0.01,0.0082781,0.12647
0.05,0.089918,4.1962,98.56,4.1962,98.56,0,0,0,0,0,0,28.61,-80.6,9.7922,24.912,0,0,0,18133,2629.9,13.137,0.028538,NaN,158.83,NaN,0.013592,806335,1964.8,0.095691,0.71733,0.87592,0.49256,0.10475,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.37E-04,10.3,83.323,90,0,NaN,14.999,1013.2,340.39,0.01,0.0090053,0.2157
0.06,0.13681,5.1823,98.857,5.1823,98.857,0,0,0,0,0,0,28.61,-80.6,9.7922,20.845,0,0,0,18123,2620.4,13.132,0.028532,NaN,158.79,NaN,0.016291,966410,1969.2,0.14054,0.69975,0.89558,0.47497,0.10475,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64E-04,10.3,83.323,90,0,NaN,14.999,1013.2,340.39,0.01,0.009766,0.32898
0.07,0.19358,6.1713,99.155,6.1713,99.155,0,0,0,0,0,0,28.61,-80.6,9.7922,17.935,0,0,0,18114,2611,13.127,0.028525,NaN,158.76,NaN,0.019056,1130456,1973.6,0.19111,0.68528,0.89,0.46048,0.10475,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.90E-04,10.3,83.323,90,0,NaN,14.999,1013.2,340.39,0.01,0.010507,0.46653
0.08,0.26025,7.1633,99.453,7.1633,99.453,0,0,0,0,0,0,28.61,-80.6,9.7922,15.761,0,0,0,18104,2601.5,13.123,0.028518,NaN,158.72,NaN,0.021867,1297172,1978,0.24654,0.67313,0.87201,0.4483,0.10476,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.17E-04,10.3,83.323,90,0,NaN,14.998,1013.2,340.39,0.01,0.011199,0.62857
0.09,0.33686,8.1583,99.751,8.1583,99.751,0,0,0,0,0,0,28.61,-80.6,9.7922,14.079,0,0,0,18095,2592.1,13.118,0.028512,NaN,158.69,NaN,0.02471,1465831,1982.5,0.30542,0.66273,0.84596,0.43789,0.10477,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010445,10.3,83.323,90,0,NaN,14.998,1013.2,340.39,0.01,0.011977,0.81531
0.1,0.42343,9.1563,100.05,9.1563,100.05,0,0,0,0,0,0,28.61,-80.6,9.7922,12.741,0,0,0,18085,2582.6,13.113,0.028505,NaN,158.65,NaN,0.027579,1635996,1986.9,0.36835,0.6537,0.81906,0.42883,0.10477,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011723,10.3,83.323,90,0,NaN,14.997,1013.2,340.39,0.01,0.012769,1.027
0.11,0.52,10.157,100.35,10.157,100.35,0,0,0,0,0,0,28.61,-80.6,9.7922,11.49,0,0,0,18076,2573.2,13.109,0.028499,NaN,158.62,NaN,0.03045,1806336,1991.3,0.43404,0.6458,0.79167,0.4209,0.10478,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013005,10.3,83.323,90,0,NaN,14.997,1013.2,340.39,0.0098452,0.013485,1.2638
0.11985,0.62486,11.146,100.64,11.146,100.64,0,0,0,0,0,0,28.61,-80.6,9.7922,10.466,0,0,0,18066,2563.8,13.104,0.028492,NaN,158.58,NaN,0.033298,1975233,1995.4,0.50305,0.63887,0.76735,0.41393,0.10479,0.12014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001427,10.3,83.323,90,0,NaN,14.996,1013.2,340.39,0.0089722,0.01425,1.5217
0.12882,0.72891,12.049,100.9,12.049,100.9,0,0,0,0,0,0,28.61,-80.6,9.7922,9.6725,0,0,0,18058,2554.9,13.1,0.028486,NaN,158.55,NaN,0.035908,2130051,1999.2,0.56999,0.63315,0.74764,0.40818,0.1048,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015427,10.3,83.323,90,0,NaN,14.995,1013.2,340.39,0.0082995,0.014946,1.7783
0.13712,0.83239,12.887,101.14,12.887,101.14,0,0,0,0,0,0,28.61,-80.6,9.7922,9.0336,0,0,0,18049,2546.7,13.095,0.02848,NaN,158.52,NaN,0.038334,2273944,2002.8,0.63548,0.62829,0.7314,0.40329,0.1048,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016499,10.3,83.323,90,0,NaN,14.995,1013.2,340.39,0.00776,0.015695,2.0341
0.14488,0.93544,13.672,101.37,13.672,101.37,0,0,0,0,0,0,28.61,-80.6,9.7922,8.5041,0,0,0,18042,2539.1,13.092,0.028475,NaN,158.49,NaN,0.040612,2409027,2006.1,0.69993,0.62408,0.71776,0.39905,0.10481,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017504,10.3,83.323,90,0,NaN,14.994,1013.1,340.39,0.0073144,0.016386,2.2895
0.15219,1.0381,14.413,101.56,14.413,101.56,0,0,0,0,0,0.11037,28.61,-80.6,9.7922,8.0475,0,0,0,18035,2532,13.088,0.02847,171.32,158.46,1.2481,0.042765,2536750,2009.2,0.76341,0.62037,0.706,0.39531,0.10482,0.12024,1.81,2.2594,-2.53E-04,0,0,0,0,0,0.0018454,10.3,83.323,90,0,NaN,14.993,1013.1,340.38,0.010972,0.017236,2.5446
0.16316,1.2024,15.528,101.7,15.528,101.7,-6.73E-06,0,6.73E-06,-180,0.0012335,0.11434,28.61,-80.6,9.7922,7.4098,0,0.012799,9.61E-07,18026,2523.2,13.084,0.028463,172.27,158.43,1.3441,0.046004,2728805,2010.9,0.86317,0.61522,0.68985,0.39011,0.10483,0.12028,1.6206,2.1782,-4.91E-04,0,0,0,0,1.18E-06,0.0019881,10.3,83.323,90,-0.0068242,NaN,14.992,1013.1,340.38,0.016457,0.01796,2.9535
0.17962,1.4717,17.203,101.9,17.203,101.9,-4.28E-05,0,4.28E-05,-180,0.0031604,0.11962,28.61,-80.6,9.7922,6.6041,0,0.034622,4.05E-07,18012,2509.8,13.077,0.028454,173.57,158.38,1.4747,0.050878,3017879,2013.3,1.0246,0.60829,0.66952,0.3831,0.10485,0.12034,1.3924,2.0536,-5.79E-05,0,0,0,0,7.04E-06,0.0022026,10.3,83.323,90,-0.0026942,NaN,14.99,1013.1,340.38,0.024686,0.018782,3.6249
0.20431,1.9275,19.722,102.2,19.722,102.2,-1.58E-04,0,1.58E-04,-180,0.0061945,0.12565,28.61,-80.6,9.7922,5.6428,0,0.07312,-6.72E-07,17992,2489.5,13.067,0.02844,175.25,158.3,1.6457,0.058222,3453343,2016.9,1.2938,0.59934,0.64561,0.374,0.10489,0.12044,1.1365,1.87,-9.61E-05,0,0,0,0,2.40E-05,0.0025251,10.3,83.323,89.998,5.30E-05,NaN,14.987,1013,340.38,0.037029,0.019599,4.7637
0.24134,2.7279,23.513,102.64,23.513,102.64,-4.75E-04,0,4.75E-04,-180,0.010936,0.12923,28.61,-80.6,9.7922,4.5598,0,0.14321,-1.49E-06,17962,2459.1,13.052,0.028418,177.36,158.18,1.8618,0.069297,4.11E+06,2022.1,1.7588,0.58829,0.61957,0.36271,0.10495,0.12062,0.86982,1.6199,-1.45E-04,0,0,0,0,6.49E-05,0.0030104,10.3,83.323,89.994,-3.31E-04,NaN,14.982,1012.9,340.38,0.05,0.021961,6.7706
0.29134,4.0321,28.657,103.24,28.657,103.24,-0.0011854,0,0.0011854,-180,0.017528,0.1336,28.61,-80.6,9.7922,3.7506,0,0.26201,-2.30E-05,17919,2416.2,13.03,0.028388,179.11,158.02,2.0475,0.084374,5003588,2027.9,2.5164,0.57651,0.59805,0.35053,0.10506,0.12093,0.68556,1.4034,4.65E-04,0,0,0,0,1.47E-04,0.003669,10.3,83.323,89.984,0.0016634,NaN,14.974,1012.8,340.37,0.05,0.022826,10.056
0.34134,5.5942,33.83,103.83,33.83,103.83,-0.0022276,-7.26E-09,0.0022276,-180,0.024099,0.12622,28.61,-80.6,9.7922,3.2036,0,0.41207,-2.01E-05,17870,2366.9,13.005,0.028354,180.39,157.83,2.1899,0.099553,5902913,2033.8,3.4147,0.5672,0.58305,0.34073,0.10518,0.12129,0.5683,1.244,2.13E-04,0,0,0,0,2.60E-04,0.0043315,10.3,83.323,89.968,0.0028561,NaN,14.964,1012.6,340.37,0.05,0.023718,14.013
0.39134,7.4158,39.034,104.42,39.034,104.42,-0.0035787,-6.52E-09,0.0035787,-180,0.029645,0.090081,28.61,-80.6,9.7922,2.6549,0,0.59069,-1.91E-05,17820,2317.6,12.98,0.028319,181.75,157.64,2.3409,0.11481,6806624,2039.7,4.444,0.55962,0.57062,0.33258,0.10533,0.12171,0.45662,1.0682,4.98E-04,0,0,0,0,4.02E-04,0.0049977,10.3,83.323,89.943,0.002791,NaN,14.952,1012.4,340.36,0.05,0.024608,18.652
0.44134,9.4982,44.266,105,44.266,105,-0.0051562,5.11E-09,0.0051562,180,0.033085,0.04552,28.61,-80.6,9.7921,2.3535,0,0.79554,-8.56E-05,17771,2268.4,12.955,0.028284,182.55,157.45,2.4366,0.13018,7716206,2045.5,5.6251,0.55331,0.56197,0.32561,0.1055,0.1222,0.39781,0.96907,3.67E-05,0,0,0,0,5.67E-04,0.0056676,10.3,83.323,89.908,0.0035892,NaN,14.938,1012.1,340.35,0.05,0.025376,23.983
0.49134,11.843,49.527,105.57,49.527,105.57,-0.0068392,4.18E-08,0.0068392,180,0.033588,0.032524,28.61,-80.6,9.7921,2.0304,0,1.0299,-4.85E-05,17722,2219.1,12.929,0.02825,183.43,157.26,2.5412,0.14563,8630116,2051.4,6.9434,0.54799,0.55446,0.31954,0.10569,0.12276,0.33677,0.85524,-4.39E-04,0,0,0,0,7.60E-04,0.0063412,10.3,83.323,89.863,0.0035634,NaN,14.923,1011.9,340.34,0.05,0.026193,30.016
0.54134,14.452,54.817,106.14,54.817,106.14,-0.0084321,1.16E-07,0.0084321,180,0.029129,0.15354,28.61,-80.6,9.7921,1.6653,0,1.28,-5.53E-05,17672,2169.8,12.904,0.028215,184.47,157.06,2.6611,0.16115,9548216,2057.3,8.3991,0.54346,0.54784,0.31418,0.1059,0.12338,0.27024,0.71773,9.11E-05,0,0,0,0,9.59E-04,0.0070185,10.3,83.323,89.805,0.002849,NaN,14.906,1011.6,340.33,0.05,0.026956,36.761
0.59134,17.325,60.136,106.71,60.136,106.71,-0.0096474,2.39E-07,0.0096474,180,0.018499,0.27268,28.61,-80.6,9.7921,1.5418,0,1.5467,-8.88E-05,17623,2120.5,12.878,0.02818,184.84,156.87,2.7163,0.17679,10472014,2063.1,10.021,0.53957,0.54332,0.30936,0.10614,0.12406,0.24838,0.67344,2.93E-04,0,0,0,0,0.0011632,0.0076995,10.3,83.323,89.734,0.0026698,NaN,14.887,1011.2,340.32,0.05,0.027713,44.228
0.64134,20.466,65.482,107.27,65.482,107.27,-0.01017,4.27E-07,0.01017,180,0.0011011,0.43283,28.61,-80.6,9.7921,1.3842,0,1.8453,-8.22E-05,17574,2071.2,12.853,0.028146,185.33,156.67,2.7821,0.19251,1.14E+07,2069,11.789,0.53622,0.53925,0.305,0.1064,0.12482,0.22088,0.61312,-2.95E-04,0,0,0,0,0.0013965,0.008384,10.3,83.323,89.65,0.0025768,NaN,14.867,1010.8,340.31,0.05,0.028439,52.427
0.69134,23.874,70.857,107.82,70.857,107.82,-0.0095982,7.00E-07,0.0095982,180,0.025817,0.65507,28.61,-80.6,9.7921,1.1352,0,2.1528,-2.15E-04,17525,2022,12.827,0.028111,186.1,156.47,2.8763,0.2083,12331447,2074.9,13.698,0.53334,0.53539,0.30102,0.10668,0.12564,0.1784,0.51144,-1.56E-04,0,0,0,0,0.0016236,0.0090721,10.3,83.323,89.55,0.0026191,NaN,14.845,1010.4,340.29,0.05,0.02918,61.367
0.74134,27.552,76.259,108.37,76.259,108.37,-0.007386,1.09E-06,0.007386,179.99,0.064762,0.90932,28.61,-80.6,9.7921,0.93942,0,2.4508,-2.15E-04,17475,1972.7,12.801,0.028076,186.73,156.28,2.9568,0.22418,13267381,2080.7,15.768,0.53087,0.53228,0.29735,0.10699,0.12653,0.14586,0.42968,4.53E-04,0,0,0,0,0.0018168,0.0097638,10.3,83.323,89.434,0.0029371,NaN,14.821,1010,340.28,0.05,0.029912,71.056
0.79134,31.501,81.688,108.91,81.688,108.92,-0.0029002,1.67E-06,0.0029002,179.97,0.11692,1.183,28.61,-80.6,9.7921,0.8231,0,2.7468,-3.16E-04,17426,1923.4,12.775,0.028042,187.12,156.08,3.0142,0.24016,14207790,2086.6,18.003,0.52876,0.52984,0.29394,0.10732,0.1275,0.1269,0.38018,4.30E-04,0,0,0,0,0.0019889,0.010459,10.3,83.323,89.305,0.0032322,NaN,14.795,1009.6,340.26,0.05,0.03063,81.504
0.84134,35.721,87.144,109.44,87.144,109.45,0.0045546,2.50E-06,0.0045546,0.031388,0.18395,1.5101,28.61,-80.6,9.7921,0.66913,0,3.0394,-4.10E-04,17377,1874.1,12.748,0.028007,187.65,155.88,3.0844,0.25621,15151841,2092.5,20.397,0.52697,0.52769,0.29076,0.10768,0.12853,0.10219,0.31338,1.92E-04,0,0,0,0,0.0021397,0.011157,10.3,83.323,89.16,0.0035374,NaN,14.768,1009.1,340.25,0.05,0.031442,92.718
0.89134,40.216,92.626,109.97,92.627,109.98,0.0158,3.66E-06,0.0158,0.013261,0.26912,1.9095,28.61,-80.6,9.7921,0.43869,0,3.2891,-6.03E-04,17328,1824.9,12.722,0.027972,188.44,155.67,3.1807,0.27233,16099091,2098.4,22.951,0.52548,0.52579,0.28778,0.10806,0.12964,0.066021,0.20772,4.93E-04,0,0,0,0,0.002218,0.011859,10.3,83.323,89.001,0.0036625,NaN,14.739,1008.5,340.23,0.05,0.032157,104.71
0.94134,44.985,98.135,110.48,98.136,110.51,0.03181,5.25E-06,0.03181,0.009448,0.37462,2.313,28.61,-80.6,9.792,0.29917,0,3.4739,-0.001014,17278,1775.6,12.695,0.027938,188.94,155.47,3.2492,0.28855,17050571,2104.2,25.683,0.52426,0.5244,0.28496,0.10847,0.13082,0.044632,0.14276,-2.30E-05,0,0,0,0,0.0022044,0.012565,10.3,83.323,88.832,0.0039222,NaN,14.708,1008,340.21,0.05,0.032894,117.48
0.99134,50.03,103.67,110.99,103.67,111.02,0.053617,7.37E-06,0.053617,0.0078723,0.50135,2.7679,28.61,-80.6,9.792,0.11722,0,3.595,-0.0025976,17229,1726.3,12.669,0.027903,189.6,155.27,3.3332,0.30484,18005172,2110.1,28.588,0.52329,0.52331,0.2823,0.10891,0.13208,0.017285,0.055798,-2.36E-05,0,0,0,0,0.0021153,0.013273,10.3,83.323,88.655,0.0041715,NaN,14.675,1007.4,340.19,0.05,0.033634,131.04
1.0413,55.352,109.23,111.49,109.23,111.53,0.082343,1.02E-05,0.082343,0.0070753,0.65163,3.2485,28.61,-80.6,9.792,0.062487,0,-3.608,-0.0044474,17180,1677,12.642,0.027868,189.82,155.06,3.3749,0.3212,18963036,2116,31.674,0.52255,0.52256,0.27977,0.10937,0.13341,0.0091858,0.03261,3.26E-04,0,0,0,0,-0.0019194,0.013985,10.3,83.323,88.474,0.0042572,NaN,14.64,1006.8,340.17,0.05,0.034492,145.4
1.0913,60.953,114.81,111.8,114.81,111.87,0.11919,1.38E-05,0.11919,0.00662,0.82629,3.7372,28.61,-80.6,9.792,0.23208,0,-3.4943,-0.0011479,17130,1627.8,12.615,0.027834,189.26,154.86,3.3404,0.33765,19924031,2118.9,34.948,0.52203,0.52212,0.27735,0.10986,0.13482,0.034529,0.11653,2.17E-04,0,0,0,0,-0.0016294,0.0147,10.3,83.323,88.296,0.0039214,NaN,14.604,1006.1,340.15,0.05,0.035247,160.57
1.1413,66.834,120.41,111.43,120.42,111.51,0.16537,1.82E-05,0.16537,0.0063218,1.0247,4.1682,28.61,-80.6,9.792,0.3397,0,-3.2528,-6.14E-04,17081,1578.3,12.588,0.027799,188.93,154.65,3.328,0.35415,20886990,2110.3,38.405,0.52172,0.52191,0.27504,0.11038,0.1363,0.050938,0.17119,3.54E-04,0,0,0,0,-0.0012836,0.015418,10.3,83.323,88.127,0.003575,NaN,14.566,1005.4,340.13,0.05,0.036014,176.52
1.1913,72.994,125.99,110.98,126,111.07,0.22203,2.36E-05,0.22203,0.0060985,1.2454,4.6369,28.61,-80.6,9.792,0.52809,0,-2.8608,-1.59E-04,17031,1528.6,12.56,0.027764,188.33,154.44,3.2902,0.37058,21844436,2100.4,42.034,0.52161,0.52205,0.27284,0.11091,0.13785,0.080231,0.26489,-5.61E-05,0,0,0,0,-9.07E-04,0.016132,10.3,83.323,87.973,0.0033027,NaN,14.526,1004.7,340.1,0.05,0.036779,193.15
1.2413,79.432,131.55,110.51,131.56,110.63,0.29027,3.00E-05,0.29027,0.0059168,1.4872,4.978,28.61,-80.6,9.7919,0.59031,0,-2.292,1.36E-04,16981,1478.8,12.532,0.027729,188.16,154.23,3.2944,0.38697,22797553,2090.5,45.815,0.52168,0.52224,0.27074,0.11148,0.13947,0.090112,0.29726,2.71E-04,0,0,0,0,-5.34E-04,0.016844,10.3,83.323,87.844,0.0035212,NaN,14.484,1003.9,340.08,0.05,0.037547,210.45
1.2913,86.148,137.08,110.04,137.1,110.17,0.37099,3.74E-05,0.37099,0.0057768,1.7441,5.2572,28.61,-80.6,9.7919,0.64661,0,-1.6175,4.39E-04,16932,1429,12.504,0.027694,188.01,154.01,3.3009,0.40329,23744963,2080.7,49.756,0.52193,0.52259,0.26873,0.11206,0.14114,0.099142,0.32708,-1.02E-04,0,0,0,0,-2.45E-04,0.017553,10.3,83.323,87.746,0.0041006,NaN,14.44,1003.1,340.05,0.05,0.038367,228.39
1.3413,93.14,142.59,109.56,142.61,109.69,0.46486,4.62E-05,0.46486,0.0056926,2.0121,5.4024,28.61,-80.6,9.7919,0.63437,0,-0.8464,7.09E-04,16882,1379.2,12.476,0.027659,188.09,153.8,3.3296,0.41955,24687189,2070.8,53.845,0.52234,0.52298,0.26679,0.11267,0.14288,0.097262,0.32404,-2.58E-04,0,0,0,0,-6.20E-05,0.018259,10.3,83.323,87.684,0.0049551,NaN,14.395,1002.3,340.02,0.05,0.039117,246.97
1.3913,100.41,148.08,109.07,148.1,109.21,0.57226,5.67E-05,0.57226,0.0056726,2.2846,5.4475,28.61,-80.6,9.7919,0.60664,0,-0.037611,9.96E-04,16832,1329.4,12.448,0.027624,188.23,153.58,3.3636,0.43574,25623455,2060.9,58.088,0.52291,0.5235,0.26493,0.1133,0.14468,0.092917,0.31218,-4.40E-04,0,0,0,0,-1.13E-07,0.018962,10.3,83.323,87.662,0.0061622,NaN,14.347,1001.5,339.99,0.05,0.039879,266.17
1.4413,107.95,153.54,108.49,153.56,108.63,0.6933,6.93E-05,0.6933,0.0057243,2.5563,5.3568,28.61,-80.6,9.7918,0.53934,0,0.77979,8.34E-04,16782,1279.6,12.42,0.027589,188.49,153.36,3.4106,0.45186,26553909,2049.6,62.482,0.52362,0.52409,0.26313,0.11395,0.14654,0.082316,0.28115,-3.92E-04,0,0,0,0,4.54E-05,0.019662,10.3,83.323,87.68,0.0073094,NaN,14.298,1000.6,339.96,0.05,0.040676,285.97
1.4913,115.76,158.98,107.72,159,107.84,0.82775,8.44E-05,0.82775,0.0058392,2.8203,5.1408,28.61,-80.6,9.7918,0.44931,0,1.5433,8.47E-04,16733,1230.5,12.392,0.027554,188.84,153.15,3.4652,0.4679,27477437,2035.3,67.025,0.52448,0.5248,0.2614,0.11462,0.14846,0.068231,0.23621,4.90E-04,0,0,0,0,1.66E-04,0.020359,10.3,83.323,87.739,0.008121,NaN,14.248,999.67,339.93,0.05,0.041735,306.35
1.5413,123.84,164.37,106.92,164.4,107.03,0.97509,1.02E-04,0.97509,0.0060017,3.071,4.8301,28.61,-80.6,9.7918,0.35209,0,2.2119,5.93E-04,16685,1182.4,12.364,0.027521,189.22,152.94,3.5223,0.48382,28392059,2020.8,71.713,0.52546,0.52566,0.25972,0.11531,0.15043,0.053176,0.18661,4.75E-04,0,0,0,0,3.18E-04,0.02105,10.3,83.323,87.833,0.0081042,NaN,14.195,998.73,339.9,0.05,0.042475,327.25
1.5913,132.2,169.72,106.12,169.75,106.21,1.1345,1.23E-04,1.1345,0.0061897,3.3032,4.3957,28.61,-80.6,9.7918,0.21666,0,2.7275,1.61E-04,16637,1134.6,12.336,0.027487,189.73,152.73,3.5929,0.49963,29298126,2006.4,76.544,0.52657,0.52665,0.2581,0.11602,0.15245,0.032459,0.11614,-2.12E-04,0,0,0,0,4.54E-04,0.021736,10.3,83.323,87.958,0.0071605,NaN,14.141,997.75,339.87,0.05,0.043213,348.65
1.6413,140.82,175.04,105.3,175.07,105.37,1.305,1.45E-04,1.305,0.0063783,3.5113,3.8848,28.61,-80.6,9.7917,0.067272,0,3.0016,-1.46E-04,16589,1086.7,12.308,0.027453,190.31,152.51,3.6695,0.51532,30195276,1991.9,81.524,0.5278,0.52781,0.25653,0.11675,0.15452,0.0099885,0.036412,-3.36E-04,0,0,0,0,5.17E-04,0.022416,10.3,83.323,88.102,0.0057433,NaN,14.085,996.73,339.83,0.05,0.043943,370.52
1.6913,149.7,180.31,104.47,180.34,104.52,1.4852,1.70E-04,1.4852,0.0065459,3.6925,3.3236,28.61,-80.6,9.7917,0.094332,0,-2.9693,3.83E-05,16541,1038.8,12.28,0.02742,190.27,152.3,3.6866,0.5309,31083550,1977.5,86.657,0.52914,0.52915,0.255,0.1175,0.15664,0.014046,0.051843,1.60E-04,0,0,0,0,-4.77E-04,0.023092,10.3,83.323,88.253,0.0038297,NaN,14.027,995.69,339.8,0.05,0.044791,392.85
1.7413,158.84,185.54,103.61,185.58,103.65,1.6738,1.95E-04,1.6738,0.00668,3.847,2.8403,28.61,-80.6,9.7917,0.20071,0,-2.6249,-8.41E-05,16494,990.94,12.252,0.027386,189.96,152.08,3.6773,0.54635,31961866,1963,91.932,0.53058,0.53065,0.25352,0.11826,0.1588,0.030128,0.11144,2.16E-05,0,0,0,0,-3.52E-04,0.023762,10.3,83.323,88.393,0.0019728,NaN,13.968,994.62,339.76,0.05,0.045694,415.61
1.7913,168.25,190.72,102.68,190.76,102.71,1.8695,2.21E-04,1.8695,0.0067795,3.977,2.333,28.61,-80.6,9.7917,0.33658,0,-1.9852,-9.08E-05,16446,943.47,12.224,0.027353,189.55,151.87,3.6591,0.56169,32831752,1947.5,97.363,0.53213,0.53231,0.25207,0.11904,0.16101,0.051029,0.187,9.93E-05,0,0,0,0,-1.91E-04,0.024426,10.3,83.323,88.51,6.25E-05,NaN,13.906,993.52,339.73,0.05,0.04644,438.78
1.8413,177.92,195.86,101.69,195.9,101.71,2.0711,2.47E-04,2.0711,0.006841,4.0865,2.0624,28.61,-80.6,9.7916,0.3704,3.32E-07,-1.0656,-6.30E-04,16401,898.15,12.197,0.027321,189.51,151.66,3.6747,0.57687,3.37E+07,1931.5,102.9,0.53377,0.53399,0.25067,0.11984,0.16326,0.05634,0.20732,9.98E-05,0,0,0,0,-5.20E-05,0.025084,10.3,83.323,88.587,-2.67E-04,NaN,13.844,992.38,339.69,0.05,0.047189,462.31
1.8913,187.84,200.95,100.66,200.99,100.68,2.278,2.73E-04,2.278,0.0068746,4.1867,1.9413,28.61,-80.6,9.7916,0.37233,0,-0.058818,-0.0011078,16357,854.56,12.171,0.02729,189.58,151.46,3.7007,0.59192,34538443,1915.6,108.57,0.5355,0.53572,0.2493,0.12065,0.16555,0.0567,0.2103,-3.15E-04,0,0,0,0,-1.51E-07,0.025736,10.3,83.323,88.615,7.40E-04,NaN,13.779,991.22,339.65,0.05,0.047924,486.19
1.9413,198.01,205.99,99.625,206.03,99.645,2.4897,3.00E-04,2.4897,0.0068944,4.2851,1.9984,28.61,-80.6,9.7916,0.33447,3.93E-07,0.96319,-0.0010263,16314,810.97,12.145,0.027259,189.78,151.26,3.7403,0.60682,35375847,1899.6,114.34,0.53731,0.53749,0.24796,0.12147,0.16787,0.050864,0.19019,1.93E-04,0,0,0,0,3.85E-05,0.026381,10.3,83.323,88.593,0.0025107,NaN,13.713,990.03,339.61,0.05,0.048642,510.36
1.9913,208.43,210.97,98.569,211.02,98.596,2.7066,3.27E-04,2.7066,0.0069117,4.3925,2.3077,28.61,-80.6,9.7915,0.22287,6.57E-07,1.8234,-0.0020543,16270,767.39,12.119,0.027229,190.25,151.05,3.8051,0.62157,36201668,1883.6,120.21,0.5392,0.53928,0.24666,0.12231,0.17022,0.033683,0.1282,4.90E-04,0,0,0,0,1.31E-04,0.027019,10.3,83.323,88.522,0.0055736,NaN,13.645,988.8,339.57,0.05,0.04938,534.83
