Time ,Thrust N,x-Thrust N,y-Thrust N,Acceleration Feet/sec/sec,x-Acceleration Feet/sec/sec,y-Acceleration Feet/sec/sec,Acceleration Total Feet/sec/sec,x-Acceleration Total Feet/sec/sec,y-Acceleration Total Feet/sec/sec,Velocity Feet / Sec,x-Velocity Feet / Sec,y-Velocity Feet / Sec,Mach number ,Altitude Feet,Range Feet,Cd ,Drag force N,x-Drag force N,y-Drag force N,Longitudinal moment of inertia Ounces-Inches^2,Radial moment of inertia Ounces-Inches^2,Flight angle Deg.,Gamma - Velocity tangent angle Deg.,Wind angle of attack Deg.,CG Inches,Mass Ounces,CP Inches,CNa - normal force coefficient ,Static stability margin Calibers,Angular acceleration Rad/s/s,Torque N-m,Pitch rate rad/s,Pitch force N,x-Wind velocity Miles / Hour,Cross wind drag N,Cross wind lift N,X Wind induced acceleration Feet/sec/sec,Y Wind induced lift Feet/sec/sec,X Wind drift velocity Feet / Sec,Y Wind drift velocity Feet / Sec,Thermal rise velocity Miles / Hour,Gravity Feet/sec/sec,Pressure KPa,Temperature Degrees Fahrenheit,Density kg/m^3,Viscosity ?,Kinematic viscosity ?,Sound velocity Feet / Sec,Corrective moment coefficient ,Damping moment coefficient ,Nat. Freq. at zero roll rate rad/s,Damping Ratio ,Prec. Freq. rad/s,Nat. Coupled Frequency rad/s,Coupled Damping Ratio ,Booster 2 Velocity Feet / Sec,Booster 2 x-Velocity Feet / Sec,Booster 2 y-Velocity Feet / Sec,Booster 2 range Feet,Booster 2 altitude Feet,Booster 2 flight angle Deg.,Booster 1 Velocity Feet / Sec,Booster 1 x-Velocity Feet / Sec,Booster 1 y-Velocity Feet / Sec,Booster 1 range Feet,Booster 1 altitude Feet,Booster 1 flight angle 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594682,0,0,0,451794.1249,6621.813949,84.999999,0,0,62.44,640.892616,74.707,8.337197,3.025193,0,0,0,0,23.558256,0,0,0,0,0,0,0,32.076,88053.3396,75.801,1.031145,0.000018,0.000191,1105.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01375
0.01375,1757.547917,153.187876,1750.869235,317.5,27.673,316.292,285.424,24.877,284.337,1.944,0.169,1.937,0.001758,0.01,0.001,0.594682,0.000598,-0.000052,-0.000596,451625.6717,6611.649782,84.999999,84.999783,0,62.428,640.626338,74.707,8.337197,3.027943,0,0,0,0,23.557773,15.664603,0,0,0,0,0,0,32.076,88053.31754,75.801,1.031145,0.000018,0.000191,1105.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275
0.0275,1970.2565,171.727557,1962.769525,356.159,31.043,354.804,324.083,28.247,322.849,6.746,0.588,6.72,0.0061,0.072,0.006,0.594682,0.009542,-0.000832,-0.009506,451358.0543,6595.525058,84.999999,84.999783,0,62.411,640.203909,74.707,8.337197,3.032311,0,0,0,0,23.55729,15.663935,0,0,0,0,0,0,32.076,88053.14316,75.801,1.031143,0.000018,0.000191,1105.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04125
0.04125,1958.715039,170.721603,1951.271922,354.324,30.883,352.976,322.247,28.087,321.021,11.168,0.973,11.126,0.010098,0.198,0.017,0.594682,0.027507,-0.002397,-0.027402,451066.2689,6577.976017,84.999999,84.999783,0,62.391,639.744165,74.707,8.337197,3.037071,0,0,0,0,23.556807,15.663239,0,0,0,0,0,0,32.076,88052.77497,75.801,1.03114,0.000018,0.000191,1105.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055
0.055,1964.791024,171.251186,1957.324818,355.673,31,354.32,323.597,28.205,322.365,15.609,1.361,15.55,0.014114,0.384,0.034,0.594683,0.054869,-0.004782,-0.05466,450774.7125,6560.473853,84.999999,84.999783,0,62.372,639.28565,74.707,8.337197,3.041825,0,0,0,0,23.556324,15.662517,0,0,0,0,0,0,32.076,88052.22042,75.8,1.031135,0.000018,0.000191,1105.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06875
0.06875,1970.867008,171.780768,1963.377713,357.022,31.118,355.664,324.946,28.322,323.709,20.069,1.749,19.993,0.018146,0.631,0.055,0.594683,0.09176,-0.007998,-0.09141,450482.6047,6542.971689,84.999999,84.999783,0,62.353,638.827135,74.707,8.337197,3.046586,0,0,0,0,23.555841,15.661768,0,0,0,0,0,0,32.076,88051.47875,75.799,1.031128,0.000018,0.000191,1105.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825
0.0825,1976.942992,172.310351,1969.430609,358.372,31.236,357.008,326.295,28.44,325.054,24.547,2.14,24.454,0.022195,0.939,0.082,0.594684,0.138294,-0.012054,-0.137768,450189.9441,6525.469525,84.999999,84.999783,0,62.333,638.368619,74.707,8.337197,3.051354,0,0,0,0,23.555357,15.660991,0,0,0,0,0,0,32.076,88050.54918,75.798,1.031119,0.000018,0.000191,1105.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09625
0.09625,1983.018976,172.839934,1975.483504,359.722,31.353,358.353,327.645,28.557,326.398,29.044,2.531,28.933,0.026261,1.309,0.115,0.594684,0.194592,-0.016961,-0.193851,449896.7291,6507.967361,84.999999,84.999783,0,62.314,637.910104,74.707,8.337197,3.056129,0,0,0,0,23.554874,15.660187,0,0,0,0,0,0,32.076,88049.43092,75.797,1.031108,0.000018,0.000191,1105.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11
0.11,1989.094961,173.369517,1981.5364,361.071,31.471,359.697,328.995,28.675,327.743,33.559,2.925,33.431,0.030344,1.741,0.152,0.594685,0.260771,-0.022729,-0.259777,449602.9582,6490.465197,84.999999,84.999783,0,62.295,637.451588,74.707,8.337197,3.060911,0,0,0,0,23.55439,15.659356,0,0,0,0,0,0,32.076,88048.12322,75.795,1.031096,0.000018,0.000191,1105.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12375
0.12375,1995.170945,173.8991,1987.589295,362.421,31.589,361.042,330.345,28.793,329.088,38.093,3.32,37.948,0.034443,2.234,0.196,0.594686,0.336949,-0.029368,-0.335665,449308.6299,6472.963032,84.999999,84.999783,0,62.275,636.993073,74.707,8.337197,3.0657,0,0,0,0,23.553907,15.658498,0,0,0,0,0,0,32.076,88046.62528,75.794,1.031082,0.000018,0.000191,1105.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1375
0.1375,2001.246929,174.428682,1993.642191,363.771,31.706,362.387,331.695,28.91,330.433,42.645,3.717,42.483,0.038559,2.79,0.244,0.594688,0.423246,-0.03689,-0.421633,449013.7425,6455.460868,84.999999,84.999783,0,62.256,636.534558,74.707,8.337197,3.070495,0,0,0,0,23.553423,15.657612,0,0,0,0,0,0,32.076,88044.93635,75.792,1.031066,0.000018,0.000191,1105.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15125
0.15125,2007.322913,174.938192,1999.695086,364.938,31.804,363.55,332.995,31.804,331.473,47.216,4.14,47.034,0.042692,3.408,0.298,1.747256,1.527156,-0.133794,-1.521292,448718.2946,6437.958704,85.000832,84.974129,38.14546,62.236,636.076042,88.581,8.337197,6.496589,0.39492,3.246309,0.003125,4.851402,23.552939,15.637395,0,2.845,0,0.025,0,0,32.076,88043.05566,75.789,1.031048,0.000018,0.000191,1105.955,4.876067,1.969968,0.770799,0.155704,0,0.765329,0.154599,0,0,0,0,0,0,0,0,0,0,0,0.165
0.165,2010.153954,175.024105,2002.515369,365.696,31.841,364.308,333.754,31.841,332.231,51.801,4.577,51.599,0.046838,4.089,0.359,1.584036,1.668996,-0.147389,-1.66247,448413.1277,6419.915655,85.005701,84.93379,35.37579,62.216,635.603357,87.709,8.337197,6.286644,0.426177,3.511962,0.008792,5.423675,23.552456,15.601375,0,2.841,0,0.064,0,0,32.076,88040.98263,75.787,1.031028,0.000018,0.000191,1105.953,5.688087,2.020157,0.832794,0.147886,0,0.826895,0.146838,0,0,0,0,0,0,0,0,0,0,0,0.17875
0.17875,2011.768141,174.842769,2004.163657,366.243,31.829,364.857,334.299,31.829,332.78,56.394,5.015,56.171,0.050992,4.833,0.427,1.446512,1.808662,-0.160754,-1.8015,448103.9209,6401.669774,85.015215,84.900665,32.923475,62.196,635.125358,86.912,8.337197,6.095031,0.455226,3.760552,0.014872,5.990161,23.551972,15.565745,0,2.836,0,0.103,0,0,32.076,88038.7168,75.784,1.031007,0.000018,0.000191,1105.95,6.544381,2.07023,0.89359,0.141338,0,0.887275,0.140339,0,0,0,0,0,0,0,0,0,0,0,0.1925
0.1925,2013.382327,174.499846,2005.81201,366.787,31.788,365.407,334.843,31.788,333.33,60.995,5.453,60.751,0.055152,5.64,0.501,1.330754,1.948585,-0.174106,-1.94079,447794.0998,6383.423892,85.029685,84.873532,30.743228,62.176,634.647359,86.184,8.337197,5.92057,0.48236,3.994561,0.021337,6.550407,23.551488,15.530523,0,2.832,0,0.142,0,0,32.076,88036.25786,75.782,1.030983,0.000018,0.000191,1105.947,7.444615,2.120213,0.9534,0.135763,0,0.946677,0.134806,0,0,0,0,0,0,0,0,0,0,0,0.20625
0.20625,2014.996514,173.954649,2007.480577,367.332,31.71,365.961,335.387,31.71,333.885,65.603,5.889,65.338,0.059319,6.509,0.581,1.233033,2.090539,-0.187605,-2.082114,447483.6623,6365.178011,85.049404,84.851515,28.795908,62.155,634.16936,85.52,8.337197,5.761818,0.507833,4.216077,0.028162,7.104144,23.551004,15.495723,0,2.828,0,0.181,0,0,32.076,88033.60553,75.779,1.030958,0.000018,0.000191,1105.944,8.38881,2.170145,1.012407,0.130952,0,1.005282,0.130031,0,0,0,0,0,0,0,0,0,0,0,0.22
0.22,2016.610701,173.226859,2009.149241,367.875,31.599,366.515,335.929,31.599,334.439,70.219,6.324,69.933,0.063492,7.442,0.668,1.149908,2.235377,-0.201273,-2.226302,447172.6069,6346.932129,85.074648,84.834003,27.048277,62.135,633.691361,84.913,8.337197,5.617254,0.531841,4.426761,0.035326,7.651116,23.55052,15.461355,0,2.824,0,0.22,0,0,32.076,88030.75947,75.775,1.030931,0.000018,0.000191,1105.941,9.377113,2.220054,1.070756,0.126752,0,1.063237,0.125862,0,0,0,0,0,0,0,0,0,0,0,0.23375
0.23375,2018.224888,172.295859,2010.858367,368.422,31.45,367.077,336.474,31.45,335.001,74.842,6.758,74.536,0.067673,8.438,0.762,1.078815,2.384076,-0.215234,-2.374349,446860.9316,6328.686248,85.105675,84.820551,25.472227,62.114,633.213362,84.358,8.337197,5.485396,0.554538,4.627888,0.042811,8.191014,23.550036,15.42743,0,2.82,0,0.259,0,0,32.076,88027.7194,75.772,1.030903,0.000018,0.000191,1105.937,10.409709,2.269963,1.128565,0.123049,0,1.120657,0.122186,0,0,0,0,0,0,0,0,0,0,0,0.2475
0.2475,2019.839074,171.161163,2012.567654,368.966,31.264,367.639,337.016,31.264,335.563,79.472,7.189,79.146,0.07186,9.498,0.862,1.01766,2.53738,-0.229481,-2.526977,446548.6346,6310.440367,85.142729,84.810835,24.04403,62.094,632.735363,83.849,8.337197,5.364858,0.576035,4.8204,0.050598,8.723436,23.549552,15.393951,0,2.816,0,0.297,0,0,32.076,88024.48499,75.768,1.030872,0.000018,0.000191,1105.933,11.486783,2.319887,1.185928,0.119756,0,1.177636,0.118919,0,0,0,0,0,0,0,0,0,0,0,0.26125
0.26125,2021.453261,169.781859,2014.317531,369.514,31.032,368.209,337.562,31.032,336.132,84.11,7.617,83.765,0.076054,10.621,0.968,0.964742,2.695851,-0.244109,-2.684771,446235.7143,6292.194485,85.186043,84.804606,22.743623,62.073,632.257364,83.38,8.337197,5.254373,0.596409,5.004953,0.058673,9.247873,23.549067,15.360923,0,2.812,0,0.336,0,0,32.076,88021.05595,75.764,1.030839,0.000018,0.000192,1105.929,12.608488,2.369841,1.242919,0.116807,0,1.234247,0.115992,0,0,0,0,0,0,0,0,0,0,0,0.275
0.275,2023.067448,168.197828,2016.067634,370.059,30.763,368.778,338.104,30.763,336.702,88.756,8.042,88.391,0.080255,11.807,1.081,0.918679,2.859909,-0.259108,-2.848155,445922.1686,6273.948604,85.235836,84.801703,21.554048,62.052,631.779365,82.948,8.337197,5.152807,0.615709,5.181979,0.067019,9.763702,23.548583,15.328345,0,2.808,0,0.375,0,0,32.076,88017.43195,75.76,1.030805,0.000018,0.000192,1105.925,13.77493,2.419833,1.299597,0.11415,0,1.29055,0.113355,0,0,0,0,0,0,0,0,0,0,0,0.28875
0.28875,2024.681634,166.36809,2017.83821,370.604,30.448,369.351,338.646,30.448,337.274,93.409,8.462,93.025,0.084462,13.057,1.2,0.87835,3.029866,-0.274506,-3.017413,445607.9958,6255.702722,85.292316,84.801985,20.460889,62.032,631.301366,82.547,8.337197,5.059146,0.633961,5.351704,0.075623,10.270169,23.548099,15.296215,0,2.804,0,0.413,0,0,32.076,88013.61269,75.755,1.030769,0.000018,0.000192,1105.92,14.986154,2.469872,1.356007,0.111742,0,1.346588,0.110966,0,0,0,0,0,0,0,0,0,0,0,0.3025
0.3025,2026.295821,164.292065,2019.629308,371.149,30.087,369.927,339.188,30.087,337.851,98.069,8.878,97.667,0.088677,14.371,1.326,0.84284,3.205949,-0.290267,-3.192772,445293.1941,6237.456841,85.35568,84.805357,19.451877,62.011,630.823367,82.175,8.337197,4.972496,0.651169,5.514195,0.084471,10.766398,23.547614,15.264525,0,2.8,0,0.452,0,0,32.076,88009.59786,75.751,1.030731,0.000018,0.000192,1105.915,16.242139,2.519963,1.412186,0.10955,0,1.402398,0.108791,0,0,0,0,0,0,0,0,0,0,0,0.31625
0.31625,2027.910008,161.948893,2021.440975,371.693,29.677,370.507,339.729,29.677,338.431,102.737,9.289,102.316,0.092898,15.749,1.457,0.811401,3.388322,-0.306406,-3.37443,444977.7615,6219.210959,85.426113,84.811756,18.516524,61.991,630.345368,81.828,8.337197,4.892066,0.667323,5.669382,0.093547,11.251392,23.54713,15.233267,0,2.797,0,0.49,0,0,32.076,88005.38715,75.746,1.030691,0.000018,0.000192,1105.91,17.5428,2.57011,1.468161,0.107547,0,1.458008,0.106803,0,0,0,0,0,0,0,0,0,0,0,0.33
0.33,2029.524195,159.35824,2023.252965,372.235,29.22,371.086,340.267,29.22,339.01,107.412,9.694,106.974,0.097126,17.191,1.595,0.783419,3.577101,-0.322905,-3.562506,444661.6964,6200.965078,85.503789,84.821138,17.645835,61.97,629.867369,81.504,8.337197,4.817159,0.682399,5.81708,0.102837,11.724028,23.546645,15.202427,0,2.793,0,0.529,0,0,32.076,88000.98023,75.741,1.030649,0.000018,0.000192,1105.905,18.887978,2.620315,1.523952,0.105708,0,1.513436,0.104979,0,0,0,0,0,0,0,0,0,0,0,0.34375
0.34375,2031.138381,156.499212,2025.1059,372.781,28.714,371.673,340.809,28.714,339.597,112.095,10.092,111.64,0.101361,18.697,1.739,0.758389,3.772368,-0.339702,-3.757052,444344.9968,6182.719197,85.588871,84.833474,16.83206,61.949,629.38937,81.199,8.337197,4.747163,0.69636,5.957006,0.112326,12.183068,23.546161,15.17199,0,2.79,0,0.567,0,0,32.076,87996.37681,75.735,1.030606,0.000018,0.000192,1105.899,20.277452,2.67058,1.579574,0.104016,0,1.568698,0.1033,0,0,0,0,0,0,0,0,0,0,0,0.3575
0.3575,2032.752568,153.371181,2026.959223,373.323,28.157,372.26,341.347,28.157,340.183,116.785,10.483,116.314,0.105602,20.267,1.889,0.735892,3.974177,-0.356841,-3.958121,444027.6608,6164.473315,85.681507,84.848743,16.06849,61.928,628.911371,80.913,8.337197,4.681535,0.709158,6.088788,0.121998,12.627151,23.545676,15.141936,0,2.786,0,0.605,0,0,32.076,87991.57656,75.73,1.03056,0.000018,0.000192,1105.894,21.71093,2.720907,1.635037,0.102455,0,1.623804,0.101751,0,0,0,0,0,0,0,0,0,0,0,0.37125
0.37125,2034.366755,149.973517,2028.833277,373.866,27.549,372.85,341.885,27.549,340.773,121.482,10.865,120.996,0.109851,21.901,2.044,0.715581,4.182563,-0.374214,-4.165791,443709.6866,6146.227434,85.781837,84.866932,15.349308,61.908,628.433372,80.641,8.337197,4.619799,0.72074,6.211985,0.131837,13.054795,23.545191,15.112242,0,2.783,0,0.644,0,0,32.076,87986.57916,75.724,1.030513,0.000018,0.000192,1105.888,23.18805,2.771295,1.690348,0.10101,0,1.678761,0.100318,0,0,0,0,0,0,0,0,0,0,0,0.385
0.385,2035.980941,146.285231,2030.728111,374.41,26.887,373.443,342.424,26.887,341.367,126.187,11.239,125.686,0.114106,23.6,2.206,0.697163,4.39755,-0.391822,-4.380048,443391.0723,6127.981552,85.889984,84.88804,14.669449,61.887,627.955373,80.384,8.337197,4.561534,0.731043,6.326092,0.141826,13.464411,23.544706,15.082881,0,2.78,0,0.682,0,0,32.076,87981.38431,75.718,1.030464,0.000018,0.000192,1105.881,24.708382,2.821745,1.745509,0.09967,0,1.733571,0.098989,0,0,0,0,0,0,0,0,0,0,0,0.39875
0.39875,2037.595128,142.305644,2032.623396,374.951,26.171,374.037,342.96,26.171,341.96,130.899,11.603,130.384,0.118367,25.363,2.373,0.680397,4.619154,-0.409627,-4.600955,443071.816,6109.735671,86.006058,84.912073,14.02449,61.866,627.477374,80.14,8.337197,4.506366,0.739999,6.430553,0.151947,13.854303,23.544221,15.053822,0,2.776,0,0.72,0,0,32.076,87975.9917,75.712,1.030412,0.000018,0.000192,1105.875,26.27144,2.872256,1.800521,0.098425,0,1.788234,0.097754,0,0,0,0,0,0,0,0,0,0,0,0.4125
0.4125,2039.209315,138.034079,2034.539526,375.493,25.399,374.633,343.497,25.399,342.557,135.619,11.958,135.09,0.122635,27.191,2.545,0.665076,4.847388,-0.427637,-4.828483,442751.9158,6091.48979,86.130155,84.939041,13.41056,61.845,626.999375,79.906,8.337197,4.453965,0.747535,6.524769,0.16218,14.222668,23.543736,15.025031,0,2.773,0,0.758,0,0,32.076,87970.40099,75.705,1.030359,0.000018,0.000192,1105.868,27.876668,2.922827,1.855383,0.097267,0,1.84275,0.096605,0,0,0,0,0,0,0,0,0,0,0,0.42625
0.42625,2040.823502,133.469857,2036.456139,376.034,24.572,375.23,344.032,24.572,343.154,140.345,12.301,139.805,0.12691,29.084,2.723,0.651026,5.082264,-0.445715,-5.062697,442431.3699,6073.243908,86.262354,84.96895,12.824248,61.824,626.521376,79.683,8.337197,4.404039,0.753573,6.608097,0.172505,14.5676,23.543251,14.996472,0,2.77,0,0.796,0,0,32.076,87964.61189,75.698,1.030305,0.000018,0.000192,1105.861,29.523453,2.973458,1.910091,0.096187,0,1.897114,0.095534,0,0,0,0,0,0,0,0,0,0,0,0.44
0.44,2042.437688,128.612301,2038.393662,376.576,23.689,375.83,344.569,23.689,343.754,145.079,12.632,144.528,0.131192,31.042,2.906,0.638102,5.323798,-0.463809,-5.303568,442110.1763,6054.998027,86.402721,85.001815,12.262559,61.803,626.043377,79.469,8.337197,4.356328,0.758035,6.679867,0.182902,14.887099,23.542766,14.968101,0,2.767,0,0.834,0,0,32.076,87958.62407,75.691,1.030248,0.000018,0.000192,1105.854,31.211121,3.024146,1.964639,0.09518,0,1.951322,0.094535,0,0,0,0,0,0,0,0,0,0,0,0.45375
0.45375,2044.051875,123.460733,2040.331701,377.117,22.751,376.43,345.104,22.751,344.354,149.82,12.951,149.259,0.13548,33.065,3.093,0.626177,5.572012,-0.481979,-5.551117,441788.3331,6036.752145,86.551301,85.037648,11.722846,61.782,625.565378,79.262,8.337197,4.310599,0.760836,6.739384,0.193348,15.179077,23.542281,14.939875,0,2.764,0,0.872,0,0,32.076,87952.43722,75.684,1.030189,0.000018,0.000192,1105.847,32.938952,3.074892,2.019023,0.094239,0,2.005368,0.093602,0,0,0,0,0,0,0,0,0,0,0,0.4675
0.4675,2045.666062,117.994018,2042.270256,377.657,21.753,377.03,345.639,21.753,344.953,154.568,13.256,153.998,0.139774,35.153,3.286,0.615145,5.826935,-0.500126,-5.805434,441465.8384,6018.506264,86.708123,85.076459,11.202772,61.761,625.087379,79.063,8.337197,4.266648,0.761893,6.785933,0.20382,15.441357,23.541796,14.911745,0,2.761,0,0.91,0,0,32.076,87946.05104,75.677,1.030129,0.000018,0.000192,1105.839,34.706169,3.125693,2.073233,0.093359,0,2.059244,0.092729,0,0,0,0,0,0,0,0,0,0,0,0.48125
0.48125,2047.280248,112.21143,2044.209328,378.196,20.695,377.629,346.172,20.695,345.553,159.323,13.547,158.746,0.144075,37.306,3.483,0.604915,6.088607,-0.51814,-6.066505,441142.6903,6000.260382,86.873196,85.118264,10.700269,61.74,624.60938,78.87,8.337197,4.224292,0.761121,6.818787,0.214292,15.671694,23.54131,14.883659,0,2.758,0,0.948,0,0,32.076,87939.46519,75.669,1.030066,0.000018,0.000192,1105.831,36.511951,3.176547,2.127264,0.092536,0,2.112943,0.091913,0,0,0,0,0,0,0,0,0,0,0,0.495
0.495,2048.894435,106.153221,2046.148917,378.735,19.584,378.228,346.706,19.584,346.152,164.085,13.824,163.502,0.148383,39.524,3.685,0.595407,6.357078,-0.536029,-6.334447,440818.8869,5982.014501,87.046511,85.163072,10.213508,61.719,624.131381,78.683,8.337197,4.183368,0.758436,6.837215,0.22474,15.867771,23.540825,14.855563,0,2.755,0,0.986,0,0,32.076,87932.67939,75.661,1.030002,0.000018,0.000192,1105.823,38.355437,3.227454,2.181106,0.091766,0,2.166456,0.091149,0,0,0,0,0,0,0,0,0,0,0,0.50875
0.50875,2050.508622,99.77775,2048.089022,379.274,18.413,378.827,347.239,18.413,346.751,168.854,14.084,168.266,0.152697,41.808,3.891,0.586555,6.632414,-0.55374,-6.609267,440494.4261,5963.76862,87.228036,85.210892,9.740868,61.698,623.653382,78.501,8.337197,4.143731,0.753752,6.840485,0.235135,16.027217,23.54034,14.8274,0,2.752,0,1.024,0,0,32.076,87925.6933,75.653,1.029936,0.000018,0.000192,1105.815,40.235729,3.278411,2.234751,0.091044,0,2.219775,0.090434,0,0,0,0,0,0,0,0,0,0,0,0.5225
0.5225,2052.122809,93.084291,2050.009122,379.811,17.18,379.422,347.77,17.18,347.346,173.63,14.328,173.038,0.157017,44.157,4.101,0.5783,6.914695,-0.571154,-6.891047,440169.3061,5945.522738,87.417719,85.261736,9.280922,61.677,623.175383,78.324,8.337197,4.105254,0.746989,6.827877,0.245451,16.147616,23.539854,14.799109,0,2.748,0,1.062,0,0,32.076,87918.50664,75.645,1.029868,0.000018,0.000192,1105.806,42.151902,3.329416,2.28819,0.090368,0,2.272891,0.089763,0,0,0,0,0,0,0,0,0,0,0,0.53625
0.53625,2053.736995,86.113192,2051.929707,380.349,15.895,380.017,348.303,15.895,347.94,178.413,14.555,177.818,0.161343,46.573,4.314,0.570592,7.204015,-0.588352,-7.179954,439843.5249,5927.276857,87.615484,85.315611,8.832406,61.656,622.697384,78.151,8.337197,4.067823,0.738068,6.79868,0.255658,16.226519,23.539369,14.770627,0,2.745,0,1.1,0,0,32.076,87911.11908,75.636,1.029798,0.000018,0.000192,1105.797,44.103005,3.380469,2.341415,0.089734,0,2.325796,0.089135,0,0,0,0,0,0,0,0,0,0,0,0.55
0.55,2055.351182,78.822718,2053.830222,380.885,14.548,380.607,348.834,14.548,348.531,183.203,14.763,182.607,0.165676,49.053,4.532,0.563388,7.500486,-0.605139,-7.476035,439517.0805,5909.030975,87.821231,85.372516,8.394204,61.634,622.219385,77.982,8.337197,4.031336,0.726912,6.752202,0.265725,16.261445,23.538883,14.741891,0,2.742,0,1.137,0,0,32.076,87903.53034,75.627,1.029726,0.000018,0.000192,1105.788,46.088068,3.431567,2.394417,0.08914,0,2.378482,0.088547,0,0,0,0,0,0,0,0,0,0,0,0.56375
0.56375,2056.965369,71.25328,2055.73119,381.423,13.147,381.197,349.368,13.147,349.121,187.999,14.953,187.404,0.170015,51.6,4.752,0.556649,7.804239,-0.621452,-7.779422,439189.971,5890.785094,88.034839,85.432455,7.96534,61.613,621.741386,77.816,8.337197,3.995708,0.713449,6.687781,0.275622,16.249915,23.538397,14.712836,0,2.739,0,1.175,0,0,32.076,87895.7401,75.618,1.029652,0.000018,0.000192,1105.779,48.106121,3.48271,2.447188,0.088584,0,2.43094,0.087996,0,0,0,0,0,0,0,0,0,0,0,0.5775
0.5775,2058.579555,63.383665,2057.612023,381.961,11.688,381.783,349.902,11.688,349.706,192.803,15.123,192.209,0.174361,54.213,4.975,0.550343,8.115421,-0.637385,-8.090345,438862.1943,5872.539213,88.256158,85.495425,7.54496,61.592,621.263387,77.654,8.337197,3.960859,0.697614,6.604787,0.285316,16.189456,23.537911,14.683393,0,2.735,0,1.213,0,0,32.076,87887.74807,75.609,1.029576,0.000018,0.000192,1105.769,50.156187,3.533895,2.499721,0.088062,0,2.483162,0.087479,0,0,0,0,0,0,0,0,0,0,0,0.59125
0.59125,2060.193742,55.233794,2059.452072,382.496,10.175,382.36,350.432,10.175,350.284,197.612,15.272,197.021,0.178712,56.892,5.201,0.544441,8.434199,-0.652723,-8.408897,438533.7486,5854.293331,88.485016,85.561415,7.132319,61.57,620.785388,77.494,8.337197,3.926723,0.679345,6.502627,0.294774,16.077606,23.537426,14.653497,0,2.732,0,1.25,0,0,32.076,87879.55396,75.599,1.029498,0.000018,0.000192,1105.759,52.2373,3.585121,2.552009,0.087574,0,2.535144,0.086995,0,0,0,0,0,0,0,0,0,0,0,0.605
0.605,2061.807929,46.80304,2061.271859,383.03,8.607,382.933,350.963,8.607,350.857,202.429,15.4,201.842,0.183069,59.637,5.43,0.538918,8.760758,-0.667482,-8.735264,438204.6318,5836.04745,88.72121,85.630416,6.726778,61.549,620.307389,77.337,8.337197,3.893242,0.658589,6.380756,0.303962,15.911954,23.53694,14.62308,0,2.728,0,1.288,0,0,32.076,87871.15748,75.59,1.029419,0.000018,0.000192,1105.749,54.348513,3.636387,2.604047,0.087117,0,2.586877,0.086542,0,0,0,0,0,0,0,0,0,0,0,0.61875
0.61875,2063.422116,38.090772,2063.071334,383.566,6.985,383.502,351.495,6.985,351.426,207.252,15.507,206.671,0.187433,62.449,5.66,0.533752,9.095299,-0.681602,-9.069741,437874.8419,5817.801568,88.964515,85.702413,6.327794,61.528,619.82939,77.182,8.337197,3.860367,0.635299,6.238682,0.312846,15.690147,23.536454,14.592077,0,2.725,0,1.325,0,0,32.076,87862.55834,75.58,1.029337,0.000018,0.000192,1105.739,56.488903,3.687692,2.655828,0.086689,0,2.638359,0.086118,0,0,0,0,0,0,0,0,0,0,0,0.6325
0.6325,2065.036302,29.137662,2064.829799,384.1,5.315,384.063,352.027,5.315,351.987,212.081,15.59,211.507,0.191802,65.327,5.893,0.528924,9.438043,-0.694923,-9.412466,437544.3769,5799.555687,89.214675,85.777387,5.934908,61.506,619.351391,77.03,8.337197,3.828058,0.609437,6.07597,0.32139,15.409904,23.535968,14.560421,0,2.721,0,1.363,0,0,32.076,87853.75627,75.569,1.029254,0.000018,0.000192,1105.728,58.6576,3.739035,2.707351,0.086288,0,2.689584,0.085722,0,0,0,0,0,0,0,0,0,0,0,0.64625
0.64625,2066.650489,19.922511,2066.547156,384.632,3.593,384.615,352.557,3.593,352.539,216.916,15.65,216.351,0.196177,68.271,6.127,0.524417,9.789229,-0.707565,-9.763679,437213.2347,5781.309806,89.471408,85.855313,5.547742,61.485,618.873392,76.879,8.337197,3.796279,0.580975,5.89225,0.329559,15.069047,23.535482,14.528051,0,2.717,0,1.4,0,0,32.076,87844.75098,75.559,1.029169,0.000018,0.000192,1105.717,60.853776,3.790416,2.758611,0.085913,0,2.740552,0.085351,0,0,0,0,0,0,0,0,0,0,0,0.66
