# Simulation 6 (Up to date)
# 1005 data points written for 55 variables.
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
0,0,0,26.73,0,26.73,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17499,2663.3,13.052,0.024794,NaN,160.48,NaN,0,0,639.11,0,1.8216,1.8216,1.5969,0.10474,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10.3,83.323,90,0,NaN,15,1013.2,340.39,0.01,0.017327,0
0.01,0.0013365,0.2673,97.917,0.2673,97.917,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17499,2663.3,13.052,0.024794,NaN,160.48,NaN,7.8529e-4,46586,1884.8,4.3723e-4,1.199,1.199,0.97429,0.10474,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4224e-5,10.3,83.323,90,0,NaN,15,1013.2,340.39,0.01,0.022306,8.7529e-4
0.02,0.0089067,1.2468,108.21,1.2468,108.21,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17493,2657.3,13.049,0.02479,NaN,160.46,NaN,0.0036628,217290,2064.3,0.0069802,0.87987,0.87987,0.65513,0.10474,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5963e-4,10.3,83.323,90,0,NaN,15,1013.2,340.39,0.01,0.024906,0.019042
# Event LIFTOFF occurred at t=0.03 seconds
0.03,0.026787,2.3294,102.07,2.3294,102.07,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17485,2649.1,13.046,0.024784,NaN,160.43,NaN,0.0068433,405965,1956,0.021979,0.79371,0.79371,0.56896,0.10474,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9824e-4,10.3,83.323,90,0,NaN,15,1013.2,340.39,0.01,0.027613,0.066469
0.04,0.055186,3.3506,102.39,3.3506,102.39,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17475,2639.4,13.041,0.024778,NaN,160.39,NaN,0.0098435,583946,1960.4,0.04304,0.75119,0.75119,0.52644,0.10474,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.29e-4,10.3,83.323,90,0,NaN,15,1013.2,340.39,0.01,0.030026,0.13753
0.05,0.093814,4.375,102.7,4.375,102.7,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17466,2629.9,13.037,0.024771,NaN,160.35,NaN,0.012853,762470,1964.8,0.070621,0.72297,0.72297,0.4982,0.10475,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.6015e-4,10.3,83.323,90,0,NaN,14.999,1013.2,340.39,0.01,0.032551,0.23447
0.06,0.1427,5.4025,103.01,5.4025,103.01,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17456,2620.4,13.032,0.024764,NaN,160.32,NaN,0.015871,941536,1969.2,0.1046,0.70222,0.70222,0.47744,0.10475,0.12003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.917e-4,10.3,83.323,90,0,NaN,14.999,1013.2,340.39,0.01,0.035108,0.35754
0.07,0.20188,6.4331,103.32,6.4331,103.32,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17447,2611,13.028,0.024758,NaN,160.28,NaN,0.018899,1121144,1973.6,0.14489,0.68603,0.68603,0.46123,0.10475,0.12005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2366e-4,10.3,83.323,90,0,NaN,14.999,1013.2,340.39,0.01,0.037698,0.50695
0.08,0.27138,7.4668,103.64,7.4668,103.64,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17437,2601.5,13.023,0.024751,NaN,160.25,NaN,0.021936,1301293,1978,0.19145,0.67285,0.67285,0.44803,0.10476,0.12006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5601e-4,10.3,83.323,90,0,NaN,14.998,1013.2,340.39,0.01,0.039831,0.68297
0.09,0.35123,8.5036,103.95,8.5036,103.95,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17428,2592.1,13.019,0.024744,NaN,160.21,NaN,0.024982,1481983,1982.5,0.24423,0.66182,0.66182,0.43697,0.10477,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010888,10.3,83.323,90,0,NaN,14.998,1013.2,340.39,0.01,0.0427,0.8858
0.1,0.44146,9.5436,104.26,9.5436,104.26,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17418,2582.6,13.014,0.024738,NaN,160.17,NaN,0.028038,1663214,1986.9,0.30323,0.65237,0.65237,0.4275,0.10477,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012219,10.3,83.323,90,0,NaN,14.997,1013.2,340.39,0.01,0.04628,1.1157
0.11,0.54212,10.587,104.57,10.587,104.57,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17409,2573.2,13.01,0.024731,NaN,160.14,NaN,0.031102,1844984,1991.2,0.36843,0.64414,0.64414,0.41924,0.10478,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013555,10.3,83.323,90,0,NaN,14.996,1013.2,340.39,0.0094458,0.050081,1.3729
0.11945,0.64678,11.575,104.86,11.575,104.86,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17400,2564,13.005,0.024725,NaN,160.1,NaN,0.034005,2017179,1995.2,0.43571,0.63726,0.63726,0.41232,0.10479,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001482,10.3,83.323,90,0,NaN,14.996,1013.2,340.39,0.0086394,0.052457,1.6411
0.12809,0.7507,12.481,105.12,12.481,105.12,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17391,2555.4,13.001,0.024719,NaN,160.07,NaN,0.036668,2175096,1998.9,0.50208,0.63158,0.63158,0.40661,0.1048,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001598,10.3,83.323,90,0,NaN,14.995,1013.2,340.39,0.0080121,0.054873,1.9082
0.1361,0.85407,13.324,105.37,13.324,105.37,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17383,2547.6,12.997,0.024713,NaN,160.04,NaN,0.039143,2321906,2002.3,0.56778,0.62676,0.62676,0.40175,0.10481,0.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017059,10.3,83.323,90,0,NaN,14.994,1013.1,340.39,0.0075055,0.060573,2.1745
0.1436,0.95704,14.115,105.6,14.115,105.6,0,0,0,0,0,0,28.61,-80.6,9.7922,0,0,0,0,17376,2540.2,12.994,0.024708,NaN,160.01,NaN,0.041467,2459747,2005.5,0.63295,0.62258,0.62258,0.39754,0.10482,0.12022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018072,10.3,83.323,90,0,NaN,14.994,1013.1,340.39,0.0070848,0.062888,2.4403
# Event LAUNCHROD occurred at t=0.15069 seconds
0.15069,1.0597,14.863,105.8,14.863,105.8,0,0,0,0,0,0.001903,28.61,-80.6,9.7922,0,0,0,0,17369,2533.3,12.991,0.024703,189.74,159.99,2.8892,0.043665,2590140,2008.8,0.69768,0.61889,0.61889,0.39382,0.10482,0.12025,0,3.5175e-4,-8.83e-6,0,0,0,0,0,0.001903,10.3,83.323,90,0,NaN,14.993,1013.1,340.38,0.010627,0.065516,2.7059
0.16131,1.2236,15.988,105.96,15.988,105.96,-1.1018e-7,0,1.1018e-7,-180,2.0993e-5,0.0020479,28.61,-80.6,9.7922,7.5234e-5,0,0,0,17361,2524.8,12.987,0.024697,189.74,159.95,2.8924,0.046971,2786162,2010.7,0.80061,0.61377,0.61377,0.38865,0.10484,0.12029,1.0949e-5,3.3616e-4,-1.83e-4,0,0,0,0,0,0.002047,10.3,83.323,90,0,NaN,14.992,1013.1,340.38,0.015941,0.068178,3.131
0.17726,1.492,17.679,106.16,17.679,106.16,-7.1425e-7,0,7.1425e-7,-180,5.5374e-5,0.0022659,28.61,-80.6,9.7922,1.7947e-4,0,0,0,17348,2511.8,12.98,0.024688,189.75,159.9,2.8974,0.051937,3080681,2013,0.96788,0.6069,0.6069,0.38169,0.10486,0.12035,2.6119e-5,-3.8432e-4,3.9139e-4,0,0,0,0,0,0.0022635,10.3,83.323,90,0,NaN,14.99,1013.1,340.38,0.023911,0.070707,3.828
0.20117,1.945,20.22,106.47,20.22,106.47,-2.7173e-6,0,2.7173e-6,-180,1.1344e-4,0.0025832,28.61,-80.6,9.7922,3.2143e-4,0,0,0,17328,2492.2,12.971,0.024674,189.75,159.83,2.9049,0.059404,3523444,2016.5,1.2476,0.59803,0.59803,0.37268,0.1049,0.12046,4.6782e-5,4.008e-4,3.5406e-4,0,0,0,0,0,0.0025889,10.3,83.323,90,0,NaN,14.987,1013,340.38,0.035867,0.07395,5.0075
0.23703,2.7389,24.045,106.92,24.045,106.92,-8.551e-6,0,8.551e-6,-180,2.1475e-4,0.0030659,28.61,-80.6,9.7922,5.1171e-4,0,0,0,17298,2462.7,12.957,0.024653,189.75,159.71,2.9163,0.070643,4189778,2021.5,1.732,0.58711,0.58711,0.3615,0.10496,0.12065,7.4482e-5,3.4629e-4,-7.7746e-5,0,0,0,0,0,0.0030786,10.3,83.323,90,0,NaN,14.982,1012.9,340.38,0.05,0.076601,7.081
0.28703,4.075,29.404,107.55,29.404,107.55,-2.3401e-5,0,2.3401e-5,-180,3.8484e-4,0.0037369,28.61,-80.6,9.7922,7.4988e-4,0,0,0,17256,2420.4,12.936,0.024624,189.76,159.55,2.9329,0.086388,5123029,2027.4,2.5369,0.57515,0.57515,0.34911,0.10507,0.12097,1.0917e-4,7.2661e-4,-4.2342e-4,0,0,0,0,0,0.0037648,10.3,83.323,90,0,NaN,14.974,1012.8,340.37,0.05,0.083741,10.588
0.33703,5.6799,34.794,108.17,34.794,108.17,-4.7593e-5,0,4.7593e-5,-180,5.8839e-4,0.0044043,28.61,-80.6,9.7922,9.689e-4,0,0,0,17207,2371.1,12.912,0.024589,189.77,159.36,2.9524,0.10223,6061410,2033.3,3.4937,0.56576,0.56576,0.33919,0.10521,0.12136,1.4108e-4,-4.863e-5,-6.8672e-6,0,0,0,0,0,0.0044549,10.3,83.323,90,0,NaN,14.963,1012.6,340.37,0.05,0.086533,14.823
0.38703,7.5551,40.216,108.79,40.216,108.79,-8.2794e-5,0,8.2794e-5,-180,8.252e-4,0.0050667,28.61,-80.6,9.7922,0.0011757,0,0,0,17158,2321.9,12.888,0.024554,189.78,159.16,2.9721,0.11816,7004816,2039.2,4.6036,0.55814,0.55814,0.33097,0.10536,0.12181,1.7122e-4,4.1875e-4,1.4781e-4,0,0,0,0,0,0.005149,10.3,83.323,90,0,NaN,14.951,1012.4,340.36,0.05,0.10212,19.798
0.43703,9.7022,45.667,109.4,45.667,109.4,-1.3066e-4,0,1.3066e-4,-180,0.001095,0.0057226,28.61,-80.6,9.7921,0.0013738,0,2.589e-4,4.8041e-5,17108,2272.6,12.864,0.02452,189.79,158.97,2.9921,0.13418,7953134,2045,5.9068,0.55548,0.55548,0.32759,0.10554,0.12234,2.0012e-4,6.753e-4,-2.3136e-4,0,0,0,0,0,0.005847,10.3,83.323,90,0,NaN,14.937,1012.1,340.35,0.05,0.10533,25.525
0.48703,12.123,51.149,110,51.149,110,-1.9283e-4,0,1.9283e-4,-180,0.0013973,0.0063706,28.61,-80.6,9.7921,0.0015652,0,4.3396e-4,7.9863e-5,17059,2223.3,12.84,0.024485,189.8,158.77,3.0124,0.15029,8906219,2050.9,7.4171,0.55613,0.55613,0.32744,0.10575,0.12294,2.2808e-4,4.0117e-4,-4.3817e-4,0,0,0,0,0,0.0065489,10.3,83.323,90,0,NaN,14.921,1011.8,340.34,0.05,0.10796,32.013
0.53703,14.818,56.661,110.59,56.661,110.59,-2.7093e-4,0,2.7093e-4,-180,0.0017319,0.0070091,28.61,-80.6,9.7921,0.0017513,0,6.9635e-4,1.1136e-4,17010,2174,12.815,0.02445,189.81,158.58,3.0329,0.16649,9863944,2056.8,9.1114,0.55686,0.55686,0.32727,0.10598,0.1236,2.5526e-4,8.324e-4,-1.1271e-4,0,0,0,0,0,0.0072546,10.3,83.323,90,0,NaN,14.904,1011.5,340.33,0.05,0.11831,39.275
0.58703,17.789,62.203,111.17,62.203,111.17,-3.6655e-4,0,3.6655e-4,-180,0.0020981,0.0076366,28.61,-80.6,9.7921,0.0019325,0,0.0011203,8.5295e-5,16960,2124.8,12.791,0.024416,189.83,158.38,3.0537,0.18278,10826179,2062.6,10.994,0.55766,0.55766,0.32709,0.10623,0.12434,2.8178e-4,5.15e-4,-1.9046e-4,0,0,0,0,0,0.0079641,10.3,83.323,90,0,NaN,14.884,1011.2,340.32,0.05,0.12073,47.319
0.63703,21.039,67.773,111.75,67.773,111.75,-4.8125e-4,0,4.8125e-4,-180,0.0024965,0.0084049,28.61,-80.6,9.7921,0.0020445,0,0.0015243,1.6827e-5,16911,2075.5,12.766,0.024381,189.85,158.18,3.0749,0.19915,11792791,2068.5,13.068,0.55855,0.55855,0.32688,0.10651,0.12516,2.9822e-4,5.0605e-4,-3.0035e-4,0,0,0,0,0,0.0086773,10.3,83.323,90,177.21,NaN,14.863,1010.8,340.31,0.05,0.12359,56.156
0.68703,24.567,73.372,112.32,73.372,112.32,-6.1684e-4,6.0921e-9,6.1684e-4,180,0.0029337,0.0092134,28.61,-80.6,9.7921,0.0021378,0,0.0019769,-9.127e-5,16862,2026.2,12.741,0.024346,189.87,157.98,3.0963,0.21561,12763643,2074.4,15.337,0.55952,0.55952,0.32666,0.10682,0.12604,3.1195e-4,5.5534e-4,-1.8593e-4,0,0,0,0,0,0.0093942,10.3,83.323,90,179.68,NaN,14.84,1010.4,340.29,0.05,0.12672,65.797
0.73703,28.376,78.999,112.88,78.999,112.88,-7.7529e-4,2.2273e-8,7.7529e-4,180,0.0034114,0.01007,28.61,-80.6,9.7921,0.0022102,0,0.0025748,-1.5343e-4,16813,1976.9,12.716,0.024312,189.89,157.78,3.118,0.23216,13738594,2080.2,17.807,0.56057,0.56057,0.32641,0.10715,0.12701,3.2266e-4,6.4746e-4,-4.7389e-4,0,0,0,0,0,0.010115,10.3,83.323,90,-178.82,NaN,14.816,1009.9,340.28,0.05,0.12992,76.249
0.78703,32.468,84.654,113.43,84.654,113.43,-9.5882e-4,1.3754e-8,9.5882e-4,180,0.003938,0.011003,28.61,-80.6,9.7921,0.0022556,0,0.0033038,-1.8416e-4,16763,1927.7,12.691,0.024277,189.91,157.57,3.14,0.24879,14717499,2086.1,20.482,0.56171,0.56171,0.32615,0.10751,0.12805,3.2943e-4,0.0010497,1.3581e-4,0,0,0,0,0,0.010839,10.3,83.323,90,-178.38,NaN,14.789,1009.4,340.26,0.05,0.13457,87.523
0.83703,36.842,90.337,113.97,90.337,113.97,-0.0011699,-7.293e-8,0.0011699,-180,0.0045135,0.012044,28.61,-80.6,9.7921,0.0022616,0,0.0043035,2.4895e-5,16714,1878.4,12.666,0.024243,189.94,157.37,3.1623,0.26551,1.57e7,2092,23.365,0.56293,0.56293,0.32587,0.1079,0.12916,3.3048e-4,8.9241e-4,4.341e-4,0,0,0,0,0,0.011566,10.3,83.323,89.999,-178.44,NaN,14.761,1008.9,340.24,0.05,0.13743,99.626
0.88703,41.502,96.046,114.51,96.046,114.51,-0.0014111,-2.5749e-7,0.0014111,-179.99,0.0051441,0.013213,28.61,-80.6,9.792,0.0022249,0,0.0054916,-7.2417e-5,16665,1829.1,12.641,0.024208,189.97,157.16,3.1849,0.2823,16686576,2097.9,26.461,0.56424,0.56424,0.32557,0.10831,0.13036,3.2528e-4,7.0551e-4,4.4688e-4,0,0,0,0,5.7545e-9,0.012297,10.3,83.323,89.999,-178.84,NaN,14.73,1008.4,340.23,0.05,0.14093,112.57
0.93703,46.448,101.78,115.03,101.78,115.03,-0.0016853,-5.5983e-7,0.0016853,-179.98,0.005837,0.014528,28.61,-80.6,9.792,0.0021431,0,0.0064907,-1.8363e-4,16616,1779.8,12.615,0.024173,190,156.96,3.2078,0.29918,17676437,2103.7,29.776,0.56564,0.56564,0.32525,0.10876,0.13164,3.1351e-4,5.3917e-4,3.4899e-5,0,0,0,0,7.1584e-9,0.013032,10.3,83.323,89.999,-178.9,NaN,14.698,1007.8,340.21,0.05,0.14872,126.36
0.98703,51.681,107.54,115.54,107.54,115.54,-0.0019959,-9.8974e-7,0.0019959,-179.97,0.0065994,0.015994,28.61,-80.6,9.792,0.0020198,0,0.0077851,1.4549e-4,16566,1730.6,12.589,0.024139,190.03,156.75,3.2311,0.31613,1.867e7,2109.6,33.313,0.56712,0.56712,0.3249,0.10923,0.13299,2.9564e-4,5.7739e-4,2.7521e-4,0,0,0,0,9.2243e-9,0.013769,10.3,83.323,89.999,-179.19,NaN,14.664,1007.2,340.19,0.05,0.15198,141
1.037,57.203,113.33,116.04,113.33,116.04,-0.0023466,-1.5511e-6,0.0023466,-179.96,0.0074394,0.017646,28.61,-80.6,9.792,0.001847,0,0.0090586,5.845e-5,16517,1681.3,12.563,0.024104,190.06,156.54,3.2546,0.33316,19666000,2115.5,37.078,0.56869,0.56869,0.32454,0.10972,0.13443,2.7053e-4,0.0013747,-2.0008e-4,0,0,0,0,1.1246e-8,0.01451,10.3,83.323,89.998,-179.55,NaN,14.628,1006.5,340.16,0.05,0.16541,156.5
1.087,63.014,119.14,116.4,119.14,116.4,-0.0027414,-2.2168e-6,0.0027414,-179.95,0.008368,0.019538,28.61,-80.6,9.792,0.0016105,0,0.010866,1.7405e-4,16468,1632,12.538,0.024069,190.1,156.33,3.2786,0.35027,20665367,2119.2,41.076,0.57036,0.57036,0.32416,0.11025,0.13595,2.3604e-4,0.0011295,-4.8189e-4,0,0,0,0,1.4642e-8,0.015254,10.3,83.323,89.998,-179.85,NaN,14.59,1005.9,340.14,0.05,0.16822,172.87
1.137,69.117,124.97,116.03,124.97,116.03,-0.0031851,-2.8998e-6,0.0031851,-179.95,0.0093978,0.021656,28.61,-80.6,9.792,0.0013112,0,0.01221,9.7289e-4,16418,1582.6,12.511,0.024035,190.14,156.12,3.3029,0.36744,21666443,2111.1,45.307,0.57211,0.57211,0.32375,0.11081,0.13755,1.9231e-4,6.381e-4,3.9659e-4,0,0,0,0,1.6803e-8,0.016001,10.3,83.323,89.997,179.65,NaN,14.551,1005.1,340.12,0.05,0.17179,190.09
1.187,75.511,130.78,115.54,130.78,115.54,-0.003683,-3.4441e-6,0.003683,-179.95,0.010538,0.023914,28.61,-80.6,9.7919,9.8971e-4,0,0.012944,0.0013104,16369,1532.9,12.485,0.024,190.18,155.9,3.3276,0.38455,22662829,2101.3,49.747,0.57395,0.57395,0.32333,0.11139,0.13922,1.4527e-4,8.1605e-4,2.2539e-4,0,0,0,0,1.7243e-8,0.016745,10.3,83.323,89.996,179.2,NaN,14.509,1004.4,340.09,0.05,0.17895,208.05
1.237,82.195,136.57,115.03,136.57,115.03,-0.0042408,-3.5968e-6,0.0042408,-179.95,0.011795,0.026355,28.61,-80.6,9.7919,6.3437e-4,0,0.014396,0.00138,16319,1483.1,12.458,0.023965,190.22,155.69,3.3527,0.40159,23653385,2091.4,54.392,0.57586,0.57586,0.32289,0.112,0.14097,9.3183e-5,-1.2588e-4,-4.5631e-4,0,0,0,0,1.956e-8,0.017485,10.3,83.323,89.996,179.17,NaN,14.466,1003.6,340.07,0.05,0.18238,226.72
1.287,89.167,142.33,114.51,142.33,114.51,-0.0048646,-3.2697e-6,0.0048646,-179.96,0.013179,0.028948,28.61,-80.6,9.7919,2.5936e-4,0,0,0,16269,1433.3,12.431,0.02393,190.27,155.47,3.3781,0.41857,24637918,2081.5,59.242,0.57784,0.57784,0.32243,0.11263,0.14278,3.8128e-5,-3.1849e-4,1.5199e-4,0,0,0,0,0,0.018223,10.3,83.323,89.995,179.34,NaN,14.42,1002.8,340.04,0.05,0.18525,246.09
1.337,96.427,148.06,113.97,148.06,113.97,-0.0055608,-2.529e-6,0.0055608,-179.97,0.014694,0.03158,28.61,-80.6,9.7919,1.1412e-4,0,0,0,16219,1383.5,12.404,0.023895,190.31,155.25,3.4037,0.43546,25616233,2071.6,64.296,0.5799,0.5799,0.32196,0.11329,0.14465,1.6791e-5,-5.3436e-5,-1.1369e-4,0,0,0,0,0,0.018957,10.3,83.323,89.994,179.55,NaN,14.373,1001.9,340.01,0.05,0.18878,266.13
1.387,103.97,153.77,113.42,153.77,113.42,-0.0063362,-1.4481e-6,0.0063362,-179.99,0.016341,0.034149,28.61,-80.6,9.7919,4.2316e-4,0,-0.01385,0.001043,16169,1333.7,12.377,0.02386,190.35,155.03,3.4294,0.45229,26588135,2061.8,69.552,0.58203,0.58203,0.32147,0.11397,0.14659,6.2318e-5,-1.8986e-4,-4.1983e-4,0,0,0,0,-1.4281e-8,0.019688,10.3,83.323,89.993,179.7,NaN,14.324,1001.1,339.98,0.05,0.20081,286.84
1.437,111.8,159.45,112.78,159.45,112.78,-0.007197,-1.1768e-7,0.007197,-180,0.018112,0.036599,28.61,-80.6,9.7918,6.826e-4,0,-0.013128,7.6672e-4,16120,1283.8,12.35,0.023825,190.4,154.81,3.4554,0.46903,27553432,2050.8,75.011,0.58423,0.58423,0.32096,0.11467,0.1486,1.0062e-4,-4.6138e-6,3.9022e-4,0,0,0,0,-1.1933e-8,0.020415,10.3,83.323,89.993,-179.97,NaN,14.273,1000.1,339.95,0.05,0.20605,308.19
1.487,119.92,165.09,111.91,165.09,111.91,-0.0081494,1.1609e-6,0.0081494,179.99,0.020005,0.03892,28.61,-80.6,9.7918,8.9759e-4,0,-0.012766,3.143e-4,16070,1234.7,12.323,0.02379,190.45,154.59,3.4815,0.48569,28511289,2036.5,80.668,0.5865,0.5865,0.32044,0.1154,0.15067,1.3244e-4,1.1966e-4,-8.8815e-5,0,0,0,0,-1.0524e-8,0.021138,10.3,83.323,89.992,-179.67,NaN,14.221,999.19,339.92,0.05,0.20764,330.14
1.537,128.31,170.69,111.01,170.69,111.01,-0.0091993,2.0123e-6,0.0091993,179.99,0.02201,0.041075,28.61,-80.6,9.7918,0.001056,0,-0.010846,-1.71e-4,16022,1186.5,12.296,0.023756,190.5,154.37,3.5074,0.50221,2.946e7,2022.1,86.509,0.58884,0.58884,0.31991,0.11614,0.15279,1.5598e-4,9.5272e-4,-2.4406e-4,0,0,0,0,-7.1068e-9,0.021855,10.3,83.323,89.992,-179.38,NaN,14.166,998.2,339.88,0.05,0.21471,352.65
1.587,136.98,176.25,110.09,176.25,110.09,-0.010352,2.0512e-6,0.010352,179.99,0.024113,0.042804,28.61,-80.6,9.7918,0.0010892,0,-0.0086691,-6.1684e-4,15974,1138.7,12.269,0.023722,190.55,154.16,3.5338,0.51861,30398359,2007.6,92.532,0.59123,0.59123,0.31936,0.11691,0.15496,1.6104e-4,6.3829e-4,-4.7344e-4,0,0,0,0,0,0.022566,10.3,83.323,89.991,-179.21,NaN,14.11,997.18,339.85,0.05,0.21721,375.67
1.637,145.94,181.76,109.16,181.76,109.16,-0.011612,9.651e-7,0.011612,180,0.026292,0.044061,28.61,-80.6,9.7917,9.9855e-4,0,-0.0058675,-3.1442e-4,15927,1090.8,12.242,0.023689,190.62,153.94,3.5609,0.53488,31327054,1993.2,98.731,0.59368,0.59368,0.31879,0.11769,0.15719,1.4779e-4,8.6882e-4,3.5212e-4,0,0,0,0,0,0.023272,10.3,83.323,89.991,-179.07,NaN,14.051,996.13,339.81,0.05,0.22029,399.18
1.687,155.16,187.22,108.2,187.22,108.2,-0.012982,-1.4617e-6,0.012982,-179.99,0.02852,0.044858,28.61,-80.6,9.7917,7.9506e-4,0,-0.0034172,-0.0013365,15879,1042.9,12.215,0.023655,190.68,153.72,3.5887,0.55102,32245606,1978.7,105.11,0.59619,0.59619,0.31822,0.1185,0.15947,1.178e-4,2.2579e-4,4.1885e-4,0,0,0,0,0,0.023971,10.3,83.323,89.99,-179.15,NaN,13.991,995.05,339.78,0.05,0.22309,423.17
1.737,164.66,192.64,107.23,192.64,107.23,-0.014464,-5.0516e-6,0.014464,-179.98,0.030778,0.045192,28.61,-80.6,9.7917,4.8605e-4,0,-0.001154,-0.0015934,15831,995.06,12.188,0.023621,190.75,153.5,3.6171,0.56702,33153834,1964.2,111.65,0.59875,0.59875,0.31763,0.11932,0.1618,7.2092e-5,4.4976e-4,1.687e-4,0,0,0,0,0,0.024664,10.3,83.323,89.99,-179.53,NaN,13.93,993.94,339.74,0.05,0.2258,447.59
1.787,174.42,198,106.19,198,106.19,-0.01606,-9.3443e-6,0.01606,-179.97,0.033041,0.045218,28.61,-80.6,9.7916,1.3419e-4,0,0,0,15783,947.41,12.161,0.023588,190.83,153.28,3.646,0.58288,34051542,1948.9,118.36,0.60136,0.60136,0.31703,0.12016,0.16417,1.9925e-5,5.4994e-4,9.1898e-5,0,0,0,0,0,0.025351,10.3,83.323,89.99,-179.98,NaN,13.866,992.79,339.7,0.05,0.22984,472.44
1.837,184.46,203.32,105.07,203.32,105.07,-0.017768,-1.3854e-5,0.017768,-179.96,0.035301,0.045104,28.61,-80.6,9.7916,2.4373e-4,0,0,0,15738,901.9,12.135,0.023556,190.91,153.06,3.6742,0.59858,34937953,1932.9,125.23,0.60402,0.60402,0.31642,0.12102,0.16658,3.6232e-5,3.9267e-5,2.8937e-4,0,0,0,0,0,0.026032,10.3,83.323,89.99,179.52,NaN,13.801,991.62,339.66,0.05,0.23345,497.65
1.887,194.75,208.57,103.93,208.57,103.93,-0.01959,-1.7627e-5,0.01959,-179.95,0.037554,0.044798,28.61,-80.6,9.7916,5.9655e-4,0,0.0010813,5.0485e-5,15694,858.31,12.11,0.023525,190.99,152.86,3.7021,0.61413,35812441,1916.9,132.25,0.60672,0.60672,0.31581,0.12189,0.16903,8.8789e-5,6.6615e-4,2.3072e-4,0,0,0,0,0,0.026705,10.3,83.323,89.99,179.52,NaN,13.734,990.41,339.62,0.05,0.23645,523.19
1.937,205.31,213.77,102.77,213.77,102.77,-0.021523,-2.0535e-5,0.021523,-179.95,0.039798,0.044954,28.61,-80.6,9.7915,8.1614e-4,0,0.003408,-7.3389e-4,15650,814.72,12.085,0.023495,191.08,152.65,3.7303,0.62951,36674822,1901,139.41,0.60947,0.60947,0.31518,0.12277,0.17152,1.2162e-4,5.709e-5,3.8372e-4,0,0,0,0,0,0.02737,10.3,83.323,89.99,179.72,NaN,13.665,989.17,339.58,0.05,0.23901,549.04
