# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),Dynamic Pressure (mbar)
0,0,0,25.154,0,25.542,0,0,0,0,0,4.4353,28.61,-80.6,9.7884,80,0,0,0,18166,2663.3,13.153,0.028562,NaN,158.95,NaN,0.023461,1291851,639.11,0.0025964,0.67349,0.0080777,0.44866,0.10476,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10.3,83.323,80,0,NaN,28.893,998.89,348.81,0.01,0.0078587,0
0.01,0.0012577,0.25154,92.685,0.25542,94.115,2.22E-04,0,2.22E-04,0,0.044353,16.343,28.61,-80.6,9.7884,78.248,0,0,0,18166,2663.3,13.153,0.028562,NaN,158.95,NaN,0.023587,1298805,1884.8,0.0041712,0.67303,0.012839,0.44819,0.10476,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.28E-05,10.3,83.323,80,0,NaN,28.893,998.89,348.81,0.01,0.010816,7.52E-04
0.02,0.0084084,1.1787,102.45,1.1968,104.03,0.0014826,0,0.0014826,0,0.20783,18.065,28.61,-80.6,9.7884,71.996,0,0,0,18160,2657.3,13.15,0.028558,NaN,158.93,NaN,0.024269,1336367,2064.3,0.014664,0.67057,0.042632,0.44573,0.10477,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.54E-04,10.3,83.323,80,0,NaN,28.893,998.89,348.81,0.01,0.013551,0.016503
0.03,0.025319,2.2036,96.623,2.2376,98.114,0.0044645,0,0.0044645,0,0.38855,17.037,28.61,-80.6,9.7884,65.563,0,0,0,18152,2649.1,13.146,0.028552,NaN,158.9,NaN,0.025339,1395285,1956,0.036531,0.66689,0.097428,0.44204,0.10477,0.12008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.88E-04,10.3,83.323,80,0,NaN,28.893,998.89,348.81,0.01,0.016814,0.057684
0.04,0.052188,3.1703,96.918,3.2192,98.413,0.0092022,0,0.0092022,0,0.55901,17.089,28.61,-80.6,9.7884,60.033,0,0,0,18142,2639.4,13.141,0.028545,NaN,158.87,NaN,0.026616,1465578,1960.4,0.068264,0.66276,0.16501,0.4379,0.10477,0.12009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.14E-04,10.3,83.323,80,0,NaN,28.892,998.89,348.81,0.01,0.01974,0.1194
0.05,0.088739,4.1399,97.211,4.2038,98.711,0.015647,0,0.015647,0,0.72998,17.141,28.61,-80.6,9.7884,55.036,0,0,0,18133,2629.9,13.137,0.028538,NaN,158.83,NaN,0.028122,1548485,1964.8,0.11129,0.6582,0.24098,0.43332,0.10477,0.1201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.41E-04,10.3,83.323,80,0,NaN,28.892,998.89,348.81,0.01,0.022457,0.2036
0.06,0.135,5.1125,97.504,5.1914,99.008,0.023804,0,0.023804,0,0.90147,17.193,28.61,-80.6,9.7884,50.548,0,0,0,18123,2620.4,13.132,0.028532,NaN,158.79,NaN,0.02981,1641435,1969.2,0.16551,0.65345,0.31895,0.42856,0.10478,0.12012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.68E-04,10.3,83.323,80,0,NaN,28.892,998.89,348.81,0.01,0.024241,0.31049
0.07,0.191,6.088,97.797,6.1819,99.305,0.033679,0,0.033679,0,1.0735,17.244,28.61,-80.6,9.7884,46.552,0,0,0,18114,2611,13.127,0.028525,NaN,158.76,NaN,0.031666,1743668,1973.6,0.23053,0.64861,0.39367,0.4237,0.10478,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.95E-04,10.3,83.323,80,0,NaN,28.892,998.88,348.81,0.01,0.026116,0.44029
0.08,0.25677,7.0664,98.089,7.1754,99.602,0.045276,0,0.045276,0,1.246,17.296,28.61,-80.6,9.7884,43.004,0,0,0,18104,2601.5,13.123,0.028518,NaN,158.72,NaN,0.033666,1853767,1978,0.30575,0.64379,0.46195,0.41886,0.10479,0.12015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.23E-04,10.3,83.323,80,0,NaN,28.892,998.88,348.81,0.01,0.028052,0.59317
0.09,0.33234,8.0477,98.381,8.1719,99.899,0.058601,0,0.058601,0,1.419,17.347,28.61,-80.6,9.7884,39.855,0,0,0,18095,2592.1,13.118,0.028512,NaN,158.69,NaN,0.035786,1970524,1982.5,0.39053,0.63907,0.5222,0.41411,0.1048,0.12017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001051,10.3,83.323,80,0,NaN,28.891,998.87,348.81,0.01,0.029669,0.76936
0.1,0.41774,9.032,98.673,9.1713,100.2,0.073659,0,0.073659,0,1.5926,17.399,28.61,-80.6,9.7884,37.059,0,0,0,18085,2582.6,13.113,0.028505,NaN,158.65,NaN,0.03801,2092930,1986.9,0.48424,0.63449,0.57397,0.4095,0.1048,0.12019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011795,10.3,83.323,80,0,NaN,28.891,998.87,348.81,0.01,0.031408,0.96906
0.11,0.513,10.019,98.965,10.174,100.49,0.090455,0,0.090455,0,1.7666,17.45,28.61,-80.6,9.7884,34.611,0,0,0,18076,2573.2,13.109,0.028499,NaN,158.62,NaN,0.040349,2221746,1991.3,0.58632,0.63004,0.61671,0.40501,0.10481,0.12021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013084,10.3,83.323,80,0,NaN,28.89,998.86,348.81,0.0098292,0.033648,1.1925
0.11983,0.61626,10.992,99.25,11.162,100.78,0.10866,0,0.10866,0,1.9382,17.5,28.61,-80.6,9.7884,32.464,0,0,0,18066,2563.8,13.104,0.028492,NaN,158.58,NaN,0.04272,2352264,1995.4,0.69429,0.62584,0.65149,0.40079,0.10482,0.12024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014355,10.3,83.323,80,0,NaN,28.89,998.86,348.81,0.008959,0.035792,1.4354
0.12879,0.71873,11.882,99.503,12.065,101.04,0.12673,0,0.12673,0,2.0951,17.545,28.61,-80.6,9.7884,30.703,0,0,0,18058,2554.9,13.1,0.028486,NaN,158.55,NaN,0.044933,2474151,1999.2,0.79894,0.62219,0.67764,0.3971,0.10483,0.12026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015517,10.3,83.323,80,0,NaN,28.889,998.85,348.81,0.0082884,0.038311,1.677
0.13708,0.82063,12.707,99.738,12.903,101.28,0.1447,0,0.1447,0,2.2405,17.587,28.61,-80.6,9.7884,29.218,0,0,0,18049,2546.8,13.095,0.02848,NaN,158.52,NaN,0.047021,2589097,2002.8,0.90079,0.61896,0.69769,0.39383,0.10484,0.12029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016594,10.3,83.323,80,0,NaN,28.889,998.85,348.81,0.0077503,0.040817,1.918
0.14483,0.9221,13.48,99.959,13.688,101.5,0.16259,0,0.16259,0,2.3769,17.625,28.61,-80.6,9.7884,27.942,0,0,0,18042,2539.2,13.092,0.028475,NaN,158.49,NaN,0.049004,2698278,2006.1,1.0002,0.61605,0.71327,0.39089,0.10485,0.12031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017604,10.3,83.323,80,0,NaN,28.888,998.84,348.81,0.0073057,0.043361,2.1585
0.15213,1.0233,14.21,99.991,14.43,101.69,0.18043,0,0.18043,0,2.5057,18.524,28.61,-80.6,9.7884,26.828,0,0,0,18035,2532.1,13.088,0.02847,157.17,158.46,-0.12503,0.050898,2802539,2009.2,1.0975,0.61341,0.7255,0.38822,0.10485,0.12034,9.7645,-7.4129,-1.70E-04,0,0,0,0,0,0.0018558,10.3,83.323,80,0,NaN,28.888,998.83,348.81,0.010959,0.045975,2.3988
0.16309,1.185,15.307,100.13,15.545,101.83,0.209,1.08E-08,0.209,2.96E-06,2.7086,18.519,28.61,-80.6,9.7884,25.327,0,-0.05023,1.28E-06,18026,2523.3,13.084,0.028463,157.75,158.43,-0.065798,0.053788,2961649,2010.9,1.2496,0.60963,0.73965,0.38438,0.10487,0.12038,9.0422,-5.3921,3.36E-04,0,0,0,0,-1.26E-05,0.0019992,10.3,83.323,80,-6.77E-08,NaN,28.887,998.82,348.8,0.016438,0.048524,2.7838
0.17953,1.4501,16.954,100.33,17.22,102.03,0.25602,7.00E-08,0.25602,1.57E-05,3.0129,18.505,28.61,-80.6,9.7884,23.353,0,-0.10475,-9.12E-07,18012,2509.8,13.077,0.028454,158.6,158.38,0.021442,0.05819,3203995,2013.3,1.4907,0.60434,0.75394,0.37901,0.10489,0.12044,8.1351,-2.8153,-8.88E-05,0,0,0,0,-4.69E-05,0.0022147,10.3,83.323,80.002,0,NaN,28.886,998.81,348.8,0.024657,0.051159,3.416
0.20419,1.8987,19.431,100.64,19.738,102.32,0.33593,2.67E-07,0.33593,4.55E-05,3.4687,18.475,28.61,-80.6,9.7884,20.911,0,-0.13281,0,17992,2489.6,13.067,0.02844,159.81,158.3,0.14653,0.064927,3574900,2016.9,1.8803,0.59717,0.76389,0.3717,0.10493,0.12055,7.0854,0.23813,-4.31E-04,0,0,0,0,-6.05E-05,0.0025388,10.3,83.323,80.005,1.10E-07,NaN,28.884,998.78,348.8,0.036985,0.055274,4.4882
0.24117,2.6863,23.16,101.08,23.529,102.75,0.47685,8.43E-07,0.47685,1.01E-04,4.1509,18.44,28.61,-80.6,9.7883,18.186,0,-0.065289,-5.62E-06,17962,2459.2,13.052,0.028418,161.42,158.18,0.31405,0.075325,4147278,2022,2.5278,0.58784,0.76301,0.36211,0.10499,0.12074,5.8163,1.8269,-3.98E-04,0,0,0,0,-1.09E-05,0.0030264,10.3,83.323,80.009,3.06E-07,NaN,28.88,998.74,348.8,0.05,0.058222,6.3774
0.29117,3.9709,28.226,101.67,28.678,103.34,0.70745,2.26E-06,0.70745,1.83E-04,5.0731,18.485,28.61,-80.6,9.7883,14.995,0,0.13281,-1.31E-05,17919,2416.3,13.03,0.028388,163.74,158.02,0.55563,0.08928,4915351,2027.9,3.4639,0.5777,0.74434,0.35157,0.1051,0.12104,4.3623,2.4235,-1.29E-05,0,0,0,0,3.20E-05,0.0036888,10.3,83.323,80.007,1.47E-06,NaN,28.875,998.66,348.8,0.05,0.060812,9.4736
0.34117,5.5095,33.321,102.25,33.856,103.92,0.98423,4.55E-06,0.98423,2.65E-04,5.998,18.534,28.61,-80.6,9.7883,12.784,0,0.45158,-5.25E-06,17870,2367.1,13.005,0.028354,165.71,157.83,0.76539,0.10362,5704656,2033.8,4.4742,0.56929,0.71377,0.34267,0.10522,0.1214,3.456,2.6447,-1.54E-04,0,0,0,0,2.75E-04,0.004355,10.3,83.323,79.993,5.02E-06,NaN,28.868,998.57,348.79,0.05,0.063633,13.203
0.39117,7.3036,38.445,102.83,39.064,104.5,1.3073,7.86E-06,1.3073,3.45E-04,6.9266,18.644,28.61,-80.6,9.7883,10.977,0,0.89199,-1.19E-05,17820,2317.8,12.98,0.028319,167.61,157.64,0.9675,0.11808,6500129,2039.6,5.5544,0.5623,0.68246,0.33512,0.10536,0.12181,2.7797,2.6886,1.37E-04,0,0,0,0,8.26E-04,0.0050249,10.3,83.323,79.96,7.19E-06,NaN,28.859,998.47,348.79,0.05,0.065548,17.576
0.44117,9.3546,43.598,103.4,44.301,105.08,1.677,1.24E-05,1.677,4.23E-04,7.8592,18.675,28.61,-80.6,9.7883,10.163,0,1.4598,-3.46E-05,17771,2268.5,12.955,0.028284,168.56,157.45,1.0788,0.13325,7334389,2045.5,6.8782,0.55617,0.66377,0.32833,0.10553,0.12231,2.495,2.6894,-1.98E-05,0,0,0,0,0.0017368,0.0056985,10.3,83.323,79.902,1.71E-05,NaN,28.85,998.35,348.78,0.05,0.067843,22.602
0.49117,11.664,48.779,103.95,49.566,105.66,2.0934,1.82E-05,2.0934,4.99E-04,8.797,18.895,28.61,-80.6,9.7883,8.9717,0,2.1647,-6.01E-05,17722,2219.2,12.93,0.02825,170.08,157.26,1.2452,0.14806,8149092,2051.4,8.1958,0.55111,0.64065,0.32254,0.10572,0.12285,2.0997,2.6115,2.77E-04,0,0,0,0,0.0030932,0.0063758,10.3,83.323,79.812,3.41E-05,NaN,28.84,998.22,348.78,0.05,0.070976,28.291
0.54117,14.233,53.987,104.49,54.86,106.22,2.5569,2.56E-05,2.5569,5.73E-04,9.7463,19.096,28.61,-80.6,9.7883,8.3293,0,3.0035,-1.70E-05,17673,2170,12.904,0.028215,170.98,157.06,1.351,0.16337,8990828,2057.2,9.7514,0.54664,0.62617,0.31724,0.10593,0.12347,1.8979,2.5589,-4.65E-04,0,0,0,0,0.0048911,0.0070569,10.3,83.323,79.683,5.80E-05,NaN,28.828,998.07,348.77,0.05,0.074436,34.653
0.59117,17.063,59.222,105,60.183,106.8,3.0682,3.46E-05,3.0682,6.46E-04,10.711,19.55,28.61,-80.6,9.7883,7.2834,0,3.9802,1.07E-04,17623,2120.7,12.878,0.02818,172.55,156.87,1.5223,0.17832,9812466,2063.1,11.26,0.54291,0.60698,0.31261,0.10616,0.12413,1.5857,2.4068,5.74E-05,0,0,0,0,0.0072099,0.0077417,10.3,83.323,79.509,5.74E-05,NaN,28.815,997.9,348.76,0.05,0.078475,41.698
0.64117,20.156,64.481,105.47,65.534,107.38,3.6284,4.55E-05,3.6284,7.18E-04,11.702,20.123,28.61,-80.6,9.7883,6.3707,0,5.0571,6.63E-05,17574,2071.4,12.853,0.028146,174.05,156.67,1.6876,0.19343,10642656,2069,12.894,0.53965,0.59082,0.30837,0.10641,0.12486,1.3305,2.2359,-9.16E-05,0,0,0,0,0.0098924,0.0084303,10.3,83.323,79.284,6.28E-05,NaN,28.801,997.72,348.75,0.05,0.081933,49.437
0.69117,23.512,69.763,105.91,70.914,107.95,4.239,5.83E-05,4.239,7.88E-04,12.725,20.888,28.61,-80.6,9.7883,5.4057,0,6.2131,2.64E-04,17525,2022.1,12.827,0.028111,175.8,156.47,1.8765,0.20853,11472001,2074.9,14.59,0.53684,0.57534,0.3045,0.10669,0.12565,1.078,2.01,3.16E-04,0,0,0,0,0.012848,0.0091228,10.3,83.323,79.002,6.68E-05,NaN,28.786,997.53,348.74,0.05,0.085019,57.879
0.74117,27.133,75.066,106.32,76.322,108.52,4.9017,7.33E-05,4.9017,8.57E-04,13.79,21.749,28.61,-80.6,9.7883,4.6496,0,7.4133,1.65E-04,17476,1972.9,12.801,0.028076,177.3,156.28,2.0416,0.22392,12316700,2080.7,16.481,0.53438,0.56379,0.30087,0.10698,0.12652,0.89284,1.8072,4.18E-04,0,0,0,0,0.015865,0.0098192,10.3,83.323,78.662,8.67E-05,NaN,28.769,997.32,348.73,0.05,0.087848,67.033
0.79117,31.019,80.389,106.69,81.758,109.09,5.6188,9.06E-05,5.6188,9.24E-04,14.902,22.761,28.61,-80.6,9.7883,3.9551,0,8.6468,1.83E-04,17426,1923.6,12.775,0.028042,178.8,156.08,2.2058,0.23945,13169316,2086.6,18.521,0.53225,0.55415,0.29748,0.10731,0.12745,0.73261,1.5972,-4.86E-04,0,0,0,0,0.018875,0.010519,10.3,83.323,78.26,1.49E-04,NaN,28.751,997.09,348.72,0.05,0.090196,76.909
0.84117,35.172,85.728,106.99,87.222,109.67,6.3928,1.10E-04,6.3928,9.90E-04,16.071,24.078,28.61,-80.6,9.7882,2.9794,0,9.832,4.75E-04,17377,1874.3,12.748,0.028007,181.09,155.88,2.4478,0.25473,14007538,2092.5,20.549,0.53046,0.54342,0.29438,0.10765,0.12844,0.5233,1.2591,2.38E-04,0,0,0,0,0.021565,0.011224,10.3,83.323,77.798,2.02E-04,NaN,28.732,996.85,348.71,0.05,0.092492,87.515
0.89117,39.592,91.082,107.24,92.712,110.24,7.2271,1.33E-04,7.2271,0.0010556,17.31,25.523,28.61,-80.6,9.7882,2.1008,0,10.844,0.0010083,17328,1825,12.722,0.027972,183.39,155.68,2.6907,0.27019,14855097,2098.3,22.782,0.52895,0.53562,0.29144,0.10801,0.12949,0.35083,0.9205,2.97E-04,0,0,0,0,0.02332,0.011932,10.3,83.323,77.28,2.54E-04,NaN,28.712,996.6,348.7,0.05,0.095636,98.86
0.94117,44.28,96.447,107.47,98.228,110.79,8.125,1.59E-04,8.125,0.0011205,18.62,26.928,28.61,-80.6,9.7882,1.6163,0,11.695,0.0015809,17278,1775.8,12.695,0.027938,184.78,155.47,2.8452,0.28623,15733646,2104.2,25.37,0.52765,0.53167,0.28858,0.10841,0.13065,0.26227,0.72174,-2.91E-04,0,0,0,0,0.024172,0.012644,10.3,83.323,76.716,3.01E-04,NaN,28.691,996.32,348.69,0.05,0.098239,110.95
0.99117,49.237,101.82,107.64,103.77,111.35,9.0903,1.88E-04,9.0903,0.0011849,20.004,28.478,28.61,-80.6,9.7882,1.088,0,12.413,0.0025892,17229,1726.5,12.669,0.027903,186.39,155.27,3.0214,0.3023,16613810,2110.1,28.119,0.5266,0.52845,0.28588,0.10884,0.13188,0.17092,0.49162,-3.21E-04,0,0,0,0,0.024412,0.013359,10.3,83.323,76.113,3.38E-04,NaN,28.668,996.04,348.67,0.05,0.10059,123.8
1.0412,54.463,107.2,107.75,109.33,111.9,10.127,2.21E-04,10.127,0.0012487,21.47,30.194,28.61,-80.6,9.7882,0.44148,0,12.864,0.0071918,17180,1677.2,12.642,0.027869,188.51,155.06,3.2471,0.31827,17488109,2115.9,31.021,0.52579,0.5261,0.28333,0.10929,0.13317,0.066556,0.19264,-4.69E-04,0,0,0,0,0.023654,0.014079,10.3,83.323,75.479,3.92E-04,NaN,28.645,995.73,348.66,0.05,0.10331,137.4
1.0912,59.958,112.59,107.65,114.92,112.27,11.239,2.57E-04,11.239,0.0013119,23.022,31.878,28.61,-80.6,9.7882,0.094669,0,-12.945,0.037002,17131,1627.9,12.615,0.027834,189.74,154.86,3.3864,0.33445,18373188,2119,34.186,0.52519,0.5252,0.28088,0.10976,0.13454,0.013954,0.06879,3.66E-04,0,0,0,0,-0.021694,0.014801,10.3,83.323,74.832,4.29E-04,NaN,28.619,995.41,348.64,0.05,0.10557,151.76
1.1412,65.722,117.97,106.88,120.52,111.96,12.43,2.98E-04,12.43,0.0013745,24.658,33.352,28.61,-80.6,9.7882,0.50416,0,-12.665,0.0073256,17081,1578.5,12.588,0.027799,188.36,154.65,3.2733,0.35083,19269053,2110.3,37.605,0.52479,0.5252,0.27852,0.11027,0.136,0.076413,0.26872,3.33E-04,0,0,0,0,-0.018873,0.015527,10.3,83.323,74.191,4.86E-04,NaN,28.593,995.08,348.63,0.05,0.1076,166.88
1.1912,71.754,123.31,106.02,126.1,111.56,13.706,3.44E-04,13.706,0.0014367,26.366,34.72,28.61,-80.6,9.7881,0.79245,0,-12.058,0.0047676,17031,1528.8,12.56,0.027764,187.45,154.44,3.2054,0.36733,2.02E+07,2100.4,41.239,0.52459,0.52559,0.27625,0.11081,0.13754,0.12246,0.40844,-2.98E-04,0,0,0,0,-0.015609,0.01625,10.3,83.323,73.571,5.51E-04,NaN,28.566,994.73,348.61,0.05,0.11042,182.64
1.2412,78.053,128.61,105.15,131.66,111.15,15.068,3.94E-04,15.068,0.0014985,28.14,36.021,28.61,-80.6,9.7881,1.0551,0,-11.143,0.0036708,16982,1479,12.532,0.027729,186.66,154.23,3.1489,0.38373,21065730,2090.6,45.051,0.52458,0.52633,0.27408,0.11136,0.13914,0.16591,0.53465,1.21E-04,0,0,0,0,-0.012214,0.016971,10.3,83.323,72.99,6.66E-04,NaN,28.537,994.36,348.59,0.05,0.11357,199.03
1.2912,84.615,133.87,104.24,137.18,110.73,16.521,4.50E-04,16.521,0.0015604,29.981,37.352,28.61,-80.6,9.7881,1.4415,0,-9.8224,0.0028402,16932,1429.2,12.504,0.027694,185.52,154.01,3.0594,0.39971,21937226,2080.7,49.013,0.52475,0.52795,0.27205,0.11193,0.14077,0.23237,0.71963,-2.59E-04,0,0,0,0,-0.0087484,0.017689,10.3,83.323,72.464,8.33E-04,NaN,28.507,993.98,348.57,0.05,0.11646,216.03
1.3412,91.438,139.07,103.27,142.68,110.31,18.067,5.12E-04,18.067,0.0016231,31.891,38.787,28.61,-80.6,9.7881,2.0267,0,-7.8667,0.0026193,16882,1379.3,12.476,0.027659,183.89,153.8,2.9215,0.41499,2.28E+07,2070.8,53.139,0.52506,0.53124,0.27017,0.1125,0.14239,0.33869,0.99512,1.05E-04,0,0,0,0,-0.0052064,0.018404,10.3,83.323,72.018,0.0010638,NaN,28.476,993.59,348.56,0.05,0.11914,233.63
1.3912,98.521,144.24,102.44,148.16,109.87,19.711,5.81E-04,19.711,0.0016876,33.862,39.706,28.61,-80.6,9.7881,2.2611,0,-5.2386,0.0026447,16832,1329.5,12.448,0.027624,183.29,153.58,2.8844,0.43062,23620826,2060.9,57.399,0.52552,0.53314,0.26832,0.1131,0.14411,0.38339,1.1075,-4.12E-05,0,0,0,0,-0.0021444,0.019116,10.3,83.323,71.689,0.0013969,NaN,28.444,993.17,348.54,0.05,0.12194,251.82
1.4412,105.86,149.36,101.73,153.61,109.31,21.454,6.57E-04,21.454,0.0017552,35.865,40.003,28.61,-80.6,9.788,2.203,0,-2.2963,0.0023789,16782,1279.7,12.42,0.027589,183.49,153.37,2.9248,0.4465,24485106,2049.7,61.714,0.52613,0.5334,0.26649,0.11373,0.14592,0.37254,1.0905,4.10E-04,0,0,0,0,-3.83E-04,0.019826,10.3,83.323,71.5,0.0017629,NaN,28.41,992.75,348.52,0.05,0.12428,270.6
1.4912,113.46,154.46,101.07,159.03,108.52,23.297,7.43E-04,23.297,0.0018269,37.864,39.516,28.61,-80.6,9.788,1.8153,-3.94E-07,0.60309,0.0014272,16733,1230.7,12.392,0.027555,184.61,153.15,3.0541,0.46279,25370523,2035.3,66.086,0.52691,0.53194,0.26467,0.1144,0.14784,0.30024,0.91651,7.92E-05,0,0,0,0,2.46E-05,0.020532,10.3,83.323,71.459,0.0020573,NaN,28.376,992.31,348.49,0.05,0.12621,289.95
1.5412,121.31,159.52,100.52,164.42,107.7,25.24,8.38E-04,25.24,0.0019034,39.829,38.683,28.61,-80.6,9.788,1.4081,-3.27E-07,3.1257,0.0012495,16685,1182.6,12.364,0.027521,185.84,152.94,3.194,0.47879,26239464,2020.9,70.564,0.52782,0.5309,0.26293,0.11509,0.1498,0.22738,0.72584,1.58E-04,0,0,0,0,6.18E-04,0.021234,10.3,83.323,71.554,0.0022864,NaN,28.34,991.85,348.47,0.05,0.12892,309.82
1.5912,129.41,164.56,99.936,169.77,106.88,27.279,9.45E-04,27.279,0.0019845,41.752,37.899,28.61,-80.6,9.788,1.2384,-4.14E-07,5.3566,0.001952,16637,1134.7,12.336,0.027487,186.39,152.73,3.2686,0.49382,27054966,2006.4,75.072,0.5288,0.5312,0.26133,0.11576,0.1517,0.19805,0.64544,-4.58E-04,0,0,0,0,0.0017058,0.021931,10.3,83.323,71.766,0.0025405,NaN,28.303,991.38,348.45,0.05,0.1308,330.22
1.6412,137.76,169.57,99.55,175.09,106.02,29.414,0.0010628,29.414,0.0020702,43.623,36.463,28.61,-80.6,9.7879,0.76643,-7.05E-07,7.2422,0.0025061,16590,1086.8,12.309,0.027453,187.92,152.51,3.4377,0.50932,27894774,1992,79.767,0.52992,0.53086,0.25973,0.11647,0.15372,0.11908,0.40622,4.34E-04,0,0,0,0,0.0029316,0.022624,10.3,83.323,72.084,0.0028846,NaN,28.265,990.9,348.43,0.05,0.13401,351.11
1.6912,146.36,174.56,99.126,180.38,105.15,31.64,0.001193,31.64,0.0021603,45.419,35.092,28.61,-80.6,9.7879,0.47209,-7.43E-07,8.4346,0.0032323,16542,1039,12.281,0.02742,188.94,152.3,3.5577,0.52407,28693073,1977.5,84.509,0.53111,0.53147,0.25824,0.11717,0.1557,0.072034,0.25214,9.30E-05,0,0,0,0,0.0037562,0.023311,10.3,83.323,72.478,0.0031948,NaN,28.226,990.4,348.4,0.05,0.13705,372.48
1.7412,155.22,179.54,98.8,185.62,104.25,33.954,0.0013363,33.954,0.0022549,47.138,33.271,28.61,-80.6,9.7879,0.050655,-8.11E-07,-8.9075,0.018275,16494,991.1,12.252,0.027386,190.46,152.08,3.7257,0.53929,29515875,1963,89.604,0.53244,0.53245,0.25672,0.11791,0.15781,0.0075243,0.031692,-3.72E-04,0,0,0,0,-0.0039567,0.023993,10.3,83.323,72.916,0.0035009,NaN,28.185,989.88,348.38,0.05,0.13901,394.31
1.7912,164.32,184.5,98.384,190.83,103.27,36.352,0.0014934,36.352,0.0023538,48.763,31.392,28.61,-80.6,9.7879,0.54294,-6.47E-07,-8.1822,5.60E-04,16446,943.62,12.224,0.027353,188.83,151.87,3.5883,0.5544,30332076,1947.6,94.985,0.53388,0.53436,0.25525,0.11867,0.15996,0.083388,0.30188,3.61E-06,0,0,0,0,-0.0031596,0.024669,10.3,83.323,73.348,0.0038121,NaN,28.144,989.35,348.35,0.05,0.14079,416.58
1.8412,173.67,189.43,97.867,195.99,102.23,38.829,0.0016648,38.829,0.0024565,50.294,29.546,28.61,-80.6,9.7878,0.99884,-4.39E-07,-6.277,4.76E-04,16401,898.29,12.197,0.027321,187.42,151.66,3.4718,0.56955,31149347,1931.6,100.69,0.53543,0.53702,0.2538,0.11945,0.16217,0.15809,0.55089,-3.39E-04,0,0,0,0,-0.0017621,0.025338,10.3,83.323,73.715,0.0040492,NaN,28.101,988.81,348.33,0.05,0.14264,439.25
1.8912,183.26,194.34,97.259,201.11,101.16,41.38,0.0018509,41.38,0.0025628,51.735,27.826,28.61,-80.6,9.7878,1.4351,-1.07E-06,-3.1268,-2.64E-04,16357,854.7,12.171,0.02729,186.16,151.46,3.3689,0.58497,31980785,1915.6,106.82,0.53711,0.54036,0.25235,0.12027,0.16448,0.2336,0.78775,4.22E-04,0,0,0,0,-4.15E-04,0.026001,10.3,83.323,73.955,0.004104,NaN,28.058,988.26,348.3,0.05,0.1447,462.27
1.9412,193.1,199.21,96.326,206.17,100.13,44.001,0.0020519,44.001,0.0026718,53.116,27.346,28.61,-80.6,9.7878,1.4094,0,0.83278,-5.20E-04,16314,811.12,12.145,0.02726,186.31,151.26,3.4028,0.5994,32756897,1899.7,112.41,0.53878,0.54193,0.25102,0.12106,0.16671,0.22927,0.78007,-4.19E-04,0,0,0,0,2.80E-05,0.026656,10.3,83.323,74.013,0.004202,NaN,28.013,987.68,348.27,0.05,0.14671,485.62
